,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,0.0,1,0.4408288134338616,0.413024107443848,0.2775,0.23853645967297715,0.6003659173761562,0,interleaved,
1,Training,0.0,1,0.44634070384918473,0.4254533482127414,0.253125,0.218875463073915,0.5935444507663781,0,interleaved,
2,Test,0.0,1,0.4187812517725692,0.3633071443682743,0.375,0.3171804460692256,0.6276517838152686,0,interleaved,1.0
3,All,0.0,1,0.45335879943108126,0.4241131861429506,0.255,0.2125706966134781,0.5200921861734004,0,blocked,
4,Training,0.0,1,0.4572044690833086,0.4330022769007213,0.25,0.20387456342099539,0.5194263537505392,0,blocked,
5,Test,0.0,1,0.43797612082217197,0.38855682311186757,0.275,0.24735522938340893,0.5227555158648455,0,blocked,1.0
6,All,0.0,1,0.4399872337650447,0.4416337412275497,0.1825,0.17795649168328168,0.5362782065804786,0,early,
7,Training,0.0,1,0.44758227161304376,0.4559296019191601,0.159375,0.16159125093139187,0.5289742193587064,0,early,
8,Test,0.0,1,0.40960708237304877,0.3844502984611084,0.275,0.24341745469084097,0.5654941554675672,0,early,1.0
9,All,0.00020204000392081998,2,0.4492116674395902,0.4356529495549013,0.1825,0.17968779431071838,0.5154611897657753,0,middle,
10,Training,0.0,2,0.45710116697806596,0.45120497603782395,0.178125,0.1743695829520744,0.5106523448220022,0,middle,
11,Test,0.0,1,0.41765366928568726,0.37344484362321084,0.2,0.2009606397452944,0.5346965695408672,0,middle,1.0
12,All,0.0,1,0.45369685131011145,0.4451714770549337,0.215,0.20492856482962274,0.538283291213518,0,late,
13,Training,0.0,1,0.4646439812516471,0.4630600144518118,0.175,0.17626118546772515,0.5393685897613755,0,late,
14,Test,0.0,1,0.4099083315439691,0.3736173274674216,0.375,0.3195980822772132,0.5339420970220884,0,late,1.0
15,All,0.0,1,0.42969452452145934,0.3975535476050103,0.21,0.2086852997035674,0.535810016272108,1,interleaved,
16,Training,0.0,1,0.4393059498391682,0.4142174404069797,0.16875,0.18052969048818412,0.519379609390084,1,interleaved,
17,Test,0.0,1,0.3912488232506238,0.33089797639713275,0.375,0.32130773656510037,0.6015316438002039,1,interleaved,1.0
18,All,0.0,1,0.4446683644137446,0.44567031592154194,0.2775,0.23960720645346525,0.5427834222488954,1,blocked,
19,Training,0.0,1,0.4480185804394432,0.4554152558091369,0.2625,0.22172224316864578,0.538099839657912,1,blocked,
20,Test,0.0,1,0.4312675003109501,0.4066905563711621,0.3375,0.31114705959274325,0.5615177526128295,1,blocked,1.0
21,All,0.0,1,0.4398324110390184,0.3953031769222335,0.28,0.24932791690876374,0.5711562703594284,1,early,
22,Training,0.0,1,0.4441782031017887,0.4074270407195321,0.25625,0.22713747076750918,0.574442477040809,1,early,
23,Test,0.0,1,0.4224492427879371,0.34680772173303864,0.375,0.338089701473782,0.5580114436339066,1,early,1.0
24,All,0.0,1,0.4671555259352969,0.45421585935888786,0.245,0.2057137848413084,0.5321090509381001,1,middle,
25,Training,0.0,1,0.47439902332408906,0.46961766268753385,0.209375,0.17410518206965103,0.5255035439156742,1,middle,
26,Test,0.0,1,0.4381815363801282,0.392608646044304,0.3875,0.3321481959279377,0.5585310790278035,1,middle,1.0
27,All,0.0,1,0.4398794601753716,0.4039259363479209,0.3275,0.26011868686522,0.595433893596281,1,late,
28,Training,0.0,1,0.44579950557918074,0.4155110638040512,0.28125,0.22667959641692853,0.5737460030881166,1,late,
29,Test,0.0,1,0.4161992785601353,0.3575854265234,0.5125,0.3938750486583857,0.6821854556289384,1,late,1.0
30,All,0.0,1,0.4577925314811438,0.4566979715192606,0.115,0.1411018286777163,0.526947689409369,2,interleaved,
31,Training,0.0,1,0.4619976238262701,0.4629803791569069,0.10625,0.13558654524506042,0.5262921336726647,2,interleaved,
32,Test,0.0,1,0.44097216210063883,0.4315683409686756,0.15,0.16316296240833994,0.5295699123561862,2,interleaved,1.0
33,All,0.0,1,0.4583827381719738,0.45429608594983717,0.2125,0.19427514122219094,0.521219616897201,2,blocked,
34,Training,0.0,1,0.4667598483486593,0.4657571146511005,0.20625,0.1861764614075978,0.519519537241249,2,blocked,
35,Test,0.0,1,0.42487429746523164,0.40845197114478415,0.2375,0.22666986048056353,0.5280199355210091,2,blocked,1.0
36,All,0.0,1,0.47424106193042725,0.504687320910168,0.205,0.19163409298510412,0.5286716873392732,2,early,
37,Training,0.0,1,0.4783287235086342,0.5120836170879016,0.190625,0.1800159370495413,0.5232924021397836,2,early,
38,Test,0.0,1,0.45789041561759974,0.47510213619923325,0.2625,0.23810671672735545,0.5501888281372322,2,early,1.0
39,All,0.0,1,0.44636720941805763,0.44227649571782107,0.2325,0.19293885364686225,0.5262449654677737,2,middle,
40,Training,0.0,1,0.4532777452115455,0.45208742434471605,0.221875,0.1865110184979444,0.5295938653197876,2,middle,
41,Test,0.0,1,0.4187250662441059,0.40303278121024144,0.275,0.21865019424253376,0.5128493660597175,2,middle,1.0
42,All,0.0,1,0.44001893913988976,0.4100201490327066,0.3325,0.24934406363031286,0.5343382288652375,2,late,
43,Training,0.0,1,0.4429295041343058,0.41767585899889026,0.35,0.2491541010324525,0.5345191377079319,2,late,
44,Test,0.0,1,0.4283766791622254,0.37939730916797254,0.2625,0.25010391402175436,0.5336145934944602,2,late,1.0
45,All,0.0,1,0.426045484068283,0.35575194213987105,0.4125,0.33336530731545244,0.5642427345208206,3,interleaved,
46,Training,0.0,1,0.43171575093567427,0.37539308755433104,0.378125,0.3021247990925278,0.5462344026473176,3,interleaved,
47,Test,0.0,1,0.4033644165987178,0.2771873604820311,0.55,0.45832734020715116,0.6362760620148326,3,interleaved,1.0
48,All,0.0,1,0.43019165700444273,0.40388170063885087,0.2875,0.2337575089697824,0.5797859223915708,3,blocked,
49,Training,0.0,1,0.43610834360326506,0.42246248588604657,0.24375,0.19876925935398107,0.556143574052532,3,blocked,
50,Test,0.0,1,0.40652491060915324,0.3295585596500678,0.4625,0.3737105074329877,0.6743553157477258,3,blocked,1.0
51,All,0.0,1,0.43358172919614657,0.41951050557177355,0.2475,0.2004387385503518,0.4919597289381397,3,early,
52,Training,0.0,1,0.43986723414020823,0.4283291702236804,0.23125,0.19042777559002932,0.498337820087133,3,early,
53,Test,0.0,1,0.40843970941990015,0.3842358469641459,0.3125,0.24048259039164166,0.4664473643421669,3,early,1.0
54,All,0.0,1,0.4620872770205765,0.40706848815318425,0.33,0.2815477871471275,0.5555184188176351,3,middle,
55,Training,0.0,1,0.472963512059025,0.42522225210527126,0.309375,0.2635030542922524,0.5548622860266438,3,middle,
56,Test,0.0,1,0.4185823368667825,0.33445343234483615,0.4125,0.3537267185666283,0.5581429499816004,3,middle,1.0
57,All,0.0,1,0.45169790600511933,0.4192066674144941,0.275,0.24159892531435814,0.5542355331131426,3,late,
58,Training,0.0,1,0.45403849994129947,0.4291746858321595,0.271875,0.2311446642202058,0.5475019555639132,3,late,
59,Test,0.0,1,0.44233553026039873,0.37933459374383255,0.2875,0.2834159696909676,0.5811698433100598,3,late,1.0
60,All,0.0,1,0.46259687789705606,0.43875365969816954,0.3025,0.22000725712213956,0.5509373313774288,4,interleaved,
61,Training,0.0,1,0.463581660645104,0.44186433163731637,0.296875,0.21651302340614173,0.5444003273087661,4,interleaved,
62,Test,0.0,1,0.4586577469048644,0.42631097194158246,0.325,0.23398419198613082,0.5770853476520797,4,interleaved,1.0
63,All,0.0,1,0.43839336508500787,0.4238385739954984,0.29,0.2395644837452864,0.5829778601173187,4,blocked,
64,Training,0.0,1,0.4478241588880712,0.4350594278960475,0.26875,0.22262692176763518,0.5830217305196405,4,blocked,
65,Test,0.0,1,0.40067018987275455,0.37895515839330196,0.375,0.3073147316558913,0.5828023785080318,4,blocked,1.0
66,All,0.0,1,0.4288791941683899,0.4292033728096493,0.25,0.22505664004788997,0.5870000604270392,4,early,
67,Training,0.0,1,0.43639400726851874,0.44516890149232324,0.228125,0.19932143928253163,0.5867075543221707,4,early,
68,Test,0.0,1,0.3988199417678743,0.36534125807895373,0.3375,0.32799744310932333,0.5881700848465135,4,early,1.0
69,All,0.0,1,0.44965290284662346,0.44248603463006075,0.2675,0.23362181242399138,0.5152298113501823,4,middle,
70,Training,0.0,1,0.45937191237464764,0.4573955996087734,0.24375,0.20948494798253048,0.5126489373119597,4,middle,
71,Test,0.0,1,0.4107768647345267,0.38284777471521075,0.3625,0.330169270189835,0.5255533075030728,4,middle,1.0
72,All,0.0,1,0.4296237836636742,0.39430987479678303,0.245,0.2337722735326072,0.5612314775472992,4,late,
73,Training,0.0,1,0.4362329792636162,0.40505868022255376,0.2375,0.22091694124750733,0.5516989066469925,4,late,
74,Test,0.0,1,0.40318700126390594,0.3513146530937,0.275,0.2851936026730067,0.5993617611485256,4,late,1.0
75,All,0.0,1,0.38611446707096925,0.3911426265818645,0.2175,0.18061920109892754,0.5306223069504687,5,interleaved,
76,Training,0.0,1,0.3934207049076517,0.403352265343103,0.209375,0.1732681538621586,0.5368148781860066,5,interleaved,
77,Test,0.0,1,0.3568895157242398,0.3423040715369101,0.25,0.21002339004600312,0.5058520220083171,5,interleaved,1.0
