,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,0.0,1,0.659052945065549,0.6973100431308618,0.0875,0.09239308881746254,0.48516314829972756,0,interleaved,
1,Training,0.0,1,0.6629608945262581,0.7018088992233903,0.08125,0.08846678395799597,0.4618038893059614,0,interleaved,
2,Test,0.0,1,0.6434211472227125,0.6793146187607478,0.1125,0.10809830825532885,0.5786001842747919,0,interleaved,1.0
3,All,0.0,1,0.6486299671593294,0.6618386054705896,0.11,0.11657915435230526,0.5031587592155706,0,blocked,
4,Training,0.0,1,0.6464473707692755,0.6635846317285573,0.1,0.11026072791745163,0.4884682106989186,0,blocked,
5,Test,0.0,1,0.6573603527195451,0.654854500438719,0.15,0.1418528600917197,0.5619209532821781,0,blocked,1.0
6,All,0.0,1,0.6506756882001499,0.6820370809072918,0.08,0.09583029504272908,0.4666018899392945,0,early,
7,Training,0.0,1,0.6500258337843441,0.6819885099456593,0.09375,0.10481479594621668,0.461822470485045,0,early,
8,Test,0.0,1,0.6532751058633728,0.6822313647538216,0.025,0.05989229142877868,0.48571956775629277,0,early,1.0
9,All,0.0,1,0.6722069846487951,0.6773229700911126,0.1175,0.11502017277018715,0.46982220875460484,0,middle,
10,Training,0.0,1,0.6796875227166409,0.6848751440041905,0.121875,0.11648570202084234,0.45076055827424105,0,middle,
11,Test,0.0,1,0.642284832377412,0.6471142744388013,0.1,0.10915805576756643,0.54606881067606,0,middle,1.0
12,All,0.0,1,0.6708830638159905,0.6657719320425716,0.1075,0.1114723302366961,0.5067344512260125,0,late,
13,Training,0.0,1,0.6715840048258361,0.6676653238247708,0.1,0.10524120500706251,0.5010084279470484,0,late,
14,Test,0.0,1,0.6680792997766077,0.6581983649137746,0.1375,0.13639683115523055,0.529638544341869,0,late,1.0
15,All,0.0,1,0.6747168800492748,0.6436987727329603,0.155,0.14582070054722363,0.47273969531420457,1,interleaved,
16,Training,0.0,1,0.6857811593830583,0.6539055009130676,0.15,0.14263598617400622,0.4701638608602755,1,interleaved,
17,Test,0.0,1,0.630459762714141,0.6028718600125311,0.175,0.1585595580400932,0.48304303312992136,1,interleaved,1.0
18,All,0.0,1,0.6579116687993546,0.6714871429728403,0.1,0.10906666433508569,0.4941143790710407,1,blocked,
19,Training,0.0,1,0.6528853110672823,0.6679884418624129,0.096875,0.10804991426353543,0.4935873594883639,1,blocked,
20,Test,0.0,1,0.6780170997276442,0.6854819474145503,0.1125,0.11313366462128664,0.4962224574017481,1,blocked,1.0
21,All,0.0,1,0.6695005132293107,0.6730538112554794,0.125,0.11492624299730622,0.5012724958548285,1,early,
22,Training,0.0,1,0.6759515434138382,0.679609892220177,0.1125,0.11150592466478129,0.4996447812593793,1,early,
23,Test,0.0,1,0.6436963924912007,0.6468294873966883,0.175,0.12860751632740597,0.5077833542366244,1,early,1.0
24,All,0.0,1,0.6519175710318669,0.6612960774780242,0.12,0.11800809005140302,0.47129452318861426,1,middle,
25,Training,0.0,1,0.650763768405019,0.6614073905889813,0.103125,0.10695417485478413,0.4580121970334329,1,middle,
26,Test,0.0,1,0.6565327815392581,0.6608508250341962,0.1875,0.1622237508378785,0.5244238278093396,1,middle,1.0
27,All,0.0,1,0.6533701914973921,0.6733819769553909,0.105,0.1020419379228066,0.5049671165089287,1,late,
28,Training,0.0,1,0.657625396294706,0.6799538739415215,0.1125,0.10370469468267093,0.48733399031465663,1,late,
29,Test,0.0,1,0.6363493723081362,0.6470943890108677,0.075,0.09539091088334908,0.5754996212860173,1,late,1.0
30,All,0.0,1,0.6603231862139203,0.6611392404003829,0.0725,0.08594154044885205,0.49102970366376786,2,interleaved,
31,Training,0.0,1,0.6558172925975987,0.6565894531441497,0.078125,0.09197744584359815,0.49392121452872945,2,interleaved,
32,Test,0.0,1,0.6783467606792069,0.6793383894253153,0.05,0.06179791886986756,0.47946366020392156,2,interleaved,1.0
33,All,0.0,1,0.6682957810774199,0.6750397842809445,0.1425,0.12731866979640524,0.5047491952348205,2,blocked,
34,Training,0.0,1,0.6608969139901804,0.6681208334536851,0.140625,0.12585640887525723,0.5258234027211068,2,blocked,
35,Test,0.0,1,0.697891249426378,0.7027155875899815,0.15,0.13316771348099737,0.4204523652896749,2,blocked,1.0
36,All,0.0,1,0.6445140457388728,0.6547597809887294,0.0725,0.08592876022561892,0.4943410088649424,2,early,
37,Training,0.0,1,0.6373018972799325,0.6451218763761514,0.078125,0.09163060200119658,0.5034193848628481,2,early,
38,Test,0.0,1,0.673362639574634,0.6933113994390416,0.05,0.06312139312330826,0.4580275048733197,2,early,1.0
39,All,0.0,1,0.6305745361103406,0.630982922208113,0.115,0.1119138700190205,0.5074313211256506,2,middle,
40,Training,0.0,1,0.6259990465523596,0.6289929166460413,0.10625,0.10688322702453128,0.4968403368228377,2,middle,
41,Test,0.0,1,0.6488764943422644,0.6389429444563999,0.15,0.13203644199697748,0.549795258336902,2,middle,1.0
42,All,0.0,1,0.6634054911720083,0.6824340944217123,0.105,0.10284650554395194,0.5206468815439586,2,late,
43,Training,0.0,1,0.6652129879251302,0.6822912595132484,0.096875,0.0995298041491873,0.5257663201685521,2,late,
44,Test,0.0,1,0.6561755041595206,0.6830054340555674,0.1375,0.11611331112301056,0.5001691270455846,2,late,1.0
45,All,0.0,1,0.6504448855797522,0.6444587450676889,0.115,0.11172363538166578,0.48375871254915637,3,interleaved,
46,Training,0.0,1,0.6489114479601493,0.6423676671833557,0.1125,0.10981474306547305,0.468055400816378,3,interleaved,
47,Test,0.0,1,0.656578636058164,0.6528230566050215,0.125,0.11935920464643664,0.5465719594802699,3,interleaved,1.0
48,All,0.0,1,0.6519611642593306,0.64750577711364,0.12,0.13284943572422978,0.5401241062500869,3,blocked,
49,Training,0.0,1,0.6563779098824918,0.652580263684095,0.134375,0.14041361046547998,0.5540833513103529,3,blocked,
50,Test,0.0,1,0.6342941817666862,0.6272078308318205,0.0625,0.10259273675922898,0.48428712600902274,3,blocked,1.0
51,All,0.0,1,0.6489679391785295,0.655460570506313,0.0925,0.10435700052503741,0.5048220321809244,3,early,
52,Training,0.0,1,0.6467736249536639,0.6537219351932027,0.0875,0.1017969277614434,0.4937681591030638,3,early,
53,Test,0.0,1,0.6577451960779928,0.6624151117587548,0.1125,0.11459729157941352,0.5490375244923666,3,early,1.0
54,All,0.0,1,0.656994122727854,0.6852346722320612,0.105,0.10212888314321297,0.502106201542123,3,middle,
55,Training,0.0,1,0.6597206731893825,0.6883146154611459,0.115625,0.10953961167484387,0.5118800880245725,3,middle,
