,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,0.0005658790177726589,3,0.5007907149612824,0.48679833780471216,0.325,0.30166210058117443,0.5957588743135342,0,interleaved,
1,Training,-0.0006117116222257916,3,0.5115737400984807,0.5013521882346952,0.290625,0.26705360441694515,0.5786127905539302,0,interleaved,
2,Test,0.0,1,0.4576586144124887,0.42858293608477965,0.4625,0.44009608523809174,0.6643432093519508,0,interleaved,1.0
3,All,0.09129569774509066,4,0.5134119684854138,0.5184921275526735,0.2475,0.2412950509889081,0.6564602396108373,0,blocked,
4,Training,0.1430994669998576,3,0.5154165330673176,0.523059311384133,0.259375,0.24468612867021458,0.6652370730065227,0,blocked,
5,Test,-0.014364248980315722,3,0.5053937101577987,0.5002233922268357,0.2,0.22773074026368234,0.6213529060280957,0,blocked,0.975
6,All,0.0,1,0.4834626834691467,0.48447991524741013,0.31,0.26509462726388244,0.6023286211646317,0,early,
7,Training,0.0,1,0.49362874970001713,0.4983163431602389,0.25,0.223848997558261,0.5719173844056502,0,early,
8,Test,0.0,1,0.4427984185456648,0.4291342035960951,0.55,0.4300771460863683,0.7239735682005575,0,early,1.0
9,All,0.0010526843450799539,2,0.5161582417071484,0.5010434398775001,0.3075,0.2880757189070489,0.6146859847752026,0,middle,
10,Training,0.0,2,0.5231641270866774,0.5082196476322439,0.278125,0.26390467601334505,0.602993830382171,0,middle,
11,Test,0.0,1,0.48813470018903216,0.4723386088585248,0.425,0.3847598904818646,0.6614546023473291,0,middle,1.0
12,All,-0.0021729857697262477,3,0.5197849583734149,0.5159186917743526,0.3025,0.2612818363362883,0.5632816298841153,0,late,
13,Training,0.001415966795578558,3,0.5281719745843036,0.5282603834759195,0.284375,0.24502978337406187,0.549547084620596,0,late,
14,Test,0.0,1,0.4862368935298598,0.46655192496808506,0.375,0.3262900481851939,0.6182198109381927,0,late,1.0
15,All,-0.00019704344355526139,2,0.5159337081823451,0.5208845484944338,0.2125,0.1938267535758346,0.5523252650588019,1,interleaved,
16,Training,-0.0003067457520137188,2,0.5207633256408787,0.5283162731745685,0.165625,0.15838177813949678,0.5241828136453199,1,interleaved,
17,Test,0.0,1,0.4966152383482106,0.4911576497738947,0.4,0.33560665532118583,0.66489507071273,1,interleaved,1.0
18,All,0.0,1,0.4820261226028532,0.4772155562718132,0.295,0.23363351511720193,0.5888556556924861,1,blocked,
19,Training,0.0,1,0.4802774972479014,0.47631843933530044,0.278125,0.22675101960628236,0.5994811477933848,1,blocked,
20,Test,0.0,1,0.4890206240226606,0.4808040240178647,0.3625,0.2611634971608803,0.5463536872888914,1,blocked,1.0
21,All,-9.553576922846199e-05,3,0.49655214115382457,0.47545799298505925,0.2825,0.24862646797078,0.5524593025608057,1,early,
22,Training,0.0,2,0.5000009472627599,0.48288200394732306,0.29375,0.2488679412872065,0.5573521536798649,1,early,
23,Test,0.005275056518462755,2,0.48275691671808296,0.4457619491360042,0.2375,0.24766057470507413,0.5328878980845687,1,early,0.975
24,All,0.0006624908497071295,2,0.4878414460087516,0.4806555888667934,0.3325,0.30007643238410336,0.5467184403315504,1,middle,
25,Training,1.1799688488299033e-05,2,0.4922703679453647,0.4896767663727939,0.29375,0.2705375921483778,0.527196976168137,1,middle,
26,Test,-0.0029613466334165567,2,0.4701257582622991,0.44457087884279184,0.4875,0.4182317933270053,0.6248042969852043,1,middle,1.0
27,All,0.0004569949481629482,2,0.48708549177683086,0.4809417385352171,0.1925,0.17140946742276011,0.5240381055994966,1,late,
28,Training,-0.0003067457520137188,2,0.48308764671340854,0.480253261205835,0.18125,0.1569698469768444,0.5235900413292811,1,late,
29,Test,0.0,1,0.5030768720305197,0.48369564785274594,0.2375,0.22916794920642286,0.5258303626803587,1,late,1.0
30,All,0.0,1,0.5028496941657314,0.5253533725474935,0.175,0.15416955478244995,0.4907255793085071,2,interleaved,
31,Training,0.0,1,0.5049710482404838,0.5307109750502116,0.153125,0.13853253322963885,0.48393430220213407,2,interleaved,
32,Test,0.0,1,0.4943642778667217,0.5039229625366207,0.2625,0.2167176409936943,0.517890687733999,2,interleaved,1.0
33,All,0.0,1,0.506300667490752,0.53075186280372,0.1825,0.16596969918820137,0.5945905472308535,2,blocked,
