,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,0.0,1,0.45823309983538707,0.4096910599591855,0.31,0.2488739435010815,0.561331884625963,0,interleaved,
1,Training,0.0,1,0.4661085479141525,0.42004481223569756,0.2625,0.22223200041488606,0.5474438579430784,0,interleaved,
2,Test,0.0,1,0.42673130752032534,0.36827605085313686,0.5,0.35544171584586304,0.6168839913575012,0,interleaved,1.0
3,All,0.0,1,0.4706137041502988,0.44647349819181414,0.4,0.33204961061892957,0.6059675283415963,0,blocked,
4,Training,0.0,1,0.47263256293285777,0.4557947822865726,0.4,0.32362315248721085,0.6180023830131126,0,blocked,
5,Test,0.0,1,0.4625382690200625,0.40918836181278023,0.4,0.365755443145805,0.5578281096555311,0,blocked,1.0
6,All,0.0,1,0.4473920596219983,0.4382111307916944,0.2075,0.1762119634239544,0.5792663746161937,0,early,
7,Training,0.0,1,0.4497595400450462,0.44168686998072226,0.178125,0.1668301854531173,0.5884064273070455,0,early,
8,Test,0.0,1,0.43792213792980655,0.42430817403558285,0.325,0.2137390753073026,0.5427061638527855,0,early,1.0
9,All,0.0,1,0.47366266089224895,0.47733255664426905,0.3075,0.26756852374822016,0.5757473006705183,0,middle,
10,Training,0.0,1,0.4820943064431748,0.4962072982087239,0.265625,0.23673041409725376,0.5514841279314512,0,middle,
11,Test,0.0,1,0.4399360786885454,0.4018335903864495,0.475,0.390920962352086,0.6727999916267867,0,middle,1.0
12,All,0.0,1,0.4701355777154273,0.47140496053083325,0.245,0.21710795907720143,0.5653509538116895,0,late,
13,Training,0.0,1,0.4744437698245021,0.47826851401208514,0.234375,0.20715583267601206,0.5614775089755211,0,late,
14,Test,0.0,1,0.4529028092791281,0.4439507466058255,0.2875,0.2569164646819589,0.5808447331563629,0,late,1.0
15,All,0.0,1,0.4617975024005259,0.4540059555918681,0.28,0.25932163235957967,0.6096598620611399,1,interleaved,
16,Training,0.0,1,0.46862440124673954,0.47042542738887894,0.209375,0.20389267671610992,0.5785846873215987,1,interleaved,
17,Test,0.0,1,0.43448990701567153,0.388328068403825,0.5625,0.48103745493345845,0.733960561019304,1,interleaved,1.0
18,All,0.0,1,0.4645200014452566,0.44461014068685584,0.285,0.24741615923300933,0.5630453195121794,1,blocked,
19,Training,0.0,1,0.47586092684595416,0.46561976547841794,0.25625,0.22190843707130137,0.5443864090867965,1,blocked,
20,Test,0.0,1,0.4191562998424665,0.3605716415206074,0.4,0.34944704787984127,0.6376809612137114,1,blocked,1.0
21,All,0.0,1,0.47395217133030904,0.44979974913883164,0.265,0.234847959738564,0.5555856697948347,1,early,
22,Training,0.0,1,0.4793700519432022,0.46310096535988576,0.25,0.22503360840509132,0.5343071317752913,1,early,
23,Test,0.0,1,0.452280648878736,0.3965948842546153,0.325,0.2741053650724546,0.6406998218730079,1,early,1.0
24,All,0.0,1,0.4542416075963226,0.4303681226550441,0.345,0.30093055136060576,0.5574679849232947,1,middle,
25,Training,0.0,1,0.45869402605749926,0.44167631394765544,0.315625,0.2831572849549862,0.559212314019787,1,middle,
26,Test,0.0,1,0.43643193375161604,0.3851353574845987,0.4625,0.3720236169830836,0.5504906685373261,1,middle,1.0
27,All,0.0,1,0.46456264220911436,0.4366002948860864,0.2825,0.23905573427956375,0.6055870336646266,1,late,
28,Training,0.0,1,0.46805353293678936,0.4492605591836368,0.275,0.23042763768846228,0.59664949255289,1,late,
29,Test,0.0,1,0.4505990792984144,0.385959237695885,0.3125,0.2735681206439696,0.6413371981115731,1,late,1.0
30,All,0.0,1,0.42857803681971246,0.42717728365095453,0.27,0.20705158489026737,0.5580247742284395,2,interleaved,
31,Training,0.0,1,0.43358015054100557,0.43280840217835814,0.25625,0.19714729079695018,0.5484429489735474,2,interleaved,
32,Test,0.0,1,0.4085695819345401,0.4046528095413399,0.325,0.24666876126353626,0.5963520752480085,2,interleaved,1.0
33,All,0.0,1,0.45942041644293624,0.4527722636676579,0.3,0.23604442295795822,0.6400912314460282,2,blocked,
34,Training,0.0,1,0.4618922950628913,0.46099438625210903,0.284375,0.22042025325163944,0.6381788098838822,2,blocked,
35,Test,0.0,1,0.4495329019631161,0.4198837733298532,0.3625,0.29854110178323334,0.6477409176946125,2,blocked,1.0
36,All,0.0,1,0.4819467655970549,0.42616576528630756,0.3375,0.29723346096411096,0.6041215068966379,2,early,
37,Training,0.0,1,0.481576969804242,0.4374653048460143,0.31875,0.27739055481016817,0.5921983125284082,2,early,
38,Test,0.0,1,0.48342594876830625,0.3809676070474811,0.4125,0.37660508557988226,0.6518142843695569,2,early,1.0
39,All,0.0,1,0.44847504719619075,0.44923617665430426,0.245,0.20528146329898822,0.5311251839058918,2,middle,
40,Training,0.0,1,0.4556630101916111,0.4595457964346129,0.234375,0.19360534995515527,0.5204080988160898,2,middle,
41,Test,0.0,1,0.4197231952145093,0.40799769753306964,0.2875,0.2519859166743201,0.5739935242650996,2,middle,1.0
42,All,0.0,1,0.42916963612274306,0.42675479677524664,0.305,0.2586511353981147,0.5440465898177945,2,late,
43,Training,0.0,1,0.43857208211386095,0.44591738508066847,0.271875,0.23010110168739803,0.5450456217535606,2,late,
44,Test,0.0,1,0.3915598521582712,0.3501044435535592,0.4375,0.3728512702409813,0.5400504620747304,2,late,1.0
45,All,0.0,1,0.4743678522075825,0.4660634245191156,0.335,0.2894448351266958,0.574032902675574,3,interleaved,
46,Training,0.0,1,0.48563126527967276,0.49054737949288507,0.290625,0.2493359483425567,0.55554298397125,3,interleaved,
47,Test,0.0,1,0.42931419991922126,0.3681276046240378,0.5125,0.4498803822632521,0.6479925774928708,3,interleaved,1.0
48,All,0.0,1,0.466785006192839,0.4705621302701505,0.2,0.19062631279692377,0.5674695276367138,3,blocked,
49,Training,0.0,1,0.46924370063530574,0.47740389773231884,0.190625,0.18397427465336388,0.5739901579232172,3,blocked,
50,Test,0.0,1,0.45695022842297234,0.4431950604214766,0.2375,0.2172344653711631,0.5413870064906995,3,blocked,1.0
51,All,0.0,1,0.4201939279713292,0.4180980469279964,0.2975,0.2570383033207003,0.5783853216449915,3,early,
52,Training,0.0,1,0.4310687821811424,0.43663080636982043,0.28125,0.2309506453779476,0.5630284885176725,3,early,
53,Test,0.0,1,0.3766945111320768,0.34396700916070044,0.3625,0.3613889350917113,0.6398126541542676,3,early,1.0
54,All,0.0,1,0.4565309176839946,0.45033432911555143,0.2375,0.20571502207834513,0.5316616360614133,3,middle,
55,Training,0.0,1,0.472595679609219,0.46792624191808396,0.225,0.19565452180705614,0.539037167895961,3,middle,
56,Test,0.0,1,0.392271869983097,0.37996667790542143,0.2875,0.24595702316350104,0.5021595087232225,3,middle,1.0
57,All,0.0,1,0.4628987718735013,0.4704078983576009,0.145,0.1432269497650245,0.545201164252459,3,late,
58,Training,0.0,1,0.46430894565032665,0.47593349360342396,0.153125,0.14158178614672742,0.5537783881358174,3,late,
59,Test,0.0,1,0.4572580767661998,0.4483055173743085,0.1125,0.1498076042382129,0.5108922687190257,3,late,1.0
60,All,0.0,1,0.4583292215301964,0.43233449794381057,0.3875,0.32623384356803314,0.5765016076608427,4,interleaved,
61,Training,0.0,1,0.4698171676367504,0.452565937788898,0.35,0.28682508185882105,0.5584850467714778,4,interleaved,
62,Test,0.0,1,0.41237743710398045,0.35140873856346105,0.5375,0.48386889040488157,0.648567851218302,4,interleaved,1.0
63,All,0.0,1,0.4448063315560309,0.4364281908539467,0.3,0.26546167592583375,0.5829737685787739,4,blocked,
64,Training,0.0,1,0.4530211317166453,0.4510826947919758,0.296875,0.26017859263273246,0.5856842888069925,4,blocked,
65,Test,0.0,1,0.41194713091357293,0.37781017510183057,0.3125,0.2865940090982388,0.5721316876659,4,blocked,1.0
66,All,0.0,1,0.44501881043758307,0.45107653274195975,0.22,0.19106801817476624,0.5142341195792277,4,early,
