,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,0.0,1,0.4564747494006418,0.4455490847392259,0.2,0.17789954739227945,0.5409946408013968,0,interleaved,
1,Training,0.0,1,0.4604248513270703,0.45481407022018966,0.18125,0.15679376333796383,0.5290285752779351,0,interleaved,
2,Test,0.0,1,0.44067434169492814,0.40848914281537085,0.275,0.262322683609542,0.5888589028952433,0,interleaved,1.0
3,All,0.0,1,0.45474904350854195,0.4506988673302812,0.28,0.23708211033109625,0.5715375217714752,0,blocked,
4,Training,0.0,1,0.4616233371946372,0.46126314229142074,0.259375,0.22355727256678884,0.5736305350792138,0,blocked,
5,Test,0.0,1,0.4272518687641608,0.40844176748572325,0.3625,0.29118146138832596,0.5631654685405202,0,blocked,1.0
6,All,0.0,1,0.40036412926463494,0.3742472019214933,0.215,0.19335666387498446,0.5635234235539504,0,early,
7,Training,0.0,1,0.4052276997792708,0.38858613979770146,0.2125,0.18632213978364293,0.5613209697663221,0,early,
8,Test,0.0,1,0.38090984720609106,0.31689145041666056,0.225,0.2214947602403507,0.5723332387044636,0,early,1.0
9,All,0.0,1,0.4434885433242532,0.4274301060978275,0.225,0.20415959403459902,0.5338442780873671,0,middle,
10,Training,0.0,1,0.4510755423668066,0.43834361072615574,0.19375,0.18795670571280235,0.5345073505129732,0,middle,
11,Test,0.0,1,0.4131405471540399,0.3837760875845144,0.35,0.2689711473217856,0.5311919883849432,0,middle,1.0
12,All,0.0,1,0.43098168745649906,0.44011353429393296,0.2325,0.20586437082571207,0.5778089134627783,0,late,
13,Training,0.0,1,0.43808699802494433,0.455910605247662,0.18125,0.1683533453703541,0.553554085351014,0,late,
14,Test,0.0,1,0.4025604451827182,0.37692525047901665,0.4375,0.355908472647144,0.6748282259098356,0,late,1.0
15,All,0.0,1,0.43505931850168916,0.395953545333906,0.285,0.24803320491400227,0.4857144172650981,1,interleaved,
16,Training,0.0,1,0.44068627425906404,0.4086875440683633,0.28125,0.24273885352648922,0.49817725446131644,1,interleaved,
17,Test,0.0,1,0.41255149547218956,0.3450175503960765,0.3,0.2692106104640546,0.43586306848022477,1,interleaved,1.0
18,All,0.0,1,0.4670509764261194,0.47721229885965954,0.2425,0.23493661912878308,0.5720612959995186,1,blocked,
19,Training,0.0,1,0.4750419115384439,0.4894513538199474,0.21875,0.21776205004854488,0.5824840051710695,1,blocked,
20,Test,0.0,1,0.4350872359768219,0.4282560790185075,0.3375,0.303634895449736,0.5303704593133153,1,blocked,1.0
21,All,0.0,1,0.4452478166527347,0.38864098998637614,0.2425,0.19532426337545913,0.5415514398527866,1,early,
22,Training,0.0,1,0.45168069991142784,0.39740893516689174,0.221875,0.1827780908874248,0.5453956543238097,1,early,
23,Test,0.0,1,0.4195162836179625,0.35356920926431423,0.325,0.24550895332759654,0.5261745819686947,1,early,1.0
24,All,0.0,1,0.4517370555421059,0.4144904182910065,0.3175,0.2516643974727061,0.5250001837188054,1,middle,
25,Training,0.0,1,0.4578998565900493,0.4238872879272343,0.303125,0.23476007694964127,0.5236893333976973,1,middle,
26,Test,0.0,1,0.42708585135033234,0.37690293974609573,0.375,0.31928167956496545,0.5302435850032383,1,middle,1.0
27,All,0.0,1,0.4442416985321862,0.4645083035539573,0.1525,0.14883640760748598,0.5330057983588232,1,late,
28,Training,0.0,1,0.4519678512219599,0.47202141740984394,0.134375,0.13531916004734854,0.527043507820907,1,late,
29,Test,0.0,1,0.41333708777309114,0.43445584813041105,0.225,0.20290539784803582,0.5568549605104879,1,late,1.0
30,All,0.0,1,0.4159681335263211,0.37871419491943753,0.275,0.24867960058391556,0.5427484029308443,2,interleaved,
31,Training,0.0,1,0.4229427268767828,0.3896174026188844,0.271875,0.24271904208563577,0.5503790656062786,2,interleaved,
32,Test,0.0,1,0.38806976012447464,0.33510136412165026,0.2875,0.2725218345770348,0.5122257522291067,2,interleaved,1.0
33,All,0.0,1,0.41029910701552813,0.4260311473719463,0.1025,0.10970765487975104,0.5352778145278146,2,blocked,
34,Training,0.0,1,0.4185096153919173,0.4352290455597775,0.09375,0.09945472071849834,0.5398766378541586,2,blocked,
35,Test,0.0,1,0.3774570735099713,0.3892395546206219,0.1375,0.15071939152476185,0.5168825212224384,2,blocked,1.0
36,All,0.0,1,0.44665214745929677,0.46357096281720606,0.1875,0.1863839203070592,0.5615570501389997,2,early,
37,Training,0.0,1,0.459006210880083,0.48126892828567663,0.153125,0.1600011403510883,0.5505645377530789,2,early,
38,Test,0.0,1,0.39723589377615165,0.39277910094332374,0.325,0.29191504013094266,0.6055270996826831,2,early,1.0
39,All,0.0,1,0.4591417495054755,0.42584822578307324,0.275,0.23775544205476123,0.5704500091491569,2,middle,
40,Training,0.0,1,0.4661549000855901,0.4388210610636089,0.259375,0.21210773820577958,0.5619658883453831,2,middle,
41,Test,0.0,1,0.4310891471850173,0.3739568846609306,0.3375,0.340346257450688,0.6043864923642525,2,middle,1.0
42,All,0.0,1,0.44048269846157484,0.4364631667192848,0.29,0.25935359417889553,0.5758049574532635,2,late,
43,Training,0.0,1,0.45341526659546827,0.45539745813544596,0.225,0.20768033922877746,0.5351912547615184,2,late,
44,Test,0.0,1,0.3887524259260009,0.3607260010546399,0.55,0.46604661397936786,0.738259768220244,2,late,1.0
45,All,0.0,1,0.43495309486378453,0.40420738131177614,0.245,0.19400396277750956,0.5192308354024414,3,interleaved,
46,Training,0.0,1,0.44099143196285395,0.4197061660322426,0.246875,0.18707065022157612,0.5240621269385557,3,interleaved,
47,Test,0.0,1,0.4107997464675066,0.3422122424299109,0.2375,0.22173721300124344,0.4999056692579842,3,interleaved,1.0
48,All,0.0,1,0.42804012100856337,0.394709695119208,0.2525,0.22428417634652292,0.5069415930493366,3,blocked,
49,Training,0.0,1,0.4357516191180803,0.41122351259983514,0.215625,0.19557701963323257,0.49762731672476124,3,blocked,
50,Test,0.0,1,0.39719412857049585,0.3286544251966995,0.4,0.3391128031996842,0.5441986983476379,3,blocked,1.0
51,All,0.0,1,0.40272245054115136,0.3847639407128044,0.2075,0.17575909241734972,0.5560797396473315,3,early,
52,Training,0.0,1,0.41243783702105685,0.3966011796335555,0.1875,0.16029880626613885,0.5428038912853297,3,early,
53,Test,0.0,1,0.3638609046215295,0.3374149850298001,0.2875,0.23760023702219318,0.6091831330953386,3,early,1.0
54,All,0.0,1,0.4406483208455977,0.463534248042884,0.1675,0.15484990476651425,0.5408870087669725,3,middle,
55,Training,0.0,1,0.44519999562044066,0.4690065744648109,0.171875,0.15833626910678222,0.5423956923300537,3,middle,
