,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,0.0,1,0.42864760278578123,0.4034725677997221,0.3025,0.2511786863411982,0.5660436423562291,0,interleaved,
1,Training,0.0,1,0.4340860124801462,0.4119500453385797,0.271875,0.2317474835060292,0.5477922512170084,0,interleaved,
2,Test,0.0,1,0.4068939640083218,0.3695626576442922,0.425,0.3289034976818745,0.6390492069131123,0,interleaved,1.0
3,All,0.0,1,0.4561272587422987,0.41006780900454226,0.33,0.28915966098902524,0.5643983610866731,0,blocked,
4,Training,0.0,1,0.4607864984383517,0.42370695813160913,0.290625,0.2622553181196697,0.5548802635967576,0,blocked,
5,Test,0.0,1,0.437490299958087,0.3555112124962746,0.4875,0.39677703246644747,0.6024707510463355,0,blocked,1.0
6,All,0.0,1,0.43930968722848207,0.42250072362942787,0.2125,0.19216879489032512,0.5363513419916984,0,early,
7,Training,0.0,1,0.44591387945032457,0.43377826903112293,0.20625,0.1834529704419935,0.5280046296082522,0,early,
8,Test,0.0,1,0.41289291834111175,0.37739054202264793,0.2375,0.2270320926836516,0.5697381915254836,0,early,1.0
9,All,0.0,1,0.415489686483678,0.3760858248359486,0.19,0.19032774839148905,0.548445596083024,0,middle,
10,Training,0.0,1,0.41813462332764073,0.3870332542777152,0.15625,0.16754577009944863,0.5322238545484105,0,middle,
11,Test,0.0,1,0.4049099391078269,0.33229610706888274,0.325,0.2814556615596509,0.6133325622214785,0,middle,1.0
12,All,0.0,1,0.45934687464358204,0.414990576708863,0.42,0.3284142830767955,0.603606335137037,0,late,
13,Training,0.0,1,0.467988525391265,0.4312876496510435,0.403125,0.307493946667298,0.6138374043378668,0,late,
14,Test,0.0,1,0.42478027165285054,0.3498022849401413,0.4875,0.41209562871478556,0.5626820583337174,0,late,1.0
15,All,0.0,1,0.4678888088558166,0.450290045188971,0.245,0.20666096526102962,0.5044477466033633,1,interleaved,
16,Training,0.0,1,0.4762292828881499,0.45851151984702276,0.246875,0.19947054465504604,0.5073154908581021,1,interleaved,
17,Test,0.0,1,0.4345269127264835,0.4174041465567642,0.2375,0.23542264768496377,0.49297676958440845,1,interleaved,1.0
18,All,0.0,1,0.43308850992980175,0.4203837369876586,0.2325,0.1975626128620943,0.5221397832690468,1,blocked,
19,Training,0.0,1,0.44345197388867363,0.4364625805193807,0.20625,0.17942241464191944,0.5072868504139005,1,blocked,
20,Test,0.0,1,0.39163465409431436,0.3560683628607698,0.3375,0.27012340574279375,0.5815515146896322,1,blocked,1.0
21,All,0.0,1,0.44146988415980476,0.4036411107242167,0.26,0.2377765370641484,0.5444205891611776,1,early,
22,Training,0.0,1,0.4524451579721388,0.42258054807615614,0.2125,0.20686998983629185,0.5211179545749764,1,early,
23,Test,0.0,1,0.39756878891046854,0.3278833613164589,0.45,0.36140272597557443,0.637631127505982,1,early,1.0
24,All,0.0,1,0.4314820932689958,0.39526059250507717,0.3025,0.26056243637628407,0.6018349978078146,1,middle,
25,Training,0.0,1,0.43904875739450944,0.408465213250721,0.259375,0.22080092251178857,0.5713742734616913,1,middle,
26,Test,0.0,1,0.4012154367669412,0.34244210952250176,0.475,0.41960849183426613,0.7236778951923077,1,middle,1.0
27,All,0.0,1,0.4238686638838102,0.4204230965493312,0.305,0.2579069828249864,0.571487507758436,1,late,
28,Training,0.0,1,0.4323020824833214,0.43775273057494546,0.26875,0.2325112720652792,0.5653924880900977,1,late,
29,Test,0.0,1,0.39013498948576514,0.35110456044687427,0.45,0.3594898258638155,0.5958675864317897,1,late,1.0
30,All,0.0,1,0.4304327381259099,0.4029670557690755,0.2625,0.2286653332535431,0.5304181082883015,2,interleaved,
31,Training,0.0,1,0.4345623142871366,0.41501139373443685,0.225,0.20168467888525585,0.510292880766497,2,interleaved,
32,Test,0.0,1,0.413914433481003,0.35478970390762976,0.4125,0.3365879507266921,0.6109190183755194,2,interleaved,1.0
33,All,0.0,1,0.40491513454465067,0.41472463617410904,0.235,0.19435949446954914,0.5140881746550715,2,blocked,
34,Training,0.0,1,0.41342839087660915,0.42939304108671417,0.23125,0.1859371680936478,0.5037843411958497,2,blocked,
35,Test,0.0,1,0.37086210921681667,0.3560510165236886,0.25,0.22804879997315455,0.5553035084919588,2,blocked,1.0
36,All,0.0,1,0.4235842873953696,0.42760159203677717,0.145,0.15377376993641062,0.5161778709935484,2,early,
37,Training,0.0,1,0.43123744625232363,0.4372446885293996,0.146875,0.14713659501997228,0.5136806974573942,2,early,
38,Test,0.0,1,0.3929716519675537,0.38902920606628727,0.1375,0.18032246960216397,0.5261665651381656,2,early,1.0
39,All,0.0,1,0.41957297544737243,0.4002373975457181,0.25,0.2205153740831537,0.541847303381893,2,middle,
40,Training,0.0,1,0.4285905479471349,0.41379976819108555,0.24375,0.21635490055433887,0.5456896784769891,2,middle,
41,Test,0.0,1,0.38350268544832217,0.34598791496424786,0.275,0.23715726819841318,0.5264778030015084,2,middle,1.0
42,All,0.0,1,0.4328267707507109,0.44298705590377835,0.1625,0.150415443961804,0.514340503226533,2,late,
43,Training,0.0,1,0.4352729654644955,0.4542768494880255,0.1375,0.13341633887443996,0.5065669093514317,2,late,
44,Test,0.0,1,0.4230419918955725,0.39782788156678994,0.2625,0.2184118643112603,0.5454348787269385,2,late,1.0
45,All,0.0,1,0.4430232715464434,0.39959468100484924,0.295,0.2341039545656404,0.5750989552558013,3,interleaved,
46,Training,0.0,1,0.4501246983347123,0.4173100728379856,0.24375,0.2037497630512966,0.5589717479093599,3,interleaved,
47,Test,0.0,1,0.41461756439336755,0.3287331136723042,0.5,0.35552072062301554,0.6396077846415672,3,interleaved,1.0
48,All,0.0,1,0.4584276899806445,0.4655196348272176,0.1625,0.15615951868992065,0.5521749685315893,3,blocked,
49,Training,0.0,1,0.46503034983442804,0.48145796686932457,0.14375,0.1421488827407278,0.5467178679704032,3,blocked,
50,Test,0.0,1,0.4320170505655102,0.4017663066587901,0.2375,0.2122020624866922,0.5740033707763335,3,blocked,1.0
51,All,0.0,1,0.4376502544365987,0.4112457442574481,0.23,0.20387413310296565,0.5467853117611661,3,early,
52,Training,0.0,1,0.4432457885896896,0.42218874846264837,0.221875,0.18768718983881053,0.5325709072320257,3,early,
53,Test,0.0,1,0.4152681178242355,0.3674737274366472,0.2625,0.26862190615958614,0.6036429298777277,3,early,1.0
54,All,0.0,1,0.42254709343293484,0.3610428724381231,0.3775,0.29841081691573257,0.5370360072733533,3,middle,
55,Training,0.0,1,0.42738456078763254,0.3727519367782829,0.365625,0.2901755479602275,0.5452043204237544,3,middle,
56,Test,0.0,1,0.40319722401414393,0.3142066150774834,0.425,0.33135189273775256,0.5043627546717486,3,middle,1.0
57,All,0.0,1,0.4394655013846291,0.43893110198741875,0.2475,0.20950264229595247,0.5301148374312111,3,late,
58,Training,0.0,1,0.43957715905913486,0.4415775100792649,0.240625,0.20652607062266215,0.5419977053894309,3,late,
59,Test,0.0,1,0.4390188706866061,0.42834546962003406,0.275,0.22140892898911396,0.48258336559833187,3,late,1.0
60,All,0.0,1,0.45921575511671436,0.4783957472366817,0.2625,0.22546257782190296,0.4927273054533295,4,interleaved,
61,Training,0.0,1,0.4736971360174202,0.49414967528099274,0.2375,0.19989734461262862,0.4934653812548514,4,interleaved,
