,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,0.0,1,0.4830725604413083,0.45536509205382963,0.405,0.32984316195516405,0.5608680557872084,0,interleaved,
1,Training,0.0,1,0.4930332702001149,0.48053422330723566,0.34375,0.28356360251100415,0.5396580918825263,0,interleaved,
2,Test,0.0,1,0.44322972140608213,0.3546885670402056,0.65,0.5149613997318034,0.6457079114059366,0,interleaved,1.0
3,All,0.0,1,0.4309341446785255,0.3898307391325606,0.29,0.24667073486600452,0.536875042818817,0,blocked,
4,Training,0.0,1,0.4424561988297079,0.4066999933519163,0.253125,0.2243844548004462,0.526013356547067,0,blocked,
5,Test,0.0,1,0.38484592807379575,0.32235372225513736,0.4375,0.33581585512823775,0.5803217879058169,0,blocked,1.0
6,All,0.0,1,0.45151215494925556,0.41965333126039395,0.28,0.24371380659483907,0.575827970185835,0,early,
7,Training,0.0,1,0.4601216410540603,0.432471627819468,0.246875,0.2240951802783011,0.5765962630029448,0,early,
8,Test,0.0,1,0.417074210530037,0.3683801450240975,0.4125,0.32218831186099084,0.5727547989173958,0,early,1.0
9,All,0.0,1,0.4653422156413867,0.45682926531571943,0.3125,0.27142951027377266,0.5535768137999664,0,middle,
10,Training,0.0,1,0.46992609866578194,0.4739205123556297,0.246875,0.2205512046697844,0.5356106089832384,0,middle,
11,Test,0.0,1,0.4470066835438061,0.3884642771560786,0.575,0.47494273268972564,0.6254416330668778,0,middle,1.0
12,All,0.0,1,0.4184248011572099,0.41454895272021974,0.1725,0.17209537818252024,0.5370453263028859,0,late,
13,Training,0.0,1,0.42509079471546235,0.42843804206343616,0.128125,0.1390687555864356,0.5178125520572499,0,late,
14,Test,0.0,1,0.3917608269242002,0.35899259534735384,0.35,0.3042018685668588,0.6139764232854301,0,late,1.0
15,All,0.0,1,0.41430753390705805,0.39883121629614743,0.165,0.1709263256415511,0.5170411137506544,1,interleaved,
16,Training,0.0,1,0.4176155323707136,0.41308956539830205,0.128125,0.13962091777712965,0.5103922484785668,1,interleaved,
17,Test,0.0,1,0.40107554005243573,0.34179781988752894,0.3125,0.29614795709923686,0.5436365748390048,1,interleaved,1.0
18,All,0.0,1,0.4313251552999587,0.4263772442329241,0.1875,0.16268995153458443,0.516231028132388,1,blocked,
19,Training,0.0,1,0.43828842053295886,0.4391105291533651,0.18125,0.15235705628664906,0.49439881109234785,1,blocked,
20,Test,0.0,1,0.4034720943679579,0.3754441045511602,0.2125,0.20402153252632588,0.6035598962925486,1,blocked,1.0
21,All,0.0,1,0.47306096049710783,0.4215217422834232,0.2725,0.2347644623933582,0.5431293283990782,1,early,
