,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,0.0,1,0.4565264182301565,0.4413237066978675,0.225,0.19292611585169933,0.5670962433250781,0,interleaved,
1,Training,0.0,1,0.46049271722810686,0.44968209263779124,0.203125,0.18943909943247117,0.5708457120454522,0,interleaved,
2,Test,0.0,1,0.44066122223835513,0.4078901629381725,0.3125,0.20687418152861187,0.552098368443582,0,interleaved,1.0
3,All,0.0,1,0.42940115234245685,0.4195649603478621,0.2175,0.19548609338937178,0.5690497856384569,0,blocked,
4,Training,0.0,1,0.4359443042314787,0.43423958935662377,0.18125,0.1758641150003476,0.5621319753074207,0,blocked,
5,Test,0.0,1,0.40322854478636955,0.36086644431281545,0.3625,0.27397400694546853,0.5967210269626018,0,blocked,1.0
6,All,0.0,1,0.4493070037230141,0.4386527256407525,0.2075,0.1832106644624995,0.5725235118664027,0,early,
7,Training,0.0,1,0.45902150389167945,0.45268070248874787,0.184375,0.17063989753706638,0.5788173117989052,0,early,
8,Test,0.0,1,0.4104490030483528,0.3825408182487712,0.3,0.23349373216423192,0.547348312136393,0,early,1.0
9,All,0.0,1,0.43776257471917496,0.4502646982719732,0.12,0.11781977938323415,0.5273624723178765,0,middle,
10,Training,0.0,1,0.442050397867538,0.4576977380333715,0.125,0.11804583377372899,0.533250726658075,0,middle,
11,Test,0.0,1,0.4206112821257228,0.42053253922637995,0.1,0.11691556182125465,0.503809454957082,0,middle,1.0
12,All,0.0,1,0.4272594613710129,0.40912338082770977,0.175,0.17538658332790033,0.4994602290250393,0,late,
13,Training,0.0,1,0.4310226143793562,0.41817047394368567,0.165625,0.16730782170910302,0.5085994479714564,0,late,
14,Test,0.0,1,0.4122068493376396,0.37293500836380644,0.2125,0.20770162980308937,0.46290335323937065,0,late,1.0
15,All,0.0,1,0.44978046711108527,0.43541974944823536,0.23,0.19878966300819678,0.5026647483008031,1,interleaved,
16,Training,0.0,1,0.45606028569267903,0.44697271759321006,0.246875,0.19842366902870112,0.5148262048518453,1,interleaved,
