,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,0.0,1,0.4661945294626674,0.4449605723799505,0.2075,0.16800924980905485,0.4840613266895859,0,interleaved,
1,Training,0.0,1,0.47479016084599496,0.45144081893244153,0.190625,0.16128364588318192,0.48597239851883006,0,interleaved,
2,Test,0.0,1,0.4318120039293569,0.41903958616998666,0.275,0.1949116655125465,0.47641703937260954,0,interleaved,1.0
3,All,0.0,1,0.43586899583413485,0.4245151396957346,0.3375,0.24912167120217504,0.5847326704945717,0,blocked,
4,Training,0.0,1,0.4420185175495601,0.4351694922011373,0.3375,0.24029897208684553,0.5909147445500083,0,blocked,
5,Test,0.0,1,0.4112709089724339,0.38189772967412383,0.3375,0.28441246766349293,0.560004374272826,0,blocked,1.0
6,All,0.0,1,0.4707823523009531,0.4910015826965477,0.055,0.06914529517838061,0.5173904870626932,0,early,
7,Training,0.0,1,0.47705689961794817,0.5015048979581755,0.040625,0.061929586436287834,0.5087099347994185,0,early,
8,Test,0.0,1,0.4456841630329727,0.4489883216500363,0.1125,0.09800813014675183,0.5521126961157922,0,early,1.0
9,All,0.0,1,0.45590421363241884,0.4130316170260071,0.255,0.20143222124841703,0.5192292880783217,0,middle,
10,Training,0.0,1,0.4630150741479096,0.4246677476705932,0.246875,0.1901177758326219,0.5118203022442184,0,middle,
11,Test,0.0,1,0.42746077157045576,0.3664870944476629,0.2875,0.24669000291159748,0.5488652314147355,0,middle,1.0
12,All,0.0,1,0.4086417077089003,0.4069488148791238,0.23,0.18034460531151936,0.5063583173366252,0,late,
13,Training,0.0,1,0.414709858423034,0.4148506104438699,0.21875,0.17043394118779123,0.5013514271460318,0,late,
14,Test,0.0,1,0.38436910485236564,0.37534163262013953,0.275,0.21998726180643208,0.5263858780989988,0,late,1.0
15,All,0.0,1,0.4554043191415592,0.4487106035626094,0.1125,0.13480277552685613,0.5775328836396036,1,interleaved,
16,Training,0.0,1,0.46212342665779216,0.45524973874797536,0.09375,0.12643713332276563,0.584376705124746,1,interleaved,
17,Test,0.0,1,0.4285278890766274,0.42255406282114494,0.1875,0.16826534434321805,0.5501575976990342,1,interleaved,1.0
18,All,0.0,1,0.430820365064586,0.4030920799170626,0.1775,0.15808316111067694,0.5220803028426595,1,blocked,
19,Training,0.0,1,0.4373238210018558,0.41420450181748547,0.15625,0.14236161373480055,0.5108580546184246,1,blocked,
20,Test,0.0,1,0.4048065413155068,0.3586423923153711,0.2625,0.2209693506141825,0.5669692957395984,1,blocked,1.0
21,All,0.0,1,0.4482506576842394,0.41682108467669676,0.205,0.18129685911101148,0.5418153382068583,1,early,
22,Training,0.0,1,0.45115823581565173,0.42668598289150506,0.1875,0.17163431604476848,0.5411342042099887,1,early,
23,Test,0.0,1,0.43662034515858994,0.3773614918174638,0.275,0.2199470313759834,0.5445398741943368,1,early,1.0
24,All,0.0,1,0.4431209127724156,0.41841994022107043,0.24,0.20875140834536096,0.5356584934860724,1,middle,
25,Training,0.0,1,0.4544197090125058,0.4339244646462827,0.2375,0.20179646806753276,0.5242211771292592,1,middle,
26,Test,0.0,1,0.3979257278120551,0.35640184252022145,0.25,0.23657116945667397,0.5814077589133252,1,middle,1.0
27,All,0.0,1,0.46782498214287715,0.4228376182799131,0.215,0.192914528951355,0.5209584683482532,1,late,
28,Training,0.0,1,0.4710856260098991,0.4326227460745947,0.203125,0.18350863456437846,0.5185697572581515,1,late,
29,Test,0.0,1,0.4547824066747896,0.38369710710118676,0.2625,0.2305381064992611,0.5305133127086604,1,late,1.0
30,All,0.0,1,0.40255423763779274,0.4016041621981394,0.2025,0.17146819281234346,0.5285546562597204,2,interleaved,
31,Training,0.0,1,0.41215823546348856,0.4149094208827715,0.1875,0.160101120602888,0.5089795034374791,2,interleaved,
32,Test,0.0,1,0.3641382463350096,0.3483831274596108,0.2625,0.21693648165016538,0.6068552675486858,2,interleaved,1.0
33,All,0.0,1,0.45810108638954294,0.4725980522131718,0.1225,0.12882944928397497,0.5085046099891327,2,blocked,
34,Training,0.0,1,0.46825867376187813,0.48198722804558897,0.09375,0.11293964895648534,0.5030753418985257,2,blocked,
35,Test,0.0,1,0.4174707369002022,0.4350413488835029,0.2375,0.19238865059393354,0.5302216823515608,2,blocked,1.0
36,All,0.0,1,0.45709015632006517,0.4416240111580343,0.1825,0.1738792405900036,0.5081719484480807,2,early,
37,Training,0.0,1,0.4672829159358103,0.45540236139747614,0.15,0.1550792177033207,0.48840905959342873,2,early,
38,Test,0.0,1,0.4163191178570846,0.38651061020026656,0.3125,0.24907933213673514,0.5872235038666889,2,early,1.0
39,All,0.0,1,0.44842111684051816,0.443033480753716,0.2275,0.19084618293092548,0.5272177908228657,2,middle,
40,Training,0.0,1,0.45542224752859073,0.45267320323789734,0.215625,0.1799790564298375,0.5208927350433811,2,middle,
41,Test,0.0,1,0.42041659408822796,0.404474590816991,0.275,0.23431468893527746,0.5525180139408041,2,middle,1.0
42,All,0.0,1,0.42801748537585155,0.42045534671832085,0.18,0.15783117249680131,0.532116222229172,2,late,
43,Training,0.0,1,0.4353579908584562,0.42886314199106135,0.16875,0.1505473504481885,0.5385179088782317,2,late,
44,Test,0.0,1,0.39865546344543284,0.3868241656273592,0.225,0.18696646069125245,0.5065094756329334,2,late,1.0
45,All,0.0,1,0.4452099359238743,0.42862973905114965,0.1325,0.13219444654626591,0.48000266320585794,3,interleaved,
46,Training,0.0,1,0.4549756233781342,0.4390322071573106,0.125,0.1287098062907114,0.47185741629599703,3,interleaved,
47,Test,0.0,1,0.4061471861068347,0.3870198666265059,0.1625,0.14613300756848394,0.5125836508453018,3,interleaved,1.0
48,All,0.0,1,0.4535285570329708,0.4502802358468345,0.2125,0.20361397604483178,0.5179758475286345,3,blocked,
49,Training,0.0,1,0.4579459229955607,0.4569227897040965,0.19375,0.19260333228684,0.5063535448191004,3,blocked,
50,Test,0.0,1,0.435859093182611,0.42371002041778694,0.2875,0.24765655107679865,0.5644650583667709,3,blocked,1.0
51,All,0.0,1,0.4424901412880206,0.4170237299825108,0.2375,0.19635105331729952,0.5708231747764645,3,early,
52,Training,0.0,1,0.44994853994571216,0.43091455027205433,0.221875,0.18461041422966695,0.5615957050299908,3,early,
53,Test,0.0,1,0.41265654665725443,0.36146044882433676,0.3,0.2433136096678298,0.6077330537623592,3,early,1.0
54,All,0.0,1,0.4804394981939678,0.45628738805857366,0.2,0.1668660201900262,0.5475058338769918,3,middle,
55,Training,0.0,1,0.49091859609940064,0.467193354816139,0.1875,0.16113105252194077,0.5466159692375644,3,middle,
56,Test,0.0,1,0.4385231065722362,0.412663521028312,0.25,0.18980589086236796,0.5510652924347015,3,middle,1.0
57,All,0.0,1,0.4498511107585174,0.4339082386880757,0.23,0.18254608051186735,0.5511851992992918,3,late,
58,Training,0.0,1,0.45552215340611374,0.44310656512877544,0.20625,0.16341917727229763,0.5414584201369559,3,late,
59,Test,0.0,1,0.4271669401681317,0.3971149329252764,0.325,0.2590536934701464,0.5900923159486353,3,late,1.0
60,All,0.0,1,0.4078801829983335,0.4146242308442754,0.125,0.1371573316034725,0.5052760504715925,4,interleaved,
61,Training,0.0,1,0.41762042608648337,0.4265550601911793,0.10625,0.12117939660082429,0.49021440942849887,4,interleaved,
62,Test,0.0,1,0.3689192106457342,0.36690091345665987,0.2,0.2010690716140652,0.5655226146439674,4,interleaved,1.0
63,All,0.0,1,0.4450784379887956,0.46083753791474935,0.11,0.11839769809710397,0.5368607502553883,4,blocked,
64,Training,0.0,1,0.4553710010583582,0.4750997122224508,0.084375,0.10351634304014135,0.5327889525123425,4,blocked,
65,Test,0.0,1,0.40390818571054526,0.40378884068394394,0.2125,0.17792311832495455,0.5531479412275718,4,blocked,1.0
66,All,0.0,1,0.5118788791808505,0.45913824006594217,0.2875,0.23890991943179793,0.5278454359053238,4,early,
67,Training,0.0,1,0.518413702211638,0.46890732901479903,0.275,0.2240614407032194,0.5348490317213344,4,early,
68,Test,0.0,1,0.4857395870577008,0.4200618842705145,0.3375,0.29830383434611185,0.4998310526412816,4,early,1.0
69,All,0.0,1,0.4511273938746977,0.4338025751307663,0.16,0.15356127994416607,0.5108696316806874,4,middle,
70,Training,0.0,1,0.45940171794218215,0.4425781825808043,0.146875,0.14661799229250821,0.5125487412874197,4,middle,
71,Test,0.0,1,0.4180300976047602,0.39870014533061465,0.2125,0.1813344305507976,0.5041531932537583,4,middle,1.0
72,All,0.0,1,0.43993770705010093,0.3864123483082256,0.305,0.23110667560437104,0.5238002434309661,4,late,
73,Training,0.0,1,0.44921013154821693,0.3949691260737173,0.2875,0.21884718376254703,0.5229395689065379,4,late,
74,Test,0.0,1,0.4028480090576369,0.3521852372462585,0.375,0.2801446429716671,0.5272429415286788,4,late,1.0
75,All,0.0,1,0.4613627938236619,0.45320670805699187,0.2225,0.1714690850691075,0.5349205771678133,5,interleaved,
76,Training,0.0,1,0.46671498677855283,0.4629587606466333,0.2,0.16244978745256394,0.525193068581574,5,interleaved,
77,Test,0.0,1,0.439954022004098,0.4141984976984263,0.3125,0.20754627553528163,0.5738306115127709,5,interleaved,1.0
78,All,0.0,1,0.42119667476291045,0.3791595127341768,0.3175,0.253501476448868,0.5385004068516156,5,blocked,
79,Training,0.0,1,0.429913352348828,0.3965893213005639,0.3,0.2337393827096407,0.536418885255921,5,blocked,
80,Test,0.0,1,0.3863299644192406,0.3094402784686286,0.3875,0.3325498514057772,0.5468264932343946,5,blocked,1.0
81,All,0.0,1,0.479334083220154,0.47097504804734525,0.09,0.11384569169274833,0.590657113439362,5,early,
82,Training,0.0,1,0.4854614371009414,0.4792394350740635,0.08125,0.10632023149912703,0.5835692424167096,5,early,
83,Test,0.0,1,0.4548246676970041,0.43791749994047213,0.125,0.14394753246723355,0.6190085975299718,5,early,1.0
84,All,0.0,1,0.42038546391897863,0.40118325443473357,0.1775,0.1657185405315937,0.5237831628816604,5,middle,
85,Training,0.0,1,0.4291347631372235,0.4119517794383748,0.18125,0.16032382299289744,0.5215387697049676,5,middle,
86,Test,0.0,1,0.3853882670459993,0.35810915442016883,0.1625,0.18729741068637867,0.5327607355884316,5,middle,1.0
87,All,0.0,1,0.4765229329328073,0.44109457471549873,0.2225,0.19758195184500116,0.5563594814226621,5,late,
88,Training,0.0,1,0.4814898525931632,0.45249340084565715,0.221875,0.18627828967628368,0.5545566421981005,5,late,
89,Test,0.0,1,0.456655254291384,0.395499270194865,0.225,0.2427966005198711,0.5635708383209087,5,late,1.0
