,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,0.0,1,0.4396680639406371,0.40598541050236564,0.25,0.2191346092575351,0.5114500061533643,0,interleaved,
1,Training,0.0,1,0.4445797587017408,0.41637640130026493,0.24375,0.20511772174432125,0.5196207951511447,0,interleaved,
2,Test,0.0,1,0.42002128489622254,0.3644214473107684,0.275,0.2752021593103906,0.4787668501622431,0,interleaved,1.0
3,All,0.0,1,0.4774849791042683,0.45834572772983634,0.295,0.25203536307762103,0.575501237273057,0,blocked,
4,Training,0.0,1,0.48349198102703356,0.47637841503099115,0.26875,0.22733301889511717,0.5426723841358172,0,blocked,
5,Test,0.0,1,0.4534569714132074,0.38621497852521725,0.4,0.3508447398076365,0.7068166498220165,0,blocked,1.0
6,All,0.0,1,0.4413553833337044,0.4526718622185241,0.215,0.1670012107585676,0.5007158045398079,0,early,
7,Training,0.0,1,0.4500532587823155,0.4635057656830199,0.21875,0.16745575231489726,0.5091694375082181,0,early,
8,Test,0.0,1,0.40656388153925976,0.40933624836054144,0.2,0.16518304453324897,0.46690127266616666,0,early,1.0
9,All,0.0,1,0.4451740435572379,0.4404512863411638,0.2425,0.20853000667429153,0.5468103845872553,0,middle,
10,Training,0.0,1,0.45049211210300977,0.44847725172346314,0.2125,0.1917605790071996,0.5505539687293218,0,middle,
11,Test,0.0,1,0.42390176937415047,0.4083474248119666,0.3625,0.27560771734265943,0.5318360480189888,0,middle,1.0
12,All,0.0,1,0.48207898356522216,0.46822822564076844,0.29,0.24511878162269213,0.5705617044376169,0,late,
13,Training,0.0,1,0.48463559391010125,0.47232057045826625,0.2875,0.24042139405551782,0.5748620239349411,0,late,
14,Test,0.0,1,0.4718525421857062,0.45185884637077744,0.3,0.2639083318913896,0.5533604264483202,0,late,1.0
15,All,0.0,1,0.4526962557236414,0.4296311854203879,0.255,0.23610679039156524,0.5525609624582414,1,interleaved,
16,Training,0.0,1,0.4604011692872723,0.44309253441793073,0.21875,0.20985519599457145,0.5428406647587848,1,interleaved,
17,Test,0.0,1,0.42187660146911765,0.37578578943021645,0.4,0.3411131679795402,0.5914421532560679,1,interleaved,1.0
18,All,0.0,1,0.4598580489988143,0.47006955543091267,0.215,0.1882880396115188,0.5545351589441438,1,blocked,
19,Training,0.0,1,0.4674248099274261,0.4785603893420598,0.209375,0.18052349781322327,0.561666644274005,1,blocked,
20,Test,0.0,1,0.42959100528436733,0.43610621978632436,0.2375,0.21934620680470096,0.5260092176246991,1,blocked,1.0
21,All,0.0,1,0.44923718376565647,0.4373922404780731,0.13,0.13805997143044269,0.5279980749377724,1,early,
22,Training,0.0,1,0.45852284344532895,0.45301009322622576,0.121875,0.12708986561724556,0.5248941304320912,1,early,
23,Test,0.0,1,0.4120945450469666,0.3749208294854628,0.1625,0.1819403946832312,0.5404138529604967,1,early,1.0
24,All,0.0,1,0.4978769282496552,0.48315799110590907,0.2,0.19104264843799773,0.5011450668332718,1,middle,
25,Training,0.0,1,0.5082257630154515,0.49756152812467214,0.175,0.171153016911957,0.48972659644095096,1,middle,
26,Test,0.0,1,0.4564815891864696,0.42554384303085724,0.3,0.27060117454216065,0.5468189484025553,1,middle,1.0
27,All,0.0,1,0.47074032821857476,0.4544294229962284,0.255,0.22273747627989643,0.5352949948789081,1,late,
28,Training,0.0,1,0.48197920554051604,0.4707847533635478,0.240625,0.21562034079582731,0.5309500044034883,1,late,
29,Test,0.0,1,0.42578481893080933,0.38900810152695087,0.3125,0.25120601821617294,0.5526749567805875,1,late,1.0
30,All,0.0,1,0.4485348652322898,0.44218686807038227,0.2475,0.21973933928531297,0.5425840609568849,2,interleaved,
31,Training,0.0,1,0.45479172007230856,0.45146419789117614,0.234375,0.195999249402725,0.5423230562874723,2,interleaved,
32,Test,0.0,1,0.4235074458722146,0.4050775487872066,0.3,0.3146996988156648,0.5436280796345356,2,interleaved,1.0
