,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,0.00020104503207688478,2,0.4822348221883795,0.49017500174679524,0.0975,0.0965954594746448,0.5115725896080032,0,interleaved,
1,Training,0.0003145630915259813,2,0.48964299927977983,0.49952470863375176,0.08125,0.08694590976186836,0.5137629725303862,0,interleaved,
2,Test,0.0,1,0.45260211382277826,0.45277617419896926,0.1625,0.13519365832575064,0.5028110579184715,0,interleaved,1.0
3,All,0.006766383884289517,11,0.5336207902945456,0.5314654285969823,0.085,0.07779433905816702,0.5187265008744503,0,blocked,
4,Training,0.005689497168540005,11,0.5495567434411384,0.5543192058092826,0.03125,0.051452021565619455,0.5099922237329951,0,blocked,
5,Test,0.005275056518462755,2,0.4698769777081744,0.4400503197477816,0.3,0.18316360902835724,0.5536636094402706,0,blocked,1.0
6,All,0.001508431377182796,7,0.5303400520354654,0.5994928299357764,0.0075,0.026710133124712647,0.5173976028665928,0,early,
7,Training,0.0023606688955315007,7,0.5433413836895019,0.6177156749855303,0.003125,0.02144871717006621,0.5261048582521177,0,early,
8,Test,0.0,1,0.4783347254193194,0.5266014497367608,0.025,0.04775579694329838,0.4825685813244928,0,early,1.0
9,All,0.0,1,0.5056624435982349,0.4994466669199626,0.07,0.0868589603085555,0.5033662462938328,0,middle,
10,Training,0.0,1,0.5156424457086469,0.506205205658978,0.078125,0.09263510505043149,0.5068464638037995,0,middle,
11,Test,0.0,1,0.46574243515658653,0.47241251196390105,0.0375,0.06375438134105152,0.4894453762539663,0,middle,1.0
12,All,-0.003424794713405605,17,0.5987147255393364,0.5680967311219866,0.1425,0.12921054260902093,0.5269608628160941,0,late,
13,Training,-0.00032561912035482265,17,0.6251534175235344,0.6008924735585467,0.10625,0.10726128193759474,0.5112315581625556,0,late,
14,Test,0.0,1,0.4929599576025441,0.4369137613757462,0.2875,0.21700758529472552,0.5898780814302479,0,late,1.0
