,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,0.0,1,0.4996988100758539,0.4901710211224919,0.135,0.1347877605701844,0.5164232834440874,0,interleaved,
1,Training,0.0,1,0.5148040539475894,0.5024589838270288,0.140625,0.13852825855078438,0.5142022451216999,0,interleaved,
2,Test,0.0,1,0.4392778345889121,0.44101917030434434,0.1125,0.1198257686477846,0.5253074367336377,0,interleaved,1.0
3,All,0.0,1,0.5396894155859827,0.5121179537584039,0.1525,0.15000792210688943,0.4723831118865411,0,blocked,
4,Training,0.0,1,0.5475226233903195,0.5221792866281743,0.153125,0.1439410216873924,0.4654659131125344,0,blocked,
5,Test,0.0,1,0.5083565843686353,0.47187262227932275,0.15,0.1742755237848776,0.5000519069825679,0,blocked,1.0
6,All,0.0,1,0.535101915117092,0.49075957285050037,0.215,0.16162505505623292,0.5455178163455208,0,early,
7,Training,0.0,1,0.5413719274847026,0.4968580892236405,0.21875,0.16127470033479258,0.5413499834804945,0,early,
8,Test,0.0,1,0.5100218656466496,0.46636550735793963,0.2,0.1630264739419946,0.5621891478056262,0,early,1.0
9,All,0.0,1,0.44950468609684335,0.4494678186156365,0.085,0.1097263333621586,0.5274275445514982,0,middle,
10,Training,0.0,1,0.4547443439501484,0.45527135379272715,0.075,0.1061211276372381,0.5213076219072759,0,middle,
11,Test,0.0,1,0.42854605468362306,0.42625367790727403,0.125,0.12414715626184059,0.5519072351283871,0,middle,1.0
12,All,0.0,1,0.46930862115104527,0.43358286527025675,0.11,0.13056457938854876,0.5095518290529091,0,late,
13,Training,0.0,1,0.4761903316994321,0.44534215664476096,0.103125,0.12394710745675583,0.5075137821933593,0,late,
14,Test,0.0,1,0.4417817789574977,0.38654569977224035,0.1375,0.15703446711572053,0.5177040164911084,0,late,1.0
15,All,0.0,1,0.49814654586540186,0.4901371804348008,0.16,0.13874380439612213,0.5044306830938013,1,interleaved,
16,Training,0.0,1,0.50650269195649,0.5002604762644104,0.146875,0.12448363471312648,0.5084988546801916,1,interleaved,
17,Test,0.0,1,0.4647219615010488,0.44964399711636227,0.2125,0.19578448312810473,0.48815799674824045,1,interleaved,1.0
18,All,0.0,1,0.45209303035380805,0.43851072402069957,0.2,0.16356266147264883,0.5061290735679244,1,blocked,
19,Training,0.0,1,0.4655621304207584,0.45064105498022516,0.20625,0.16415466095153786,0.5004475468403772,1,blocked,
20,Test,0.0,1,0.3982166300860064,0.3899894001825974,0.175,0.16119466355709258,0.5288551804781128,1,blocked,1.0
21,All,0.0,1,0.4481748888263572,0.44936973151641396,0.24,0.20133254513745646,0.5110107127199375,1,early,
22,Training,0.0,1,0.454946321759538,0.4632535848424809,0.225,0.18792624222653323,0.5006086248407247,1,early,
23,Test,0.0,1,0.42108915709363387,0.39383431821214593,0.3,0.2549577567811494,0.5526190642367885,1,early,1.0
24,All,0.0,1,0.46804627488772915,0.45487282709245486,0.195,0.1544569405008704,0.49739564381472745,1,middle,
25,Training,0.0,1,0.47473501664036377,0.4598070791012866,0.175,0.1453757770395375,0.5014643034722853,1,middle,
26,Test,0.0,1,0.44129130787719106,0.43513581905712784,0.275,0.19078159434620198,0.4811210051844957,1,middle,1.0
27,All,0.0,1,0.4817067494750281,0.45890978389882475,0.185,0.17028871896348113,0.5062421111998134,1,late,
28,Training,0.0,1,0.49024631516506906,0.46756226321725247,0.178125,0.16463512952411186,0.49845916126418055,1,late,
29,Test,0.0,1,0.4475484867148643,0.424299866625114,0.2125,0.19290307672095824,0.537373910942345,1,late,1.0
30,All,0.0,1,0.45748988044918704,0.438334958471677,0.105,0.11197070144900981,0.516939815491273,2,interleaved,
31,Training,0.0,1,0.46478593404444196,0.4466249323318728,0.10625,0.10782843981226253,0.5153543729689668,2,interleaved,
32,Test,0.0,1,0.4283056660681674,0.4051750630308943,0.1,0.12853974799599882,0.5232815855804975,2,interleaved,1.0
33,All,0.0,1,0.45612418274112054,0.444635649134501,0.125,0.13072890812131446,0.5060704169847253,2,blocked,
34,Training,0.0,1,0.4645626546670242,0.4542302398647175,0.125,0.1244881274338367,0.5111137035405087,2,blocked,
35,Test,0.0,1,0.42237029503750634,0.40625728621363527,0.125,0.15569203087122555,0.4858972707615914,2,blocked,1.0
36,All,0.0,1,0.4319533300219865,0.4081742663297335,0.1875,0.15482936889823587,0.5014940901033726,2,early,
37,Training,0.0,1,0.442089413974172,0.4192257737701691,0.16875,0.14895522201017664,0.5035850716820892,2,early,
38,Test,0.0,1,0.3914089942132445,0.3639682365679907,0.2625,0.17832595645047275,0.4931301637885063,2,early,1.0
39,All,0.0,1,0.4405829457740291,0.4234755425645335,0.16,0.1533649640849689,0.5423435305153322,2,middle,
40,Training,0.0,1,0.4507053885394143,0.4375014656055142,0.1625,0.14934685189102387,0.5257125563666579,2,middle,
41,Test,0.0,1,0.4000931747124884,0.36737185040061043,0.15,0.16943741286074918,0.6088674271100295,2,middle,1.0
42,All,0.0,1,0.4881070089514218,0.4830002074274238,0.2275,0.20388276295211344,0.49814888136815855,2,late,
43,Training,0.0,1,0.5040854136422749,0.5067001282703002,0.20625,0.17767539301706825,0.4802009186207797,2,late,
44,Test,0.0,1,0.42419339018800933,0.38820052405591776,0.3125,0.30871224269229425,0.569940732357674,2,late,1.0
45,All,0.0,1,0.44037857602036606,0.3875231552202769,0.1825,0.16526624555789263,0.506110607494454,3,interleaved,
46,Training,0.0,1,0.451255380383163,0.39664902899554355,0.178125,0.16021188846266082,0.5003967780279284,3,interleaved,
47,Test,0.0,1,0.3968713585691782,0.35101966011921054,0.2,0.18548367393881968,0.5289659253605565,3,interleaved,1.0
48,All,0.0,1,0.4635513503898805,0.46331564893213717,0.09,0.12352276292581937,0.50886686458927,3,blocked,
49,Training,0.0,1,0.4718984638822517,0.4725512315189674,0.0875,0.1187491060828145,0.5143716570183344,3,blocked,
50,Test,0.0,1,0.4301628964203958,0.42637331858481636,0.1,0.14261739029783876,0.4868476948730122,3,blocked,1.0
51,All,0.0,1,0.4556872554197047,0.43107179135878243,0.105,0.13796201150584206,0.5070651535092843,3,early,
52,Training,0.0,1,0.45979798395818394,0.4367920805250275,0.096875,0.1358184034893874,0.5056179528983883,3,early,
53,Test,0.0,1,0.43924434126578793,0.40819063469380196,0.1375,0.14653644357166076,0.5128539559528681,3,early,1.0
54,All,0.0,1,0.5150531661158473,0.44672994257373505,0.22,0.21212979867047765,0.49558404934009787,3,middle,
55,Training,0.0,1,0.5260774211124106,0.45286332316344335,0.215625,0.20801876745401976,0.4902098417738399,3,middle,
56,Test,0.0,1,0.47095614612959374,0.4221964202149017,0.2375,0.22857392353630926,0.5170808796051297,3,middle,1.0
57,All,0.0,1,0.48179374777933015,0.49952988327413683,0.1,0.10836398412767952,0.5382601367470989,3,late,
58,Training,0.0,1,0.4893056549292167,0.5097333900586414,0.071875,0.09331840783086894,0.5359012755491573,3,late,
59,Test,0.0,1,0.4517461191797842,0.4587158561361188,0.2125,0.16854628931492185,0.5476955815388657,3,late,1.0
60,All,0.0,1,0.4673591086089141,0.42043272803651194,0.245,0.20743883624703938,0.5082538936596113,4,interleaved,
61,Training,0.0,1,0.4775264369729133,0.4308245748254388,0.21875,0.19120649173293996,0.49061035422512844,4,interleaved,
62,Test,0.0,1,0.4266897951529172,0.3788653408808041,0.35,0.2723682143034369,0.5788280513975425,4,interleaved,1.0
63,All,0.0,1,0.4518431751596079,0.43276501443226606,0.255,0.20760105451851138,0.5107401511257426,4,blocked,
64,Training,0.0,1,0.46164774388090707,0.44733687864914773,0.234375,0.1879227367007637,0.49472974170163536,4,blocked,
65,Test,0.0,1,0.4126249002744112,0.37447755756473977,0.3375,0.28631432578950217,0.5747817888221717,4,blocked,1.0
66,All,0.0,1,0.5211496371474805,0.5188266262773255,0.08,0.0975545770280042,0.5651806548086451,4,early,
67,Training,0.0,1,0.5280603196121467,0.5259951948858316,0.046875,0.08314960832858832,0.5619193301281553,4,early,
68,Test,0.0,1,0.4935069072888158,0.49015235184330097,0.2125,0.15517445182566775,0.5782259535306041,4,early,1.0
69,All,0.0,1,0.4600412862915321,0.4467851957182461,0.1925,0.179098384920207,0.5124951691586764,4,middle,
70,Training,0.0,1,0.46248111655968854,0.4522144192776216,0.184375,0.16697665813830165,0.5081968670179593,4,middle,
71,Test,0.0,1,0.4502819652189064,0.42506830148074404,0.225,0.2275852920478283,0.5296883777215446,4,middle,1.0
72,All,0.0,1,0.4844040387863158,0.4908167091372518,0.06,0.08242085952223473,0.5476013667893086,4,late,
73,Training,0.0,1,0.4895620266376043,0.4982831997473937,0.025,0.058425210092371914,0.5393768408499197,4,late,
74,Test,0.0,1,0.4637720873811618,0.46095074669668357,0.2,0.17840345724168594,0.5804994705468639,4,late,1.0
75,All,0.0,1,0.5288942645330128,0.48629749677547635,0.2175,0.17479914057283708,0.5508198542094377,5,interleaved,
76,Training,0.0,1,0.5340009274288016,0.4900352009181933,0.2125,0.16753649922351627,0.5513951178543886,5,interleaved,
77,Test,0.0,1,0.5084676129498577,0.4713466802046081,0.2375,0.20384970597012045,0.5485187996296341,5,interleaved,1.0
78,All,0.0,1,0.4519875367771135,0.4025185791304912,0.2,0.19190846743922252,0.5376119290793444,5,blocked,
79,Training,0.0,1,0.45684642986863333,0.4103353921266719,0.18125,0.17808752836632663,0.5289522796488042,5,blocked,
80,Test,0.0,1,0.4325519644110345,0.37125132714576886,0.275,0.2471922237308061,0.5722505268015053,5,blocked,1.0
81,All,0.0,1,0.46481786848351064,0.45577643519686023,0.19,0.15514683732932386,0.5386161311729183,5,early,
82,Training,0.0,1,0.4716998270831064,0.46444626251338805,0.1875,0.1481923418989898,0.5228406568227821,5,early,
83,Test,0.0,1,0.4372900340851277,0.4210971259307489,0.2,0.18296481905066003,0.6017180285734633,5,early,1.0
84,All,0.0,1,0.46569140017394856,0.4534736288964276,0.18,0.1446744341371735,0.507170132274781,5,middle,
85,Training,0.0,1,0.472591407261968,0.46341308674007636,0.15625,0.1331981044962812,0.5064823349837323,5,middle,
86,Test,0.0,1,0.4380913718218706,0.41371579752183274,0.275,0.1905797527007428,0.509921321438976,5,middle,1.0
87,All,0.0,1,0.5149001307034532,0.46376154458476987,0.2075,0.19544679040123383,0.5828450614555193,5,late,
88,Training,0.0,1,0.5260595649403866,0.48108445052267906,0.178125,0.18090910764213244,0.5648495181534492,5,late,
89,Test,0.0,1,0.4702623937557194,0.3944699208331333,0.325,0.2535975214376396,0.6548272346637998,5,late,1.0
90,All,0.0,1,0.45295627897297597,0.42309083003295744,0.1625,0.13423185456079526,0.5024944630291331,6,interleaved,
91,Training,0.0,1,0.463315828506592,0.43315846082319887,0.1625,0.13542448600016496,0.500161829000195,6,interleaved,
92,Test,0.0,1,0.4115180808385119,0.3828203068719918,0.1625,0.1294613288033164,0.511824999144886,6,interleaved,1.0
93,All,0.0,1,0.45208843446940816,0.44582179639531516,0.085,0.10008626040998923,0.5260186113206383,6,blocked,
94,Training,0.0,1,0.4591500691547964,0.45247828677254553,0.06875,0.09135368326550627,0.5347906061334887,6,blocked,
95,Test,0.0,1,0.4238418957278553,0.4191958348863937,0.15,0.13501656898792108,0.49093063206923676,6,blocked,1.0
96,All,0.0,1,0.47809520535237754,0.47450818644140613,0.1025,0.11043820677269484,0.5062977997274583,6,early,
97,Training,0.0,1,0.48593841554705636,0.485009506176182,0.1,0.10569129978719331,0.5055691526943583,6,early,
98,Test,0.0,1,0.44672236457366216,0.43250290750230214,0.1125,0.1294258347147009,0.5092123878598581,6,early,1.0
99,All,0.0,1,0.43355825037849993,0.41267645959739796,0.3,0.22596528263936302,0.5828185367674412,6,middle,
100,Training,0.0,1,0.44166058839728023,0.42611086068935455,0.290625,0.2130696651130604,0.575113014979132,6,middle,
101,Test,0.0,1,0.40114889830337863,0.3589388552295719,0.3375,0.2775477527445736,0.6136406239206783,6,middle,1.0
102,All,0.0,1,0.44170014251392126,0.4133902190907598,0.0425,0.11191053842515558,0.5163188646234157,6,late,
103,Training,0.0,1,0.4485390177973007,0.4260846136951761,0.040625,0.10639020997587792,0.5117718897581847,6,late,
104,Test,0.0,1,0.4143446413804034,0.3626126406730946,0.05,0.1339918522222662,0.5345067640843404,6,late,1.0
105,All,0.0,1,0.42841412494498265,0.41486550421271035,0.0575,0.10380980642002653,0.523459949545067,7,interleaved,
106,Training,0.0,1,0.43291203422624136,0.4217961654604384,0.03125,0.09120481598978064,0.5027400804778088,7,interleaved,
107,Test,0.0,1,0.4104224878199477,0.38714285922179803,0.1625,0.15422976814101003,0.6063394258140999,7,interleaved,1.0
108,All,0.0,1,0.45778155419023303,0.4263789773793964,0.17,0.15559967465678043,0.4949232252975244,7,blocked,
109,Training,0.0,1,0.46112065866822965,0.4279183193019086,0.15625,0.14982910384038856,0.4912265210536928,7,blocked,
110,Test,0.0,1,0.44442513627824615,0.42022160968934746,0.225,0.17868195792234792,0.5097100422728512,7,blocked,1.0
111,All,0.0,1,0.4853953517915772,0.46935615732345537,0.195,0.1646950049682031,0.5075430313386176,7,early,
112,Training,0.0,1,0.49473525713328587,0.47795859232253546,0.203125,0.16551927442332337,0.49976984538832686,7,early,
113,Test,0.0,1,0.4480357304247431,0.434946417327135,0.1625,0.16139792714772203,0.5386357751397799,7,early,1.0
114,All,0.0,1,0.44458272360496437,0.4310591774238847,0.1975,0.17428570739972216,0.5567370044205049,7,middle,
