,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,-0.0027581774611426485,3,0.4969785602011034,0.49040769930563427,0.295,0.2616228025528072,0.5389850274132476,0,interleaved,
1,Training,-0.0005706504628172316,2,0.49220104786458835,0.4877345347740876,0.296875,0.2595221259224356,0.5358462964858077,0,interleaved,
2,Test,0.05419489317352777,3,0.5160886095471642,0.5011003574318207,0.2875,0.27002550907429335,0.5515399511230072,0,interleaved,0.85
3,All,0.11080549462604221,3,0.5197722108371574,0.5251052590580534,0.2175,0.203036658369987,0.5766458868892564,0,blocked,
4,Training,0.14831208009849992,3,0.5259878524464046,0.5333880204662848,0.20625,0.19946455671331317,0.5823742049695758,0,blocked,
5,Test,-0.009085522417539032,3,0.49490964440016927,0.49197421342512754,0.2625,0.21732506499668233,0.5537326145679791,0,blocked,1.0
6,All,0.04404911685535923,2,0.5165917900697677,0.5388458391595562,0.1925,0.1805032566945124,0.5460657264212818,0,early,
7,Training,0.07711403683085036,2,0.5166948000294532,0.5433573733640256,0.184375,0.17764391753057412,0.5416046824098435,0,early,
8,Test,-0.011939599672246405,2,0.5161797502310259,0.5207997023416787,0.225,0.19194061335026538,0.5639099024670348,0,early,1.0
9,All,0.009259730810597654,3,0.5580966199908821,0.5650358943416434,0.2325,0.2145833252775015,0.5593474208537221,0,middle,
10,Training,0.009719242737000465,3,0.5538853721471394,0.55914381582223,0.228125,0.21471649352030667,0.5700969287488268,0,middle,
11,Test,0.029895435073011182,3,0.574941611365853,0.5886042084192973,0.25,0.214050652306281,0.5163493892733042,0,middle,1.0
12,All,0.0010677765896788187,3,0.5207965863438103,0.5284352969101939,0.29,0.25635803855483624,0.523381601766067,0,late,
13,Training,0.0030329327926973014,2,0.5294826415180064,0.5358967344801411,0.28125,0.2510601770916801,0.5423732864501237,0,late,
14,Test,0.0,2,0.4860523656470257,0.49858954663040567,0.325,0.27754948440746097,0.4474148630298399,0,late,0.975
15,All,0.0,1,0.48207609483076425,0.4743366641493533,0.325,0.299411837070646,0.5985141689714875,1,interleaved,
16,Training,0.0,1,0.4951722598846032,0.49331346954218924,0.28125,0.26528461342901316,0.5841720418989595,1,interleaved,
17,Test,0.0,1,0.42969143461540793,0.3984294425780096,0.5,0.4359207316371775,0.6558826772615987,1,interleaved,1.0
18,All,-0.0031854611424070446,3,0.4891163795708179,0.4793256828309427,0.315,0.2696143358231037,0.5438181900491749,1,blocked,
19,Training,0.014179621040740671,2,0.488327462652202,0.4838315238714773,0.303125,0.26573644779339645,0.5477950003755264,1,blocked,
20,Test,0.13990599202117154,3,0.49227204724528123,0.461302318668804,0.3625,0.28512588794193244,0.5279109487437685,1,blocked,0.85
21,All,0.07385748972427343,2,0.5134645775334458,0.5110330095431723,0.265,0.2557283088932599,0.5736173106967485,1,early,
22,Training,0.1260134022728688,2,0.5223580167061389,0.5294994743844386,0.2375,0.23419357724735473,0.5631190070403062,1,early,
23,Test,-0.02247191011235956,2,0.4778908208426735,0.4371671501781069,0.375,0.34186723547688086,0.6156105253225179,1,early,1.0
24,All,0.06398009588842071,2,0.5033487288122657,0.5186819898683186,0.205,0.18157730825672252,0.47681857373196046,1,middle,
25,Training,0.07124407582938384,2,0.5106333925432179,0.5298826265213071,0.19375,0.16854120955254012,0.4618915701030525,1,middle,
26,Test,0.01886792452830182,2,0.47421007388845643,0.47387944325636494,0.25,0.23372170307345203,0.5365265882475925,1,middle,1.0
27,All,-0.00014487497239590698,2,0.4727041062007423,0.4624142227105538,0.285,0.24617029149420908,0.524998146603778,1,late,
28,Training,0.0,2,0.4690915752943555,0.4637682468089704,0.26875,0.23702637340436739,0.5235602944405537,1,late,
29,Test,0.021176470588235328,2,0.48715422982628936,0.4569981263168878,0.35,0.2827459638535757,0.5307495552566749,1,late,1.0
30,All,-0.002367076547940476,4,0.5279683273594876,0.5266074990734618,0.24,0.215826588388706,0.5334600017249366,2,interleaved,
31,Training,1.1864612902105858e-05,3,0.5383344989969776,0.539271683266547,0.215625,0.20046867622789577,0.5191744173254903,2,interleaved,
32,Test,-0.0062745557966340055,3,0.4865036408095277,0.47595076230112116,0.3375,0.27725823703194685,0.5906023393227221,2,interleaved,0.975
33,All,-0.0014579175468032767,3,0.5106771659067872,0.5198733464249427,0.1675,0.1716913959199826,0.5596695389033739,2,blocked,
34,Training,0.0018764446996356243,3,0.5101866895795945,0.5263272089820374,0.159375,0.1674638968229227,0.5706322688353647,2,blocked,
35,Test,-0.01921321106744469,3,0.5126390712155576,0.49405789619656365,0.2,0.18860139230822204,0.5158186191754106,2,blocked,1.0
36,All,0.0,1,0.45735786256884176,0.4520032383559888,0.28,0.25732218470706275,0.5645437174956258,2,early,
37,Training,0.0,1,0.46937994775659886,0.47179472245961274,0.25625,0.2362672045405146,0.5470208376941658,2,early,
38,Test,0.0,1,0.40926952181781373,0.3728373019414932,0.375,0.3415421053732552,0.6346352367014658,2,early,1.0
39,All,0.0,1,0.5254080585349158,0.514959860864305,0.29,0.2599477254268399,0.5656272386599303,2,middle,
40,Training,0.0,1,0.5359864479938239,0.5341570303777823,0.25,0.23340225443377288,0.5523464950380547,2,middle,
41,Test,0.0,1,0.48309450069928334,0.4381711828103957,0.45,0.3661296093991081,0.6187502131474326,2,middle,1.0
42,All,0.030335571505759183,3,0.48863295338624574,0.49538575669447754,0.18,0.17674108289014215,0.5398413039024055,2,late,
43,Training,0.05556891346744683,3,0.4966906604729446,0.5073447445467595,0.15625,0.16044872077484099,0.5308521887051908,2,late,
44,Test,-0.014711060683125192,3,0.4564021250394505,0.44754980528534966,0.275,0.24191053135134663,0.5757977646912643,2,late,1.0
45,All,0.0006430791911183662,3,0.5340345336701056,0.5548889711199502,0.1975,0.17506741848938673,0.5364836760280387,3,interleaved,
46,Training,-0.0003947790471021146,2,0.5342485708938708,0.5555207638943896,0.196875,0.17528344380319436,0.5306109557443284,3,interleaved,
47,Test,-0.012593163711128185,3,0.5331783847750454,0.5523618000221922,0.2,0.1742033172341563,0.5599745571628797,3,interleaved,0.375
48,All,-0.0009654971123455616,3,0.4841148803463128,0.47576618767860523,0.2525,0.2403211686724184,0.5445353820886076,3,blocked,
49,Training,0.020849455192350423,2,0.48817150875410675,0.480711621759318,0.221875,0.22064469882339655,0.5511243920044222,3,blocked,
50,Test,0.10309278350515463,3,0.46788836671513656,0.4559844513557543,0.375,0.3190270480685057,0.5181793424253494,3,blocked,0.85
51,All,-0.0014869611339993491,2,0.5136831494724299,0.5612502308018544,0.23,0.2162711801830219,0.537036867678547,3,early,
52,Training,-0.00047258560445163276,2,0.5194268284834789,0.5730403208445127,0.21875,0.20288153325765074,0.5338525572652827,3,early,
53,Test,-0.02456997615904484,2,0.4907084334282344,0.514089870631221,0.275,0.26982976788450663,0.5497741093316039,3,early,1.0
54,All,-0.0037702867338146985,2,0.4897724475257868,0.4921763640767405,0.2075,0.1970583622937555,0.5507343524183871,3,middle,
55,Training,-0.0008971706660607045,2,0.4936945566040385,0.5042723611470904,0.196875,0.18697244985898825,0.540928062432727,3,middle,
56,Test,0.014428269039699427,2,0.4740840112127798,0.443792375795341,0.25,0.2374020120328244,0.5899595123610273,3,middle,1.0
57,All,0.007980567476808302,5,0.5346764124258289,0.5639751343031684,0.275,0.2349920960755628,0.5634482677463828,3,late,
58,Training,0.002845152993795836,5,0.5280314804271051,0.5597066213332095,0.2875,0.24411971186274126,0.5786938212941715,3,late,
59,Test,0.011043578437214492,5,0.5612561404207238,0.5810491861830033,0.225,0.19848163292684892,0.5024660535552279,3,late,1.0
60,All,0.0,1,0.4655506131157115,0.4570134600609769,0.265,0.23065890933259955,0.5493748248902978,4,interleaved,
61,Training,0.0,1,0.4702653062019199,0.4667676366611541,0.259375,0.22553448629147227,0.5408395379546322,4,interleaved,
62,Test,0.0,1,0.44669184077087765,0.41799675366026784,0.2875,0.2511566014971086,0.5835159726329604,4,interleaved,1.0
63,All,0.0019711667920017132,2,0.5352580275917198,0.5720293781590312,0.245,0.2148460328623298,0.5506823407773246,4,blocked,
64,Training,0.0003145630915259813,2,0.5345231250119173,0.5730263836592497,0.25,0.21881739058409294,0.548753799772259,4,blocked,
65,Test,0.016257759385161153,2,0.5381976379109293,0.5680413561581574,0.225,0.19896060197527712,0.5583965047975871,4,blocked,1.0
66,All,-0.0030350067892303467,2,0.5255380183898921,0.5340906565153233,0.235,0.23118859361137375,0.542327080039403,4,early,
67,Training,-0.0043354270129086075,2,0.5278665479608649,0.5425759375425708,0.203125,0.20687196498891733,0.534901989434909,4,early,
68,Test,-0.011939599672246405,2,0.5162239001060012,0.5001495324063329,0.3625,0.3284551081011993,0.5720274424573794,4,early,1.0
69,All,0.0,1,0.5137542061094612,0.5084681159724532,0.2875,0.27276891188333185,0.5124878423261968,4,middle,
70,Training,0.0,1,0.5226548354850515,0.5263529296605765,0.26875,0.25171542613801834,0.4998161821430787,4,middle,
71,Test,0.0,1,0.4781516886070996,0.43692886121995994,0.3625,0.3569828548645858,0.563174483058669,4,middle,1.0
72,All,0.0,1,0.4652277918751207,0.45195619012145516,0.355,0.3205498623589244,0.5858739559343877,4,late,
73,Training,0.0,1,0.4724196926337899,0.46216539257191736,0.325,0.29866375825795693,0.5773656869221093,4,late,
74,Test,0.0,1,0.436460188840444,0.41111938031960626,0.475,0.40809427876279436,0.6199070319835017,4,late,1.0
75,All,0.0019042079568473184,2,0.518008793025519,0.5278417883771195,0.16,0.1565066455806708,0.5179196990685263,5,interleaved,
76,Training,-0.0009850576603502473,2,0.519450495722081,0.5289519724858343,0.16875,0.1600644163830349,0.52380186825256,5,interleaved,
77,Test,0.015637016149705262,2,0.5122419822392711,0.5234010519422604,0.125,0.14227556237121436,0.49439102233239096,5,interleaved,1.0
78,All,0.16795966880254973,3,0.511346718953252,0.5387473090571833,0.2675,0.240195506815793,0.5527948984782765,5,blocked,
79,Training,0.23137263061525976,3,0.5137826914658811,0.545988717797367,0.24375,0.2210483591222286,0.5555896131717116,5,blocked,
80,Test,-0.0417025676374289,3,0.5016028289027357,0.509781674096448,0.3625,0.31678409759005055,0.541616039704536,5,blocked,1.0
81,All,0.052512486742534,5,0.5551855476150628,0.570755583581861,0.205,0.19412391882092542,0.4945423031335487,5,early,
82,Training,0.08755316873797021,5,0.5558430943030743,0.5764126199267248,0.215625,0.19911648451107095,0.49360743571902715,5,early,
83,Test,0.01616609873999526,4,0.5525553608630163,0.5481274382024066,0.1625,0.17415365606034333,0.4982817727916354,5,early,1.0
84,All,0.0012437088030788723,2,0.5376157863637832,0.5663858816219853,0.1725,0.17518229763630566,0.5456201072628649,5,middle,
85,Training,0.00374111706677493,2,0.5490608155098935,0.5768185772618544,0.15625,0.15852586517657058,0.5438768567760971,5,middle,
86,Test,-0.03322206326498164,2,0.4918356697793418,0.5246550990625091,0.2375,0.2418080274752458,0.5525931092099363,5,middle,1.0
87,All,-0.002749712196776519,3,0.5160487183431205,0.5344635490320396,0.225,0.20887022307201308,0.5410979833774916,5,late,
88,Training,-0.006003743440821349,2,0.5201003810426731,0.5475193487316629,0.209375,0.19207363822792836,0.5188336466989208,5,late,
89,Test,0.019712623203894972,3,0.49984206754491056,0.4822403502335467,0.2875,0.276056562448352,0.6301553300917747,5,late,0.775
90,All,0.0,1,0.5198030141980864,0.5107952768205715,0.34,0.30913192882458296,0.5350488027404715,6,interleaved,
91,Training,0.0,1,0.5308314888538357,0.5313923119714004,0.321875,0.29861197969315845,0.5342540481960751,6,interleaved,
92,Test,0.0,1,0.47568911557508925,0.4284071362172555,0.4125,0.3512117253502808,0.5382278209180565,6,interleaved,1.0
93,All,-0.00039219295893562164,2,0.5395024966801173,0.5558346146814114,0.3525,0.3163086048673576,0.6548565080029806,6,blocked,
94,Training,0.0,2,0.5456107054917211,0.5630715710046758,0.340625,0.31082787849285776,0.6598164273294841,6,blocked,
95,Test,0.0,1,0.5150696614337018,0.5268867893883538,0.4,0.3382315103653572,0.6350168306969675,6,blocked,1.0
96,All,0.0036717935814009066,3,0.5313896653873017,0.5581389307502495,0.23,0.2022068282501785,0.5179465135950047,6,early,
97,Training,0.004228543061223873,3,0.5332775933200292,0.5623536802587319,0.20625,0.18607779009611983,0.5147023252180818,6,early,
98,Test,-0.0026036530040632858,2,0.5238379536563913,0.5412799327163202,0.325,0.2667229808664133,0.5309232671026963,6,early,1.0
99,All,0.0,1,0.49521024237581096,0.4812048887125141,0.3225,0.2937939311867607,0.5440248370461334,6,middle,
100,Training,0.0,1,0.5073594540481166,0.5049444470523238,0.28125,0.2611543717409782,0.5193144029264815,6,middle,
101,Test,0.0,1,0.4466133956865883,0.3862466553532757,0.4875,0.4243521689698907,0.6428665735247402,6,middle,1.0
102,All,0.0,1,0.47039220398487525,0.448041652766243,0.41,0.3580071469361414,0.6252090630939976,6,late,
103,Training,0.0,1,0.4705025670774482,0.45776615239836876,0.384375,0.33897133818480907,0.6221420264317665,6,late,
104,Test,0.0,1,0.46995075161458333,0.40914365423774013,0.5125,0.4341503819414706,0.6374772097429217,6,late,1.0
105,All,0.0023822071352186153,2,0.5525629898762825,0.5791211879655539,0.2525,0.2304292091387464,0.5099394994771775,7,interleaved,
106,Training,0.00034379742033388496,2,0.5594173526957922,0.5840291641903885,0.271875,0.24164507986570474,0.5317346996248373,7,interleaved,
107,Test,-0.00592062840729224,2,0.525145538598244,0.5594892830662155,0.175,0.18556572623091316,0.42275869888653805,7,interleaved,1.0
108,All,0.01229551027579329,3,0.49655630846390997,0.4881285059894527,0.3125,0.2804553864523855,0.567396868677854,7,blocked,
109,Training,0.02546502116157482,3,0.5025329344790154,0.49518199152001385,0.29375,0.267359031742429,0.5657018869624337,7,blocked,
110,Test,-0.028554431885782317,2,0.47264980440348864,0.45991456386720814,0.3875,0.33284080529221144,0.5741767955395352,7,blocked,1.0
111,All,0.010159656075553244,5,0.5119028962850093,0.5173844639697758,0.2,0.18162161449302766,0.5382309103601812,7,early,
112,Training,0.015107689106232471,5,0.5172574885659678,0.5295625795353656,0.18125,0.17372116121215792,0.5148674292121533,7,early,
113,Test,-0.006369840753981255,4,0.49048452716117535,0.46867200170741674,0.275,0.21322342761650667,0.6316848349522932,7,early,1.0
114,All,0.0,1,0.48979781851218296,0.5241931777838101,0.24,0.21755850240375985,0.541539231045825,7,middle,
115,Training,0.0,1,0.5000659780953653,0.5357219935913291,0.24375,0.21700760367222244,0.5598293779663386,7,middle,
116,Test,0.0,1,0.44872518017945384,0.4780779145537341,0.225,0.21976209732990942,0.468378643363771,7,middle,1.0
117,All,0.0,1,0.4868600957322558,0.4841022614895053,0.3375,0.3068194364506165,0.574970857884707,7,late,
118,Training,0.0,1,0.4998722573256481,0.5028980853861971,0.31875,0.29060294002420595,0.5731090762988643,7,late,
119,Test,0.0,1,0.43481144935868665,0.4089189659027383,0.4125,0.37168542215625877,0.5824179842280778,7,late,1.0
120,All,0.0,1,0.5222924822426116,0.5215655403672224,0.2975,0.2708465684306224,0.5932293785297789,8,interleaved,
121,Training,0.0,1,0.5278389414850233,0.5336411092457001,0.259375,0.2347091362150206,0.5650288618537578,8,interleaved,
122,Test,0.0,1,0.5001066452729652,0.4732632648533118,0.45,0.41539629729302946,0.7060314452338635,8,interleaved,1.0
123,All,0.0,1,0.5100051362733503,0.5347048396252448,0.3975,0.3422064803370162,0.6225140859164888,8,blocked,
124,Training,0.0,1,0.5193726960481452,0.5515183214734944,0.371875,0.3182108724214828,0.6113853378110907,8,blocked,
125,Test,0.0,1,0.47253489717417113,0.4674509122322464,0.5,0.43818891199914933,0.667029078338082,8,blocked,1.0
126,All,0.08997442943691705,3,0.5691981636806881,0.6002498977218437,0.195,0.18861763894520792,0.5551606891310713,8,early,
127,Training,0.10181218328329164,3,0.5745856233339819,0.6048596054723641,0.190625,0.18187136722006397,0.5514839061389459,8,early,
128,Test,0.11918087838282741,3,0.5476483250675134,0.581811066719762,0.2125,0.21560272584578355,0.5698678210995726,8,early,1.0
129,All,0.0,1,0.5104689988957684,0.5112417531640078,0.315,0.28679369912124647,0.5596014653641489,8,middle,
130,Training,0.0,1,0.5239124186416321,0.5302703999134242,0.321875,0.2855319795386759,0.5665373654143038,8,middle,
131,Test,0.0,1,0.4566953199123134,0.4351271661663425,0.2875,0.2918405774515289,0.5318578651635291,8,middle,1.0
132,All,0.043436375906766474,4,0.5332275632124399,0.5447217649866136,0.2375,0.23889538884154074,0.5151077206005904,8,late,
133,Training,0.060677620917415215,3,0.5323142094593737,0.5444526638674687,0.221875,0.2282514469729378,0.49594765635721527,8,late,
134,Test,-0.017908563764743,3,0.5368809782247049,0.545798169463193,0.3,0.28147115631595243,0.5917479775740904,8,late,0.375
135,All,0.006349708312874945,2,0.5141301928178499,0.5021589779331626,0.31,0.3038708357225223,0.5269497761918618,9,interleaved,
136,Training,0.001520929027580531,2,0.5269925058147135,0.5187377024075273,0.284375,0.28196182356333066,0.5107368396575195,9,interleaved,
137,Test,0.029850746268656737,2,0.46268094083039557,0.4358440800357042,0.4125,0.39150688435928876,0.5918015223292312,9,interleaved,1.0
138,All,0.014615874950733014,3,0.477630468617077,0.49064308447662325,0.2475,0.21921084688516718,0.5656297086351831,9,blocked,
139,Training,0.016700596125627448,3,0.48115348937830577,0.497873072935845,0.23125,0.20690247866909584,0.562228001461525,9,blocked,
140,Test,-0.015625000000000056,2,0.4635383855721619,0.46172313063973647,0.3125,0.26844431974945254,0.5792365373298161,9,blocked,1.0
141,All,-0.0011448367907021754,2,0.4801351608322124,0.49463542823868534,0.3025,0.28591708228369744,0.5428893735983849,9,early,
142,Training,0.0,2,0.48353677905521847,0.5033228892026059,0.303125,0.2832729232987035,0.5528801484325454,9,early,
143,Test,-0.020969202304250284,2,0.4665286879401881,0.4598855843830032,0.3,0.2964937182236733,0.5029262742617429,9,early,1.0
144,All,0.004614698932524571,2,0.4617050548358352,0.46547183286165833,0.35,0.3148321574886562,0.5796369883522892,9,middle,
145,Training,0.0031210469693923847,2,0.4702619261475597,0.4770352972040042,0.31875,0.2874815339599043,0.5636143816672007,9,middle,
146,Test,0.005275056518462755,2,0.4274775695889368,0.419217975492275,0.475,0.4242346516036637,0.6437274150926428,9,middle,1.0
