,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,-0.004203773061099602,10,0.5492539504094031,0.5739513663905635,0.225,0.20927801513142077,0.5077755119662293,0,interleaved,
1,Training,-0.006484044661241428,8,0.5449189385249612,0.5693212366550962,0.234375,0.2124837000403726,0.5027891426600218,0,interleaved,
2,Test,0.01613753128705046,8,0.5665939979471708,0.5924718853324328,0.1875,0.19645527549561362,0.527720989191059,0,interleaved,0.75
3,All,0.06557134286454712,14,0.5642752859380299,0.5761894767888291,0.21,0.19880493545377534,0.5210173733228313,0,blocked,
4,Training,0.08597439771010575,12,0.5621777909332974,0.5738723247826267,0.203125,0.19607969432068253,0.5141614232412003,0,blocked,
5,Test,0.04098360655737705,12,0.5726652659569599,0.5854580848136388,0.2375,0.20970589998614636,0.5484411736493551,0,blocked,0.8
6,All,0.02178469223130826,16,0.5835546145846459,0.6090589791093598,0.2025,0.19047319488398148,0.49969492947383726,0,early,
7,Training,0.03020447112851762,15,0.5833983048415959,0.6072981795616293,0.1875,0.1806545521256418,0.5060255147993257,0,early,
8,Test,0.008202391540666076,12,0.5841798535568453,0.6161021773002816,0.2625,0.2297477659173402,0.47437258817188377,0,early,0.9
9,All,0.009111742826633632,14,0.5239662323992786,0.5615391942627106,0.17,0.15392011532234626,0.4372360248005485,0,middle,
10,Training,0.014186948524114147,13,0.5256801084322074,0.5639189280447832,0.16875,0.1510350388636675,0.43295622103563947,0,middle,
11,Test,-0.003352303734310445,11,0.5171107282675638,0.5520202591344205,0.175,0.16546042115706136,0.45435523986018456,0,middle,0.975
12,All,0.029836429442911115,8,0.5897711553448903,0.600986946014463,0.2425,0.2141762234889231,0.5621129755283522,0,late,
13,Training,0.04084787455144433,8,0.5934330183956541,0.6044420501710974,0.246875,0.21334840970695862,0.564781050257974,0,late,
14,Test,0.019736580319127773,7,0.5751237031418355,0.5871665293879256,0.225,0.21748747861678103,0.5514406766098651,0,late,1.0
15,All,-0.002137401552184524,10,0.5313226176643991,0.5282641364496201,0.2275,0.21197721861932492,0.5185410284428844,1,interleaved,
16,Training,-0.0031097245956364455,8,0.5271109336067753,0.5296778733117165,0.209375,0.19536383068264845,0.5106186786097295,1,interleaved,
17,Test,-0.009632751354605661,10,0.5481693538948939,0.522609189001235,0.3,0.278430770366031,0.5502304277755042,1,interleaved,0.575
18,All,0.008135025568513497,10,0.5599878730140088,0.5837514874593748,0.29,0.26470843846640363,0.5527653891169664,1,blocked,
19,Training,0.004566337019109496,9,0.5636646870245401,0.5901371064481363,0.309375,0.27841527300239066,0.5736289783303294,1,blocked,
20,Test,0.013074652045550405,9,0.5452806169718829,0.5582090115043291,0.2125,0.20988110032245536,0.46931103226351406,1,blocked,0.975
21,All,0.042663596208919845,14,0.5728472298345566,0.5599249076970336,0.275,0.25599575955183174,0.5842440828801427,1,early,
22,Training,0.049060259639604725,13,0.5727321549625374,0.558942881681787,0.284375,0.2654973565905391,0.5951763998192678,1,early,
23,Test,0.040683482506102535,11,0.573307529322633,0.5638530117580203,0.2375,0.2179893713970024,0.5405148151236424,1,early,0.85
24,All,0.007137219512480673,11,0.5698593201934624,0.5677290944082316,0.2625,0.25323187803505054,0.5318818202232711,1,middle,
25,Training,0.015574277898615152,10,0.5707077129136403,0.5720277258536477,0.259375,0.24769294513961038,0.535073779861265,1,middle,
26,Test,-0.026583268178264247,7,0.5664657493127505,0.5505345686265675,0.275,0.2753876096168114,0.5191139816712955,1,middle,0.925
27,All,0.034472010717842824,8,0.6093437785238243,0.6306491984330207,0.2625,0.24806593692915105,0.5487726530496557,1,late,
28,Training,0.03731483348047018,7,0.6103552159109915,0.6322929319441983,0.253125,0.23961978692120472,0.5435151644564902,1,late,
29,Test,0.048304830483048275,7,0.605298028975155,0.62407426438831,0.3,0.2818505369609361,0.5698026074223183,1,late,0.975
30,All,0.0041043291881614164,16,0.5573669173577757,0.5618406618191758,0.2425,0.24288116641334864,0.539287640131765,2,interleaved,
31,Training,-0.0013752561215790147,13,0.5622627870117982,0.5720820564170148,0.246875,0.2511995771471276,0.5495641508787354,2,interleaved,
32,Test,0.04414913592610405,11,0.5377834387416844,0.5208750834278195,0.225,0.20960752347823264,0.4981815971438836,2,interleaved,0.725
33,All,0.01732696753651102,12,0.5540415905869492,0.5739300274011537,0.185,0.17698773631198225,0.5113935912732775,2,blocked,
34,Training,0.025958927182049365,11,0.5453827212295226,0.5707827139539365,0.18125,0.17751785403214151,0.5262507600161698,2,blocked,
35,Test,-0.024385579037964997,10,0.5886770680166563,0.5865192811900231,0.2,0.1748672654313453,0.4519649163017087,2,blocked,0.825
36,All,0.01896465040656997,10,0.5616533582644274,0.6044202353817392,0.3025,0.28673707755717476,0.579402131484557,2,early,
37,Training,0.03560168233842656,10,0.5703604410730001,0.617401756552772,0.278125,0.26447149686824156,0.5727665803642724,2,early,
38,Test,0.04925062114290293,9,0.5268250270301362,0.5524941506976073,0.4,0.3757994003129076,0.6059443359656955,2,early,1.0
39,All,0.03198159866275193,8,0.5915855492616531,0.5734075188356821,0.235,0.22270963770522811,0.4993377066727125,2,middle,
40,Training,0.04940571719129869,8,0.5933294152526409,0.5702626156006073,0.259375,0.24027487948813553,0.526820219855898,2,middle,
41,Test,0.05422274234445096,7,0.5846100852977023,0.5859871317759812,0.1375,0.15244867057359845,0.38940765393997034,2,middle,1.0
42,All,0.004375154023537566,12,0.5690408776013697,0.5593771307750014,0.2325,0.21478930735140928,0.4838292373250879,2,late,
43,Training,0.013307395470279423,9,0.5652476130113174,0.5574826651905923,0.221875,0.20751551580942568,0.4803845245748456,2,late,
44,Test,-0.008545367258761392,10,0.5842139359615776,0.5669549931126375,0.275,0.24388447351934356,0.49760808832605735,2,late,0.575
45,All,-0.005248409695083665,15,0.5416621249836342,0.5263739736637735,0.2175,0.1918636303135478,0.5165403330250199,3,interleaved,
46,Training,-0.007287849180464653,12,0.5409343644350832,0.5312658197934562,0.23125,0.19670517138302607,0.5090139835700511,3,interleaved,
47,Test,-0.011491501077328221,12,0.5445731671778378,0.5068065891450428,0.1625,0.17249746603563468,0.5466457308448948,3,interleaved,0.75
48,All,0.03112695392142985,20,0.5681901035701505,0.5799096377274305,0.1925,0.19337099480508121,0.5254972940767985,3,blocked,
49,Training,0.04309799789251845,15,0.5661876685511187,0.573507623471303,0.203125,0.2040765553916306,0.547236328990439,3,blocked,
50,Test,-0.0022583910910365153,15,0.5761998436462781,0.605517694751941,0.15,0.1505487524588835,0.4385411544222362,3,blocked,0.65
51,All,0.06479236558400826,12,0.6011745058376204,0.6158649092790411,0.26,0.24800764363140224,0.5591502355242642,3,early,
52,Training,0.06534237389166234,9,0.5987965608289189,0.6173421215323047,0.259375,0.24090525556959658,0.5515192748985478,3,early,
53,Test,0.054665262993722465,9,0.6106862858724262,0.6099560602659861,0.2625,0.2764171958786249,0.5896740780271296,3,early,0.75
54,All,0.023986777162987923,18,0.576842761723574,0.6056794713419181,0.2175,0.19480117751517717,0.506959770182905,3,middle,
55,Training,0.024105510810802745,16,0.5742716948139629,0.6035167809964055,0.203125,0.18159747741031698,0.5131398142673496,3,middle,
