,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,-0.0002955948882061032,3,0.45352202856860435,0.44099307527316556,0.2,0.1655979724244745,0.5210747478804351,0,interleaved,
1,Training,0.0001572817003724216,3,0.46305154965934614,0.4532481862793564,0.184375,0.1577597642721336,0.5167074658921841,0,interleaved,
2,Test,0.0,1,0.4154039442056373,0.3919726312484018,0.2625,0.19695080503383813,0.5385438758334391,0,interleaved,1.0
3,All,0.008541849045446307,10,0.48878156634115544,0.47434240806283046,0.235,0.18218282943560898,0.4965763476915221,0,blocked,
4,Training,0.006958309213557362,10,0.5024158622199902,0.49206815631529943,0.20625,0.16010864001565592,0.47836296192561767,0,blocked,
5,Test,0.0,1,0.43424438282581607,0.40343941505295416,0.35,0.27047958711542114,0.5694298907551401,0,blocked,1.0
6,All,0.001512186018839815,4,0.4479557371861991,0.4147359545495199,0.1775,0.16287988065029224,0.5131001368692543,0,early,
7,Training,0.00110130967353051,4,0.4593595331955531,0.42915083879242244,0.1625,0.14875519301069548,0.5081849906874893,0,early,
8,Test,0.0,1,0.40234055314878303,0.3570764175779096,0.2375,0.21937863120867931,0.5327607215963142,0,early,1.0
9,All,0.0005679320777403809,2,0.4903285484165311,0.5129104277932749,0.0625,0.08166842586997655,0.5123225011297129,0,middle,
10,Training,-0.0006058072923069053,2,0.500844199298629,0.5254726542987413,0.059375,0.07831425502426984,0.5093008777372765,0,middle,
11,Test,0.0,1,0.44826594488813937,0.4626615217714094,0.075,0.09508510925280343,0.5244089946994583,0,middle,1.0
12,All,-9.652068081248285e-05,4,0.4053259635356723,0.40650325199551873,0.18,0.1537163798406422,0.548914383797217,0,late,
13,Training,-0.00014946345569343043,4,0.41369143101165945,0.4178123033052734,0.159375,0.14684475051135798,0.5454906434980421,0,late,
14,Test,0.0,1,0.3718640936317235,0.3612670467564997,0.2625,0.18120289715777924,0.562609344993917,0,late,1.0
15,All,0.0,1,0.46272959689505755,0.4592777844955457,0.285,0.22766083520372413,0.51618502465995,1,interleaved,
16,Training,0.0,1,0.4706891914296692,0.4669267610555316,0.271875,0.21815080985331653,0.5147233253145898,1,interleaved,
17,Test,0.0,1,0.43089121875661085,0.42868187825560167,0.3375,0.2657009366053546,0.5220318220413906,1,interleaved,1.0
18,All,-0.004555482715967371,5,0.45019673058617615,0.48183717164376544,0.1925,0.1572369882484167,0.5071024638320907,1,blocked,
19,Training,0.001730893298295973,5,0.45836916766126456,0.492757227421723,0.184375,0.15215019601722357,0.5123443733264733,1,blocked,
20,Test,0.0,1,0.4175069822858225,0.43815694853193515,0.225,0.17758415717318915,0.4861348258545598,1,blocked,1.0
21,All,0.0,1,0.46442628699726535,0.41786814173076775,0.2375,0.20599817040572788,0.49804475970520146,1,early,
22,Training,0.0,1,0.47385225327241615,0.42943321008885904,0.21875,0.1912933368305624,0.4964822744516771,1,early,
23,Test,0.0,1,0.4267224218966622,0.3716078682984024,0.3125,0.26481750470638976,0.504294700719299,1,early,1.0
24,All,0.0,1,0.4763326647590878,0.4874219546756521,0.0975,0.11396983974935697,0.5429592944581723,1,middle,
25,Training,0.0,1,0.4829441428655478,0.49662609337650937,0.078125,0.10010971428514855,0.5401982232436005,1,middle,
26,Test,0.0,1,0.4498867523332478,0.45060539987222314,0.175,0.1694103416061906,0.5540035793164595,1,middle,1.0
27,All,-0.0007692831643181117,2,0.4294148955514666,0.4331855786405497,0.1975,0.16664684203155225,0.5212587857904036,1,late,
28,Training,0.0,2,0.43878927906853127,0.4450339099746044,0.178125,0.16167410547844133,0.5051765774935144,1,late,
29,Test,0.0,1,0.3919173614832079,0.38579225330433087,0.275,0.18653778824399597,0.5855876189779606,1,late,1.0
30,All,0.0,1,0.46605778480141796,0.49096038765338806,0.1775,0.15578955721611204,0.5271431676279319,2,interleaved,
31,Training,0.0,1,0.4732033935126029,0.49869374967521896,0.15625,0.14103244583272256,0.5212106439836939,2,interleaved,
32,Test,0.0,1,0.4374753499566779,0.4600269395660641,0.2625,0.21481800274966995,0.550873262204884,2,interleaved,1.0
33,All,0.002239853907253983,7,0.48914107691897263,0.5118020581225842,0.12,0.12937173921840317,0.5247743184030371,2,blocked,
34,Training,0.006297917062336646,7,0.503005237058357,0.5287128079251149,0.096875,0.11766611681005767,0.531709576465604,2,blocked,
35,Test,0.0,1,0.4336844363614352,0.44415905891246155,0.2125,0.17619422885178512,0.4970332861527701,2,blocked,1.0
36,All,0.0,1,0.3958597359498308,0.38406063409073726,0.2025,0.1746975599135321,0.5584039455311469,2,early,
37,Training,0.0,1,0.4025661183483323,0.3914805724413832,0.2,0.1753564432187885,0.5696294151001304,2,early,
38,Test,0.0,1,0.36903420635582473,0.3543808806881536,0.2125,0.17206202669250664,0.5135020672552125,2,early,1.0
39,All,-0.00026403336425639577,9,0.46206086067637403,0.46509385013146387,0.065,0.08228099273654035,0.5018830091201153,2,middle,
40,Training,-0.0007459117541129475,9,0.4792366768705621,0.4842504390222627,0.0625,0.08376517856152191,0.501644589572925,2,middle,
41,Test,0.0,1,0.3933575958996221,0.3884674945682685,0.075,0.07634424943661414,0.5028366873088769,2,middle,1.0
42,All,0.0016099266405081158,20,0.5287892023918476,0.5641107301515522,0.145,0.12606033248570572,0.4913776841787282,2,late,
43,Training,-0.0009087226533123459,20,0.5433653130438502,0.5833697799400983,0.14375,0.11991092722854635,0.488606798025526,2,late,
44,Test,0.0,1,0.47048475978383747,0.48707453099736825,0.15,0.1506579535143432,0.5024612287915371,2,late,1.0
45,All,-0.0011980592706663286,7,0.5031765337314122,0.4898321168670981,0.1575,0.14657247029019466,0.5246474722646505,3,interleaved,
46,Training,0.0015342180854572205,7,0.5142865338216037,0.5007038874065401,0.134375,0.13435954131457012,0.5233596545599244,3,interleaved,
47,Test,0.0,1,0.4587365333706463,0.44634503470932946,0.25,0.19542418619269292,0.529798743083555,3,interleaved,1.0
48,All,0.005143857320550965,5,0.44318422374680244,0.42510851184647974,0.2475,0.21761983862790593,0.5578153659211341,3,blocked,
49,Training,0.0014343137428505927,5,0.4546554707604966,0.44479494366572914,0.228125,0.1978823028937895,0.5570824533533228,3,blocked,
50,Test,0.0,1,0.3972992356920257,0.34636278456948205,0.325,0.2965699815643717,0.5607470161923793,3,blocked,1.0
51,All,0.0035446343763429274,6,0.46147350750046723,0.4824769604879347,0.095,0.09904211972260875,0.4989776635710632,3,early,
52,Training,0.0007008377570435689,6,0.4745652038361861,0.5009537237381447,0.09375,0.0953772156332717,0.4905056518485093,3,early,
53,Test,0.011127971674253863,2,0.4091067221575915,0.4085699074870943,0.1,0.1137017360799569,0.5328657104612788,3,early,1.0
54,All,-9.951734089657627e-05,3,0.4546606644110485,0.4019710565673185,0.235,0.18656534729069285,0.5097340490787221,3,middle,
55,Training,-0.00015531567911784808,3,0.46164318377371166,0.40999716174322315,0.221875,0.181472098042897,0.5015689523908007,3,middle,
56,Test,0.0,1,0.42673058696039623,0.36986663586369994,0.2875,0.20693834428187624,0.5423944358304077,3,middle,1.0
57,All,-0.0014108632066110846,12,0.47914232316712607,0.48556699343337717,0.225,0.16874486353194829,0.5574126991194965,3,late,
58,Training,-0.0006873657642611252,12,0.4968196736730789,0.5065312292990762,0.196875,0.14557881031614112,0.5460713311760959,3,late,
59,Test,0.0,1,0.4084329211433144,0.4017100499705809,0.3375,0.2614090763951771,0.6027781708930999,3,late,1.0
60,All,0.0,1,0.5026094715159859,0.44742996523531775,0.255,0.20817913696757834,0.5314515557489317,4,interleaved,
61,Training,0.0,1,0.5078121254950315,0.45475352021484383,0.24375,0.19893527731306904,0.5340277853121262,4,interleaved,
62,Test,0.0,1,0.48179885559980307,0.41813574531721304,0.3,0.24515457558561543,0.5211466374961532,4,interleaved,1.0
