,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,0.0,1,0.4967108785006121,0.501597163733567,0.015,0.0558662755169633,0.49142834243977435,0,interleaved,
1,Training,0.0,1,0.5076655320374641,0.5129957157771072,0.0125,0.04932001986796073,0.48753449449911024,0,interleaved,
2,Test,0.0,1,0.452892264353204,0.4560029555594059,0.025,0.08205129811297354,0.5070037342024308,0,interleaved,1.0
3,All,0.0,1,0.5382920247035969,0.490896251041966,0.0325,0.088134081085488,0.4916628081478875,0,blocked,
4,Training,0.0,1,0.5534343154234965,0.5043099537398908,0.021875,0.0786022306527947,0.4947704963539124,0,blocked,
5,Test,0.0,1,0.47772286182399853,0.43724144025026696,0.075,0.12626148281626118,0.4792320553237882,0,blocked,1.0
6,All,0.0,1,0.4540801675333071,0.45871525134962954,0.1825,0.13772418662956384,0.5064058304471265,0,early,
7,Training,0.0,1,0.4646530149213048,0.4697757090165401,0.1625,0.12841338306136102,0.5058354421099952,0,early,
8,Test,0.0,1,0.41178877798131597,0.4144734206819873,0.2625,0.17496740090237503,0.5086873837956517,0,early,1.0
9,All,0.0,1,0.4446281426100533,0.4447686899206028,0.1025,0.10053081542885739,0.4957346058882334,0,middle,
10,Training,0.0,1,0.44499126964310654,0.44995537355639675,0.084375,0.09160827867981944,0.49454674548316435,0,middle,
11,Test,0.0,1,0.44317563447784053,0.42402195537742704,0.175,0.13622096242500917,0.5004860475085099,0,middle,1.0
12,All,0.0,1,0.5116403868711407,0.5108897760144288,0.15,0.13797367381821465,0.5069252087252383,0,late,
13,Training,0.0,1,0.5183394934958565,0.5198635118970009,0.1375,0.12657063668755525,0.5011983918031193,0,late,
14,Test,0.0,1,0.4848439603722774,0.47499483248414054,0.2,0.18358582234085244,0.5298324764137136,0,late,1.0
15,All,0.0,1,0.4643398018184879,0.43864622229677225,0.0675,0.09358112502950114,0.512755279579602,1,interleaved,
16,Training,0.0,1,0.4749884588659232,0.4491085660486892,0.05625,0.08902980161367394,0.5082070803680213,1,interleaved,
17,Test,0.0,1,0.42174517362874675,0.39679684728910447,0.1125,0.11178641869280992,0.5309480764259247,1,interleaved,1.0
18,All,0.0,1,0.5078784733165431,0.46148011380316867,0.1225,0.11113524752106695,0.49144078885744963,1,blocked,
19,Training,0.0,1,0.5174707493746582,0.47142163916031893,0.10625,0.11014081963964269,0.48771408629132457,1,blocked,
20,Test,0.0,1,0.4695093690840826,0.42171401237456774,0.1875,0.11511295904676397,0.5063475991219495,1,blocked,1.0
21,All,0.0,1,0.4928024326714388,0.4984340258702582,0.07,0.08649458716491193,0.5377344217075511,1,early,
22,Training,0.0,1,0.5027372231287092,0.5082877945599773,0.0625,0.08262564581567991,0.5387440229036685,1,early,
23,Test,0.0,1,0.4530632708423576,0.45901895111138186,0.1,0.10197035256184002,0.5336960169230813,1,early,1.0
24,All,0.0,1,0.4880719698707219,0.4684719730945756,0.0025,0.053959877112256034,0.5201040284199826,1,middle,
25,Training,0.0,1,0.49582850945126233,0.4787350109767624,0.003125,0.05530822777993192,0.5156001789486794,1,middle,
26,Test,0.0,1,0.4570458115485599,0.42741982156582836,0.0,0.048566474441552494,0.5381194263051954,1,middle,1.0
27,All,0.0,1,0.47218180465707305,0.4496579402128084,0.1475,0.14110659777840065,0.5074437127988171,1,late,
28,Training,0.0,1,0.48293758026940764,0.4653357231412718,0.134375,0.1328657507545849,0.5131910797102719,1,late,
29,Test,0.0,1,0.4291587022077348,0.38694680849895474,0.2,0.17406998587366368,0.4844542451529971,1,late,1.0
30,All,0.0,1,0.4745642072285993,0.4923227604141536,0.0625,0.10990264893966628,0.5083910884209953,2,interleaved,
31,Training,0.0,1,0.4791416727061518,0.5006198560141565,0.0625,0.10182981377214122,0.5049586623868395,2,interleaved,
32,Test,0.0,1,0.4562543453183896,0.45913437801414253,0.0625,0.14219398960976654,0.522120792557619,2,interleaved,1.0
33,All,0.0,1,0.5303988535271069,0.5363622432453774,0.115,0.11557090513022476,0.4795659758299483,2,blocked,
34,Training,0.0,1,0.5464591732688338,0.55411760015758,0.11875,0.10818772798963092,0.48173129432145095,2,blocked,
35,Test,0.0,1,0.4661575745601991,0.46534081559656626,0.1,0.1451036136926001,0.4709047018639376,2,blocked,1.0
36,All,0.0,1,0.5101016000929116,0.47777615649954297,0.115,0.12800247582847057,0.48103678034514247,2,early,
