,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,0.001337834965436063,3,0.49020020303293027,0.4981173781709796,0.06,0.08281312743084199,0.5367276813036773,0,interleaved,
1,Training,0.0001572817003724216,3,0.4990052461752014,0.5055346658141597,0.05,0.07340812707280489,0.5271433313010859,0,interleaved,
2,Test,0.0,1,0.4549800304638463,0.46844822759825905,0.1,0.12043312886299044,0.5750650813140434,0,interleaved,1.0
3,All,0.0,1,0.4504345726552357,0.4252763638970607,0.205,0.1837994660820636,0.4867911506957242,0,blocked,
4,Training,0.0,1,0.4555665364156008,0.4299383865697834,0.20625,0.1840608366773891,0.49021671722012294,0,blocked,
5,Test,0.0,1,0.42990671761377547,0.4066282732061695,0.2,0.18275398370076168,0.47308888459812926,0,blocked,1.0
6,All,0.0012766316195157194,2,0.4364518005866554,0.4351699792551899,0.2125,0.16386319351359668,0.5310434482119375,0,early,
7,Training,0.0,2,0.4480149812045827,0.45115516229202834,0.215625,0.15883284095346256,0.5243725523908056,0,early,
8,Test,0.0,1,0.3901990781149463,0.37122924710783656,0.2,0.1839846037541331,0.5577270314964652,0,early,1.0
9,All,0.0001155771115211075,5,0.4995308797608261,0.5213397126446694,0.0725,0.12161153297710203,0.5413324767844373,0,middle,
10,Training,1.7704964472150675e-05,5,0.507470774781866,0.5263144746559554,0.078125,0.1243665416180216,0.5579227612383539,0,middle,
11,Test,0.0,1,0.467771299676667,0.5014406645995251,0.05,0.11059149841342375,0.474971338968771,0,middle,1.0
12,All,-8.35864642942432e-05,3,0.4467503320915352,0.4489473241453771,0.1775,0.159643363822713,0.5522140443781612,0,late,
13,Training,-0.00015531567911784808,3,0.4544333779357539,0.45596005806513584,0.15,0.14130313869188052,0.5543784606875152,0,late,
14,Test,0.0,1,0.4160181487146605,0.4208963884663418,0.2875,0.23300426434604296,0.5435563791407454,0,late,1.0
15,All,-0.00038530080689937125,6,0.4761287596639897,0.4685767274736597,0.255,0.22228267418341566,0.5248770372026788,1,interleaved,
16,Training,-0.00030290662509908803,6,0.48587418626270973,0.4800922917670163,0.234375,0.21028837695425615,0.5243356142570583,1,interleaved,
17,Test,0.0,1,0.43714705326910946,0.4225144703002332,0.3375,0.2702598631000538,0.5270427289851602,1,interleaved,1.0
18,All,0.007693878766484355,15,0.5036255787088226,0.5144925185798568,0.0925,0.09748745913551886,0.5421647341273383,1,blocked,
19,Training,0.016704076838753364,15,0.5198311280289571,0.5324084823434738,0.078125,0.08956097105867702,0.5493197269555367,1,blocked,
20,Test,0.0,1,0.43880338142828507,0.4428286635253886,0.15,0.12919341144288632,0.513544762814545,1,blocked,1.0
21,All,0.004868337042278797,4,0.47181327852847327,0.45371102272808517,0.19,0.18213980616209405,0.5074382389547586,1,early,
22,Training,0.007636436316591151,4,0.48383270841620024,0.46587543148611904,0.184375,0.17811694492421484,0.49989819327318663,1,early,
23,Test,0.0,1,0.4237355589775655,0.4050533876959495,0.2125,0.1982312511136108,0.5375984216810462,1,early,1.0
24,All,-0.003094978483758494,4,0.42709424647022437,0.39336406997067547,0.315,0.25924178686320026,0.5515391618932428,1,middle,
25,Training,0.00047191793347124597,4,0.43451581552627827,0.4053065649774295,0.31875,0.25986632963143574,0.5638363461322463,1,middle,
26,Test,0.0,1,0.3974079702460088,0.34559408994365953,0.3,0.2567436157902584,0.5023504249372293,1,middle,1.0
27,All,-9.553576922846199e-05,3,0.42630021103413135,0.42200336712255243,0.205,0.17030195698428943,0.5160779195531489,1,late,
28,Training,-0.00015531567911784808,3,0.43415613461119945,0.4317452423175932,0.19375,0.16135552124114322,0.5185933964610225,1,late,
29,Test,0.0,1,0.39487651672585883,0.3830358663423893,0.25,0.20608769995687415,0.5060160119216537,1,late,1.0
30,All,0.00034133223118234125,3,0.4416801886057585,0.43870333149673413,0.1875,0.17128941175648166,0.5184314299048873,2,interleaved,
31,Training,-0.0005902473431492058,3,0.4516014685716854,0.44890441504054157,0.171875,0.16360909006789048,0.514938270578013,2,interleaved,
32,Test,0.0,1,0.4019950687420508,0.39789899732150397,0.25,0.2020106985108463,0.5324040672123843,2,interleaved,1.0
33,All,-0.002455499580924898,3,0.48124515395446676,0.4646644347290227,0.2125,0.18055442673949446,0.5223409360756642,2,blocked,
34,Training,0.0006292232926666206,3,0.4885486873631816,0.4731291542146396,0.20625,0.17585767107767628,0.5171895781853217,2,blocked,
35,Test,0.0,1,0.45203102031960746,0.43080555678655497,0.2375,0.19934144938676723,0.5429463676370336,2,blocked,1.0
36,All,0.0,1,0.5064424253745711,0.5254759422311673,0.1125,0.12597302854251757,0.5169478504750927,2,early,
37,Training,0.0,1,0.507315091971003,0.5280676180159846,0.115625,0.1247357388974639,0.5215438336029148,2,early,
38,Test,0.0,1,0.5029517589888433,0.5151092390918983,0.1,0.13092218712273232,0.49856391796380456,2,early,1.0
39,All,0.0,1,0.431373581935711,0.4478355031951267,0.14,0.13668279182712173,0.5098467722634985,2,middle,
40,Training,0.0,1,0.4372690018196232,0.4549488330972518,0.134375,0.13019828420688578,0.511963542995645,2,middle,
41,Test,0.0,1,0.4077919024000623,0.4193821835866265,0.1625,0.16262082230806535,0.5013796893349124,2,middle,1.0
42,All,0.0005046415877044617,3,0.45192856153951727,0.43055884044165565,0.245,0.20421305465064818,0.517474826065332,2,late,
43,Training,0.0001572817003724216,3,0.46390547839989865,0.4436809382379504,0.190625,0.17457115808800006,0.5014029021280003,2,late,
44,Test,0.0,1,0.4040208940979917,0.3780704492564766,0.4625,0.32278064090124065,0.5817625218146589,2,late,1.0
45,All,-0.004315252655922506,9,0.5317677675937,0.5290739317820488,0.115,0.11638745215531568,0.5768665523967277,3,interleaved,
46,Training,-0.005207215316968471,9,0.5427282234247004,0.5434493956259976,0.09375,0.10650117082437208,0.5707844097984814,3,interleaved,
47,Test,-0.02570171805037775,2,0.48792594426969815,0.47157207640625315,0.2,0.15593257747909023,0.6011951227897124,3,interleaved,1.0
