,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,0.0,1,0.44789793774947717,0.4195461115842201,0.1775,0.1442977546205927,0.48005126216582217,0,interleaved,
1,Training,0.0,1,0.4553299716252745,0.4287369841662144,0.1625,0.13362780353161466,0.4763489611807863,0,interleaved,
2,Test,0.0,1,0.4181698022462876,0.3827826212562433,0.2375,0.18697755897650487,0.494860466105966,0,interleaved,1.0
3,All,0.0,1,0.43034255143981104,0.4449711556611971,0.165,0.12280936526552655,0.496893812817876,0,blocked,
4,Training,0.0,1,0.43737131477647573,0.4560262490703293,0.159375,0.1184750483780402,0.5077462800347223,0,blocked,
5,Test,0.0,1,0.40222749809315217,0.4007507820246687,0.1875,0.14014663281547207,0.4534839439504904,0,blocked,1.0
6,All,0.0,1,0.4846483402552573,0.4784134919665185,0.1225,0.11606261076408032,0.5080113569015953,0,early,
7,Training,0.0,1,0.49358701308578334,0.4896609241110437,0.103125,0.10858044648760305,0.5178575199330988,0,early,
8,Test,0.0,1,0.4488936489331535,0.4334237633884176,0.2,0.14599126786998928,0.46862670477558127,0,early,1.0
9,All,0.0,1,0.47478577381890635,0.4765260859183851,0.14,0.12113926495606776,0.5314124695837275,0,middle,
10,Training,0.0,1,0.48300562129585345,0.48567409014115076,0.159375,0.12952676988888018,0.530319833365766,0,middle,
11,Test,0.0,1,0.4419063839111179,0.43993406902732257,0.0625,0.08758924522481812,0.5357830144555727,0,middle,1.0
12,All,0.0,1,0.4819044264963789,0.47071942843207865,0.205,0.18865745059502984,0.5324269058232273,0,late,
13,Training,0.0,1,0.4884697030256568,0.47977289299153814,0.1875,0.17216184908003135,0.5250307753529329,0,late,
14,Test,0.0,1,0.4556433203792673,0.4345055701942406,0.275,0.2546398566550238,0.5620114277044047,0,late,1.0
15,All,0.0,1,0.4292282251560423,0.4105390103038913,0.15,0.13133383093207074,0.5480374096036289,1,interleaved,
16,Training,0.0,1,0.43848950720542446,0.42199785225817016,0.146875,0.12738251460414876,0.528750136510635,1,interleaved,
17,Test,0.0,1,0.3921830969585139,0.3647036424867755,0.1625,0.14713909624375876,0.6251865019756051,1,interleaved,1.0
18,All,0.0,1,0.4487402607652225,0.42807119173494085,0.0925,0.1242459783309684,0.5036685480386205,1,blocked,
19,Training,0.0,1,0.45403937290071156,0.43857210464748686,0.09375,0.12322094924818364,0.5043171166513185,1,blocked,
20,Test,0.0,1,0.4275438122232666,0.3860675400847568,0.0875,0.12834609466210747,0.5010742735878285,1,blocked,1.0
21,All,0.0,1,0.47818895367087577,0.45655097299311215,0.09,0.11317771496254746,0.5142470224033829,1,early,
22,Training,0.0,1,0.48815094320973557,0.46477669012113926,0.075,0.1072274765114486,0.5080553229189361,1,early,
23,Test,0.0,1,0.4383409955154364,0.4236481044810033,0.15,0.13697866876694284,0.5390138203411701,1,early,1.0
24,All,0.0,1,0.4980145527850851,0.45414103532987354,0.1975,0.16802455658815427,0.5341573771395628,1,middle,
25,Training,0.0,1,0.5091703254295286,0.4657960520876248,0.196875,0.1641885141574611,0.5176828288656518,1,middle,
26,Test,0.0,1,0.4533914622073118,0.4075209682988685,0.2,0.1833687263109268,0.6000555702352066,1,middle,1.0
27,All,0.0,1,0.46091136778858227,0.4188611873430928,0.185,0.16533890438632529,0.48919955189044956,1,late,
28,Training,0.0,1,0.4713216879667261,0.43049463935867643,0.1875,0.16737493718518745,0.4968816514553286,1,late,
29,Test,0.0,1,0.4192700870760071,0.3723273792807582,0.175,0.15719477319087657,0.45847115363093344,1,late,1.0
30,All,0.0,1,0.44523593477977796,0.4364132244689505,0.09,0.11164885303433807,0.5073424131812218,2,interleaved,
31,Training,0.0,1,0.4528323721486335,0.4463234225612346,0.05,0.09143169845014822,0.5019622659863066,2,interleaved,
32,Test,0.0,1,0.4148501853043555,0.3967724320998142,0.25,0.19251747137109745,0.5288630019608828,2,interleaved,1.0
33,All,0.0,1,0.4731861725942639,0.4618701393813575,0.1475,0.14207395291323047,0.554693654622966,2,blocked,
34,Training,0.0,1,0.4805935617638694,0.4721036767933491,0.14375,0.13240327202635283,0.5500116388857297,2,blocked,
35,Test,0.0,1,0.4435566159158422,0.42093598973339147,0.1625,0.18075667646074084,0.5734217175719118,2,blocked,1.0
36,All,0.0,1,0.4559939545143337,0.4845059157048089,0.07,0.07030381221505223,0.49753779724390657,2,early,
37,Training,0.0,1,0.46337064613407075,0.49041296867112383,0.075,0.07199723602928292,0.5152484298432227,2,early,
