,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,0.0,1,0.45959591228396424,0.3950692567904466,0.37,0.3021794485216643,0.6085453748939861,0,interleaved,
1,Training,0.0,1,0.469541792016163,0.41034743866408707,0.340625,0.2846590004806674,0.6052823644040947,0,interleaved,
2,Test,0.0,1,0.41981239335516934,0.3339565292958847,0.4875,0.37226124068565175,0.6215974168535519,0,interleaved,1.0
3,All,0.0,1,0.41938180881730536,0.4241781045896278,0.115,0.1285369548326577,0.512059541080211,0,blocked,
4,Training,0.0,1,0.4285007055264043,0.4360475788242685,0.115625,0.12127386278875626,0.5056290995388777,0,blocked,
5,Test,0.0,1,0.3829062219809096,0.3767002076510647,0.1125,0.1575893230082635,0.5377813072455444,0,blocked,1.0
6,All,0.0,1,0.43305659709738675,0.41965196289782464,0.285,0.23356610471811667,0.5417019410855644,0,early,
7,Training,0.0,1,0.44510438785228623,0.4335751024800378,0.265625,0.22274130107798654,0.5378956404016643,0,early,
8,Test,0.0,1,0.38486543407778895,0.36395940456897213,0.3625,0.2768653192786371,0.5569271438211644,0,early,1.0
9,All,0.0,1,0.435145678413591,0.41634714178093757,0.16,0.1558979467280532,0.5109516405187913,0,middle,
10,Training,0.0,1,0.4452328878101834,0.43116534088287806,0.146875,0.1465045760977327,0.5102232866468663,0,middle,
11,Test,0.0,1,0.39479684082722116,0.3570743453731757,0.2125,0.1934714292493352,0.5138650560064909,0,middle,1.0
12,All,0.0,1,0.4728497264890672,0.47617524623710894,0.2625,0.2199260593448888,0.5482095361903042,0,late,
13,Training,0.0,1,0.48650342130754665,0.4959584753745279,0.228125,0.19685375148671505,0.5312345023394707,0,late,
14,Test,0.0,1,0.41823494721514964,0.39704232968743314,0.4,0.31221529077758375,0.6161096715936385,0,late,1.0
15,All,0.0,1,0.45777798377418527,0.45577812676464774,0.2025,0.18202042069400484,0.5415069142456386,1,interleaved,
16,Training,0.0,1,0.4709500042037192,0.47403474998029915,0.16875,0.15160450555999835,0.5367627743709289,1,interleaved,
17,Test,0.0,1,0.4050899020560494,0.38275163390204153,0.3375,0.3036840812300308,0.5604834737444777,1,interleaved,1.0
18,All,0.0,1,0.47406143012256163,0.47533745050264625,0.195,0.18218435663700966,0.5158279439344018,1,blocked,
19,Training,0.0,1,0.47817071849464865,0.48516052703739926,0.190625,0.17145562562451594,0.5152979780540694,1,blocked,
20,Test,0.0,1,0.4576242766342138,0.4360451443636341,0.2125,0.22509928068698448,0.5179478074557311,1,blocked,1.0
21,All,0.0,1,0.46878791900095973,0.48741407003877535,0.185,0.17962036663476,0.5565455545470168,1,early,
22,Training,0.0,1,0.4763957662760647,0.4976896329338077,0.1875,0.18034805650557031,0.5539778713810305,1,early,
23,Test,0.0,1,0.4383565299005396,0.44631181845864576,0.175,0.17670960715151873,0.5668162872109619,1,early,1.0
24,All,0.0,1,0.4744142597341455,0.48230879829960654,0.3,0.27567333250318354,0.5435047437527453,1,middle,
25,Training,0.0,1,0.4824032703702416,0.4879119740060317,0.3,0.28305258401233563,0.5496190241242785,1,middle,
26,Test,0.0,1,0.4424582171897617,0.45989609547390575,0.3,0.24615632646657523,0.519047622266612,1,middle,1.0
27,All,0.0,1,0.453317919044073,0.4290614761846935,0.31,0.2826549237367259,0.5764190842676432,1,late,
28,Training,0.0,1,0.457983113554169,0.43742791938027564,0.303125,0.2792333677957902,0.5762490669429378,1,late,
29,Test,0.0,1,0.4346571410036893,0.3955957034023645,0.3375,0.2963411475004685,0.5770991535664645,1,late,1.0
30,All,0.0,1,0.4752883032973254,0.4638335923189413,0.2975,0.2689942668192591,0.5442505452757017,2,interleaved,
31,Training,0.0,1,0.4837585949635585,0.4832188910573407,0.25625,0.23079639954862413,0.5319881790127583,2,interleaved,
32,Test,0.0,1,0.44140713663239295,0.38629239736534327,0.4625,0.4217857359017992,0.5933000103274747,2,interleaved,1.0
33,All,0.0,1,0.44185057696997815,0.4726455466885742,0.1625,0.14364395537132313,0.5255819791584678,2,blocked,
34,Training,0.0,1,0.44840369046432405,0.483218173719421,0.15,0.13577234272087074,0.5188991449111869,2,blocked,
35,Test,0.0,1,0.41563812299259434,0.4303550385651874,0.2125,0.17513040597313276,0.5523133161475915,2,blocked,1.0
36,All,0.0,1,0.5024227787765311,0.5027502519536029,0.2075,0.21194956098189174,0.5562629741017512,2,early,
37,Training,0.0,1,0.5095375760286526,0.5202796310729596,0.159375,0.17393063820500862,0.5372342681443376,2,early,
38,Test,0.0,1,0.4739635897680457,0.43263273547617576,0.4,0.3640252520894242,0.632377797931406,2,early,1.0
39,All,0.0,1,0.4625783975332474,0.43870844711446316,0.355,0.2804092383144034,0.5603362652795267,2,middle,
40,Training,0.0,1,0.4672904055994927,0.4532553867191059,0.325,0.2568869109541265,0.5519249623141909,2,middle,
41,Test,0.0,1,0.4437303652682663,0.38052068869589195,0.475,0.374498547755511,0.59398147714087,2,middle,1.0
42,All,0.0,1,0.48990246140725785,0.49932957348722273,0.27,0.2278272615557514,0.5458712108405614,2,late,
43,Training,0.0,1,0.4963283154470173,0.5061467544184292,0.25,0.2087371540568693,0.5403042210238127,2,late,
44,Test,0.0,1,0.4641990452482204,0.47206084976239726,0.35,0.30418769155127984,0.5681391701075558,2,late,1.0
45,All,0.0,1,0.4291574446536978,0.3986337915540938,0.225,0.20429149592164791,0.4969793096884089,3,interleaved,
46,Training,0.0,1,0.43754330815810916,0.409282713230794,0.196875,0.19129062088049242,0.5039907438805186,3,interleaved,
47,Test,0.0,1,0.3956139906360523,0.35603810484729276,0.3375,0.2562949960862698,0.4689335729199707,3,interleaved,1.0
48,All,0.0,1,0.44847027252399585,0.4475718807698729,0.1675,0.16605515542378832,0.5409956874477331,3,blocked,
49,Training,0.0,1,0.45418783823387543,0.4555664800984431,0.165625,0.15884696778803123,0.5355822549945163,3,blocked,
50,Test,0.0,1,0.4256000096844776,0.415593483455592,0.175,0.1948879059668168,0.5626494172606,3,blocked,1.0
51,All,0.0,1,0.47780504089005554,0.48373994532072245,0.21,0.17648859222986651,0.5545306300922448,3,early,
52,Training,0.0,1,0.49104973525104045,0.5001336795785403,0.1875,0.15991432080527812,0.5500273710957557,3,early,
53,Test,0.0,1,0.42482626344611574,0.418165008289451,0.3,0.2427856779282201,0.5725436660782006,3,early,1.0
54,All,0.0,1,0.4778094843787245,0.4713547859231332,0.3075,0.27421579604513074,0.5425475984492835,3,middle,
55,Training,0.0,1,0.4895227309242864,0.48674306042710586,0.271875,0.24746175648491647,0.5438858382858778,3,middle,
56,Test,0.0,1,0.4309564981964769,0.4098016879072429,0.45,0.3812319542859876,0.537194639102906,3,middle,1.0
57,All,0.0,1,0.467566754244904,0.4704751646125056,0.25,0.2359151638554085,0.537712339279746,3,late,
58,Training,0.0,1,0.4775562238063679,0.4889389117040741,0.203125,0.20446387045677006,0.5304953238019869,3,late,
59,Test,0.0,1,0.42760887599904795,0.3966201762462319,0.4375,0.36172033744996207,0.5665804011907823,3,late,1.0
60,All,0.0,1,0.447369875649449,0.4379463165444754,0.3325,0.2968036267410135,0.5309937095764955,4,interleaved,
61,Training,0.0,1,0.45903574686049725,0.45744112186298425,0.309375,0.2735138459656929,0.5232638202520995,4,interleaved,
62,Test,0.0,1,0.4007063908052561,0.35996709527044035,0.425,0.3899627498422959,0.5619132668740793,4,interleaved,1.0
63,All,0.0,1,0.45323866460312034,0.4472257349628583,0.225,0.20117480444552613,0.5552793710174432,4,blocked,
64,Training,0.0,1,0.460103221636231,0.4569178677363709,0.209375,0.1872211501544088,0.5547880115724878,4,blocked,
65,Test,0.0,1,0.4257804364706774,0.408457203868808,0.2875,0.25698942160999527,0.5572448087972645,4,blocked,1.0
66,All,0.0,1,0.46679737116802217,0.4653794779583346,0.285,0.2595182281806138,0.552713961111334,4,early,
67,Training,0.0,1,0.47482403185387595,0.4806067452396272,0.240625,0.21924965537410807,0.5371318774192645,4,early,
68,Test,0.0,1,0.43469072842460676,0.4044704088331644,0.4625,0.42059251940663706,0.6150422958796119,4,early,1.0
69,All,0.0,1,0.47273291977968185,0.47121233706923715,0.245,0.2140147139385713,0.5855983928562126,4,middle,
70,Training,0.0,1,0.48132478941481627,0.4851049233516946,0.2,0.17812960739928257,0.562653368127197,4,middle,
71,Test,0.0,1,0.43836544123914384,0.41564199193940726,0.425,0.35755514009572603,0.6773784917722754,4,middle,1.0
72,All,0.0,1,0.42938850145274704,0.37746570809558344,0.315,0.2737715668404591,0.5666189718708955,4,late,
73,Training,0.0,1,0.43194308074715354,0.3878572433454158,0.3125,0.2661176429562521,0.5599602723133085,4,late,
74,Test,0.0,1,0.4191701842751213,0.3358995670962538,0.325,0.30438726237728686,0.5932537701012435,4,late,1.0
75,All,0.0,1,0.45674580896689476,0.44138501567158195,0.2675,0.23782424236703445,0.5343717591238993,5,interleaved,
76,Training,0.0,1,0.4673638342743013,0.4548867717651149,0.271875,0.23536427538572163,0.5394446151173238,5,interleaved,
77,Test,0.0,1,0.4142737077372686,0.3873779912974503,0.25,0.24766411029228563,0.5140803351502014,5,interleaved,1.0
78,All,0.0,1,0.46488632433983545,0.495734980474148,0.165,0.1667293913005036,0.5513141535290056,5,blocked,
79,Training,0.0,1,0.4693919415627009,0.5028279981853307,0.159375,0.15516576357316064,0.5526581751379342,5,blocked,
80,Test,0.0,1,0.44686385544837376,0.46736290962941673,0.1875,0.21298390220987531,0.5459380670932901,5,blocked,1.0
81,All,0.0,1,0.46910563604746575,0.4567951025893592,0.2625,0.22054357890645748,0.5426431414156804,5,early,
82,Training,0.0,1,0.481765667726136,0.4696727647556722,0.26875,0.2204173543901061,0.5566805498694489,5,early,
83,Test,0.0,1,0.4184655093327848,0.40528445392410734,0.2375,0.22104847697186275,0.48649350760060567,5,early,1.0
84,All,0.0,1,0.4755266644501183,0.4710284139526932,0.2475,0.22914311797096956,0.5026958981112193,5,middle,
85,Training,0.0,1,0.4804703667739695,0.4825628985763887,0.225,0.21362521451226257,0.5044082547280481,5,middle,
86,Test,0.0,1,0.4557518551547141,0.42489047545791114,0.3375,0.29121473180579754,0.49584647164390355,5,middle,1.0
87,All,0.0,1,0.452243658499948,0.4312672777861597,0.2375,0.22968453734938657,0.5655260557733199,5,late,
88,Training,0.0,1,0.46382168428853665,0.4446096521642106,0.19375,0.19401135715002554,0.5604387801582759,5,late,
89,Test,0.0,1,0.4059315553455932,0.37789778027395604,0.4125,0.37237725814683065,0.5858751582334956,5,late,1.0
