,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,0.0,1,0.4322760832285069,0.41198520857687515,0.2125,0.19105630825877998,0.5236201848005279,0,interleaved,
1,Training,0.0,1,0.44362080658128067,0.42697177930691044,0.196875,0.18130200356073836,0.5196023786738398,0,interleaved,
2,Test,0.0,1,0.3868971898174122,0.35203892565673367,0.275,0.2300735270509465,0.5396914093072797,0,interleaved,1.0
3,All,0.0,1,0.44017608260367813,0.4361606486338293,0.1875,0.17168234891792,0.5030476352128518,0,blocked,
4,Training,0.0,1,0.44527546215345987,0.44290997165535745,0.19375,0.1710180504093161,0.5130863683238918,0,blocked,
5,Test,0.0,1,0.4197785644045512,0.4091633565477165,0.1625,0.1743395429523355,0.4628927027686915,0,blocked,1.0
6,All,0.0,1,0.4543632366058094,0.45676965957442905,0.165,0.13721480275762837,0.4849044058017567,0,early,
7,Training,0.0,1,0.465726920273538,0.4684229063155965,0.128125,0.1176116171241344,0.47965844711062877,0,early,
8,Test,0.0,1,0.40890850193489486,0.4101566726097591,0.3125,0.21562754529160433,0.5058882405662682,0,early,1.0
9,All,0.0,1,0.44301428735437043,0.41943549615392217,0.2125,0.20575448136658636,0.5711717335381356,0,middle,
10,Training,0.0,1,0.4486428895545074,0.4315082167745576,0.178125,0.1919992190315906,0.5642652836576628,0,middle,
11,Test,0.0,1,0.42049987855382254,0.3711446136713802,0.35,0.2607755307065696,0.5987975330600266,0,middle,1.0
12,All,0.0,1,0.49734430803445157,0.5271698659525816,0.0275,0.06253304232166804,0.48563630617940357,0,late,
13,Training,0.0,1,0.5054239431826687,0.5321378093407725,0.0125,0.05340200921332279,0.48167434417526367,0,late,
14,Test,0.0,1,0.46502576744158314,0.5072980923998178,0.0875,0.09905717475504901,0.5014841541959629,0,late,1.0
15,All,0.0,1,0.44104398974578807,0.44800996954384287,0.1325,0.1367406611086287,0.5534319237605417,1,interleaved,
16,Training,0.0,1,0.45089583521140314,0.4597863423794454,0.096875,0.10812263015591717,0.5248889807528259,1,interleaved,
17,Test,0.0,1,0.4016366078833278,0.40090447820143266,0.275,0.25121278491947485,0.667603695791405,1,interleaved,1.0
18,All,0.0,1,0.5079080241939964,0.48744173774928,0.2275,0.1907337957910663,0.48346159483977474,1,blocked,
19,Training,0.0,1,0.519196086737894,0.5015074365447026,0.196875,0.1763231891340597,0.47911756290380375,1,blocked,
20,Test,0.0,1,0.46275577401840623,0.4311789425675892,0.35,0.24837622241909277,0.5008377225836591,1,blocked,1.0
21,All,0.0,1,0.43292866788070933,0.43266778001423406,0.1575,0.16563121217486249,0.5010085549764469,1,early,
22,Training,0.0,1,0.4376727113029928,0.44155878942445276,0.159375,0.1617241052720238,0.499228931849112,1,early,
23,Test,0.0,1,0.41395249419157537,0.39710374237335966,0.15,0.1812596397862171,0.5081270474857866,1,early,1.0
24,All,0.0,1,0.4514173698346236,0.4195302417385128,0.2225,0.19617055734614716,0.5869556689164703,1,middle,
25,Training,0.0,1,0.4570062662093795,0.4311056499937559,0.215625,0.18646663797296142,0.5945581842504104,1,middle,
26,Test,0.0,1,0.42906178433560016,0.37322860871754016,0.25,0.23498623483889033,0.5565456075807097,1,middle,1.0
27,All,0.0,1,0.46717200014267246,0.4423679586083449,0.2225,0.18925069055476598,0.5401326416675551,1,late,
28,Training,0.0,1,0.4778306637095014,0.45488800282752617,0.190625,0.16921631652328908,0.5323848361381612,1,late,
29,Test,0.0,1,0.4245373458753565,0.39228778173161966,0.35,0.26938818668067377,0.5711238637851307,1,late,1.0
30,All,0.0,1,0.45754868238052143,0.4233470423166756,0.3175,0.24900629229221566,0.5315707188505094,2,interleaved,
