,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,0.007123343264461335,12,0.5407225710873388,0.5372207205093114,0.16,0.1655641775642939,0.5195876743485206,0,interleaved,
1,Training,0.003082364429554166,10,0.5448492786277628,0.5450286419200296,0.15625,0.15892376467553065,0.5053462998328712,0,interleaved,
2,Test,0.05054726368159206,10,0.5242157409256433,0.505989034866438,0.175,0.19212582911934675,0.5765531724111183,0,interleaved,0.95
3,All,0.028387573309328545,16,0.5173086584905395,0.5149547515590522,0.1675,0.15622090619577875,0.4861928922382656,0,blocked,
4,Training,0.045012800931121234,15,0.523944177134458,0.5206744332971859,0.16875,0.1562506840124564,0.4896610949508009,0,blocked,
5,Test,0.03588516746411482,10,0.49076658391486544,0.492076024606518,0.1625,0.15610179492906806,0.4723200813881242,0,blocked,0.975
6,All,0.018996821488687473,10,0.512627099032088,0.5103025405434856,0.275,0.24744403981354654,0.5280988794521633,0,early,
7,Training,0.016997886926236928,8,0.5207623292748313,0.5164690109727343,0.253125,0.2239427696835529,0.5071886264810945,0,early,
8,Test,0.04254465181617499,10,0.48008617806111475,0.4856366588264908,0.3625,0.3414491203335211,0.6117398913364385,0,early,0.95
9,All,0.010415153246053984,5,0.5339482978123531,0.5405795006885444,0.195,0.17859837308912888,0.5444130388389887,0,middle,
10,Training,0.036680458149221336,4,0.5357114674633547,0.5438217939752298,0.196875,0.1805882120176309,0.5585632997584509,0,middle,
11,Test,0.011514790549930492,4,0.5268956192083456,0.5276103275418027,0.1875,0.1706390173751209,0.48781199516113993,0,middle,0.725
12,All,0.0360011282422162,8,0.5595232829853697,0.560519020060584,0.2,0.17741859773484728,0.5217803048588666,0,late,
13,Training,0.0476984444823334,5,0.556816632252816,0.560319637218839,0.190625,0.17563003472753058,0.5150111066606015,0,late,
