,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,0.0,1,0.5079267540542097,0.4486525093627685,0.1975,0.1605830236922832,0.47845155320640276,0,interleaved,
1,Training,0.0,1,0.5218722475476522,0.46075813706897406,0.19375,0.15537808361693423,0.47302435271201765,0,interleaved,
2,Test,0.0,1,0.45214478008043973,0.40022999853794594,0.2125,0.181402783993679,0.5001603551839432,0,interleaved,1.0
3,All,0.0,1,0.5169495935143359,0.49834005855969876,0.105,0.11210334214535109,0.5243365257957928,0,blocked,
4,Training,0.0,1,0.5247601579684387,0.5051115543419991,0.090625,0.10310335598809658,0.5295490264592507,0,blocked,
5,Test,0.0,1,0.4857073356979249,0.4712540754304978,0.1625,0.1481032867743691,0.503486523141961,0,blocked,1.0
6,All,0.0,1,0.49727578946525014,0.4644957221769468,0.1375,0.13622404640378669,0.4731156928607065,0,early,
7,Training,0.0,1,0.5050572052687962,0.47640084173644687,0.15,0.13636101420476124,0.46806981232080086,0,early,
8,Test,0.0,1,0.46615012625106517,0.41687524393894665,0.0875,0.1356761751998886,0.4932992150203286,0,early,1.0
9,All,0.0,1,0.5059813435547028,0.4920880281306779,0.1125,0.1136989375882917,0.5234489364514316,0,middle,
10,Training,0.0,1,0.5184507048812977,0.5073402861609301,0.09375,0.10405566874433128,0.5160528007223363,0,middle,
11,Test,0.0,1,0.4561038982483231,0.431078996009669,0.1875,0.15227201296413356,0.553033479367813,0,middle,1.0
12,All,0.0,1,0.48538716269225957,0.5041766714753991,0.0375,0.06450350436585603,0.5105172712181342,0,late,
13,Training,0.0,1,0.4913657479607054,0.5137445348990495,0.040625,0.06465084357436682,0.5126002283958362,0,late,
14,Test,0.0,1,0.46147282161847597,0.46590521778079774,0.025,0.0639141475318129,0.5021854425073262,0,late,1.0
15,All,0.0,1,0.48754412862036917,0.47639448650279453,0.125,0.1444842571757896,0.4945546487339119,1,interleaved,
16,Training,0.0,1,0.49793622748920596,0.487883278096397,0.115625,0.1419688048854028,0.49560685678503286,1,interleaved,
17,Test,0.0,1,0.44597573314502204,0.43043932012838493,0.1625,0.15454606633733675,0.4903458165294282,1,interleaved,1.0
18,All,0.0,1,0.46122412745387326,0.44020235131548274,0.035,0.09168712632280236,0.515491922993546,1,blocked,
19,Training,0.0,1,0.46585691218730724,0.44440720122763244,0.034375,0.09303487729567479,0.5125308807260545,1,blocked,
20,Test,0.0,1,0.4426929885201374,0.4233829516668843,0.0375,0.08629612243131271,0.5273360920635118,1,blocked,1.0
21,All,0.0,1,0.48480036881928307,0.514234867343764,0.0675,0.08461513315553233,0.5175249107381998,1,early,
22,Training,0.0,1,0.49075310562071706,0.5233125765511699,0.040625,0.06900812073031834,0.5124199760452599,1,early,
23,Test,0.0,1,0.4609894216135471,0.4779240305141398,0.175,0.14704318285638837,0.537944649509959,1,early,1.0
24,All,0.0,1,0.482434965692451,0.48042510955410195,0.0875,0.10066629898116716,0.5146324743688004,1,middle,
25,Training,0.0,1,0.48946474259804407,0.4839163199915678,0.096875,0.10478657943649605,0.5298914112587508,1,middle,
26,Test,0.0,1,0.45431585807007835,0.4664602678042387,0.05,0.08418517715985163,0.45359672680899843,1,middle,1.0
27,All,0.0,1,0.4508348639707457,0.47035557856446064,0.145,0.1335626950439054,0.5044897102577838,1,late,
28,Training,0.0,1,0.45466539215987994,0.47607851823652425,0.15625,0.13932846663797196,0.5086897541938381,1,late,
29,Test,0.0,1,0.435512751214209,0.4474638198762061,0.1,0.11049960866763908,0.4876895345135665,1,late,1.0
30,All,0.0,1,0.47776728260850093,0.5052376906150988,0.11,0.11282357892032321,0.49712883957077,2,interleaved,
31,Training,0.0,1,0.4850804096456835,0.5141069779475197,0.075,0.09354949577724056,0.5056769248761364,2,interleaved,
32,Test,0.0,1,0.44851477445977034,0.4697605412854154,0.25,0.1899199114926538,0.4629364983493046,2,interleaved,1.0
33,All,0.0,1,0.52930323749241,0.48731894923373303,0.19,0.1609521412523625,0.5018024313548858,2,blocked,
34,Training,0.0,1,0.5413484289936582,0.49464722974182307,0.178125,0.15655587064642607,0.5028147471299647,2,blocked,
35,Test,0.0,1,0.48112247148741716,0.45800582720137284,0.2375,0.17853722367610816,0.4977531682545709,2,blocked,1.0
36,All,0.0,1,0.5341149188581242,0.5108514285552402,0.05,0.07766599253373656,0.4796735125868636,2,early,
37,Training,0.0,1,0.5480065009919963,0.5293013149539485,0.03125,0.06498347366289729,0.4768654698940568,2,early,
38,Test,0.0,1,0.4785485903226363,0.4370518829604073,0.125,0.12839606801709358,0.49090568335809054,2,early,1.0
39,All,0.0,1,0.4680846143099846,0.4730359405023121,0.13,0.1325106008587462,0.5391438936164459,2,middle,
40,Training,0.0,1,0.4725911004964459,0.4782927510394913,0.13125,0.1323186788973571,0.545530461230746,2,middle,
41,Test,0.0,1,0.45005866956413937,0.4520086983535955,0.125,0.13327828870430244,0.5135976231592456,2,middle,1.0
42,All,0.0,1,0.4946829059423475,0.4895432082706328,0.09,0.11396218111202028,0.5422996192687543,2,late,
43,Training,0.0,1,0.5036904903370576,0.5001247337827461,0.059375,0.1038926351495402,0.5308071976519347,2,late,
44,Test,0.0,1,0.4586525683635068,0.4472171062221796,0.2125,0.1542403649619406,0.5882693057360326,2,late,1.0
45,All,0.0,1,0.49360336135991956,0.5015573510003235,0.01,0.05137559425982699,0.5006953934235421,3,interleaved,
46,Training,0.0,1,0.5000125659645995,0.5066095437914959,0.0125,0.053527910189659966,0.5086322714610356,3,interleaved,
47,Test,0.0,1,0.46796654294119966,0.48134857983563323,0.0,0.04276633054049504,0.46894788127356807,3,interleaved,1.0
48,All,0.0,1,0.43783802470737415,0.42211867537715286,0.26,0.18835591077243863,0.52688463359153,3,blocked,
49,Training,0.0,1,0.4435059936315667,0.43030219833109334,0.25625,0.1829126703606519,0.5322357038050382,3,blocked,
50,Test,0.0,1,0.41516614901060395,0.38938458356139083,0.275,0.21012887241958564,0.5054803527374974,3,blocked,1.0
51,All,0.0,1,0.4794587162732006,0.49295810510889687,0.0,0.02700828380872898,0.4996195196779761,3,early,
52,Training,0.0,1,0.48749081403426203,0.5017019213083964,0.0,0.025550258394688087,0.4957434774658852,3,early,
53,Test,0.0,1,0.4473303252289545,0.4579828403108987,0.0,0.032840385464892596,0.5151236885263399,3,early,1.0
54,All,0.0,1,0.45921754229035633,0.4286760064266635,0.2975,0.2145943272907751,0.517178623237235,3,middle,
55,Training,0.0,1,0.47061354439010844,0.441723027786556,0.303125,0.21286252832709499,0.5220175726915645,3,middle,
56,Test,0.0,1,0.41363353389134794,0.37648792098709294,0.275,0.22152152314549559,0.4978228254199166,3,middle,1.0
57,All,0.0,1,0.5358406572074335,0.5223695513986502,0.0175,0.06259426243922779,0.4948630983599919,3,late,
58,Training,0.0,1,0.5426553394154553,0.5293191470212459,0.015625,0.059664896293369664,0.48707961612947015,3,late,
59,Test,0.0,1,0.5085819283753459,0.49457116890826675,0.025,0.07431172702266027,0.5259970272820791,3,late,1.0
60,All,0.0,1,0.4810564276195014,0.4735133166010098,0.0725,0.09852462128793592,0.5090825863124077,4,interleaved,
61,Training,0.0,1,0.4878948660994166,0.47902106103211606,0.06875,0.09850534388857865,0.5074173285527742,4,interleaved,
62,Test,0.0,1,0.4537026736998406,0.4514823388765851,0.0875,0.09860173088536503,0.5157436173509413,4,interleaved,1.0
63,All,0.0,1,0.48090620909450577,0.4604316196094595,0.1025,0.11921403399599553,0.49574484286784715,4,blocked,
64,Training,0.0,1,0.4846381836137158,0.46513317717257596,0.103125,0.11652798465741321,0.49940762292244417,4,blocked,
65,Test,0.0,1,0.46597831101766574,0.4416253893569939,0.1,0.12995823135032494,0.4810937226494595,4,blocked,1.0
66,All,0.0,1,0.5045185175613215,0.49759807654659405,0.1225,0.10792127710559077,0.48649799006128286,4,early,
67,Training,0.0,1,0.5149474892021866,0.5063742608588517,0.128125,0.11296011269376258,0.4908720318639821,4,early,
68,Test,0.0,1,0.46280263099786095,0.46249333929756276,0.1,0.08776593475290359,0.46900182285048586,4,early,1.0
69,All,0.0,1,0.47294025665669287,0.47071760923638495,0.0125,0.08078726949318654,0.49549698664054104,4,middle,
70,Training,0.0,1,0.4815711677573063,0.47945254955348837,0.00625,0.07226883231179186,0.4887799501095639,4,middle,
71,Test,0.0,1,0.43841661225423934,0.4357778479679711,0.0375,0.11486101821876518,0.5223651327644496,4,middle,1.0
72,All,0.0,1,0.45693470971376304,0.45250868142148976,0.0875,0.09958769697512775,0.5076162373058231,4,late,
73,Training,0.0,1,0.4645914890750993,0.4645638896958853,0.090625,0.0952290978129831,0.5015925506826948,4,late,
74,Test,0.0,1,0.4263075922684182,0.40428784832390774,0.075,0.11702209362370637,0.5317109837983354,4,late,1.0
75,All,0.0,1,0.4668088084066287,0.4781366756354939,0.1475,0.14900027351871145,0.5074033768493726,5,interleaved,
76,Training,0.0,1,0.4774599130415429,0.4889680306584311,0.14375,0.1499120255220653,0.5068002411872566,5,interleaved,
77,Test,0.0,1,0.424204389866972,0.43481125554374483,0.1625,0.14535326550529606,0.5098159194978367,5,interleaved,1.0
78,All,0.0,1,0.4995197311996309,0.4714127916184539,0.035,0.094521579335,0.5410062240876002,5,blocked,
79,Training,0.0,1,0.5065282292588427,0.48157432550641116,0.040625,0.09409244949349238,0.5289993158060995,5,blocked,
80,Test,0.0,1,0.4714857389627836,0.4307666560666247,0.0125,0.09623809870103038,0.5890338572136035,5,blocked,1.0
81,All,0.0,1,0.4881003306415451,0.5013900411759877,0.0175,0.059258279866234914,0.484402929245893,5,early,
82,Training,0.0,1,0.4922430857847723,0.5068955401678498,0.009375,0.05313557998803714,0.47696004219254784,5,early,
83,Test,0.0,1,0.47152931006863613,0.4793680452085397,0.05,0.08374907937902597,0.5141744774592742,5,early,1.0
84,All,0.0,1,0.47306847661264634,0.4906267638898235,0.075,0.10335842720961357,0.49683640405037716,5,middle,
85,Training,0.0,1,0.4820837482291501,0.4990249127751742,0.065625,0.1002212240520445,0.48675856256499106,5,middle,
86,Test,0.0,1,0.43700739014663115,0.45703416834842053,0.1125,0.11590723983988982,0.5371477699919215,5,middle,1.0
87,All,0.0,1,0.4488263047721431,0.44222027376691697,0.145,0.13052478558015992,0.47687663087428617,5,late,
88,Training,0.0,1,0.45406416524686266,0.4510144250666485,0.134375,0.12994863348927493,0.48069261281049813,5,late,
89,Test,0.0,1,0.4278748628732649,0.4070436685679911,0.1875,0.13282939394369983,0.4616127031294381,5,late,1.0
90,All,0.0,1,0.4846794217117874,0.41923120209119363,0.2675,0.23172334165900735,0.5208603579830884,6,interleaved,
91,Training,0.0,1,0.49320335677256216,0.4311769423655578,0.259375,0.22924595017890148,0.5156758992588776,6,interleaved,
92,Test,0.0,1,0.4505836814686887,0.3714482409937371,0.3,0.2416329075794308,0.541598192879932,6,interleaved,1.0
93,All,0.0,1,0.4712864319682704,0.44420459611642626,0.235,0.17527401974272544,0.5464014657926607,6,blocked,
94,Training,0.0,1,0.48063297203379024,0.4535318003924469,0.225,0.17167002158743108,0.5573036951614135,6,blocked,
95,Test,0.0,1,0.43390027170619133,0.40689577901234397,0.275,0.18969001236390293,0.5027925483176496,6,blocked,1.0
96,All,0.0,1,0.4870180062960485,0.5193369302059072,0.1225,0.1097243885122413,0.49652339711646093,6,early,
97,Training,0.0,1,0.488498098318743,0.5200667180254075,0.11875,0.10743764261949966,0.49870312148802043,6,early,
98,Test,0.0,1,0.48109763820527074,0.5164177789279061,0.1375,0.11887137208320775,0.48780449963022293,6,early,1.0
99,All,0.0,1,0.49786239161601503,0.4956222665292782,0.09,0.09662569230215495,0.486486583524506,6,middle,
100,Training,0.0,1,0.5094384405860357,0.5100172242626219,0.071875,0.08805323134371015,0.4762831769453113,6,middle,
101,Test,0.0,1,0.45155819573593237,0.4380424355959038,0.1625,0.13091553613593415,0.527300209841285,6,middle,1.0
102,All,0.0,1,0.4495783851744782,0.45437076647860414,0.185,0.1348256551059207,0.5219180978758081,6,late,
103,Training,0.0,1,0.45738261949462156,0.4637777123657848,0.175,0.13599722527647345,0.5211269901345901,6,late,
104,Test,0.0,1,0.4183614478939047,0.4167429829298814,0.225,0.1301393744237098,0.5250825288406806,6,late,1.0
105,All,0.0,1,0.4658982251034397,0.4253811863396001,0.215,0.16402265253337525,0.5167120084821593,7,interleaved,
106,Training,0.0,1,0.47586512145486365,0.4380136545630074,0.2,0.150372625668089,0.5012934511969329,7,interleaved,
107,Test,0.0,1,0.4260306396977435,0.374851313445971,0.275,0.21862275999452016,0.5783862376230646,7,interleaved,1.0
108,All,0.0,1,0.4963646841867653,0.5034532450498947,0.01,0.060854838363921936,0.5089058543508189,7,blocked,
109,Training,0.0,1,0.5037367104398234,0.511655230613661,0.0125,0.05953115769569278,0.5178347676145971,7,blocked,
110,Test,0.0,1,0.46687657917453307,0.4706453027948296,0.0,0.06614956103683858,0.47319020129570594,7,blocked,1.0
111,All,0.0,1,0.5243432401105343,0.5045127501406395,0.0575,0.09046842696203056,0.4976842601475525,7,early,
