,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,-0.0049622784102547075,8,0.48411145929969657,0.47368305631268,0.215,0.19399187646622046,0.4945925518220703,0,interleaved,
1,Training,-0.00271006998706292,7,0.48595647192004554,0.47540876874574883,0.225,0.20236775917588906,0.5044334743663667,0,interleaved,
2,Test,0.013513513513513514,7,0.47673140881830034,0.46678020658040464,0.175,0.16048834562754605,0.45522886164488485,0,interleaved,0.975
3,All,0.09799627212712807,5,0.506990612132797,0.5045278426429762,0.26,0.23899263402032744,0.580438016474726,0,blocked,
4,Training,0.1204578118940236,5,0.5136571008156191,0.5112011746183086,0.253125,0.23497203708851835,0.5769700376424669,0,blocked,
5,Test,0.04469041990689221,5,0.4803246574015087,0.4778345147416472,0.2875,0.25507502174756375,0.5943099318037626,0,blocked,1.0
6,All,0.0019490920049275442,8,0.5001006543629863,0.5125400523609769,0.1975,0.171032672273984,0.4871548572809114,0,early,
7,Training,0.0036668849336270325,8,0.4996248092581979,0.5193712556338349,0.2,0.17380074015362884,0.4887519680671277,0,early,
8,Test,-0.034570411794611074,6,0.5020040347821401,0.48521523926954424,0.1875,0.15996040075540457,0.48076641413604637,0,early,1.0
9,All,0.06734490503626611,7,0.5244580538222324,0.5402672272119833,0.2125,0.19448993975961937,0.5473195225364819,0,middle,
10,Training,0.06821171585253752,6,0.5309498823232655,0.5504696254179926,0.2125,0.1916165078989634,0.5420799674560577,0,middle,
11,Test,0.07556675062972293,6,0.49849073981809966,0.4994576343879462,0.2125,0.20598366720224331,0.5682777428581787,0,middle,0.975
12,All,0.006343774867445885,9,0.5184769225979889,0.5204431107202927,0.155,0.1529239268116358,0.5164673606203577,0,late,
13,Training,0.012371379644106936,9,0.5225781961297935,0.5263259739461429,0.15625,0.1537320795274276,0.5133453487811868,0,late,
14,Test,0.000318750498047652,8,0.5020718284707709,0.49691165781689184,0.15,0.14969131594846852,0.5289554079770413,0,late,1.0
15,All,0.012298004643577946,6,0.5393390185932219,0.5625248924804741,0.1575,0.1594854271069407,0.5569114804195766,1,interleaved,
16,Training,0.0017973916047163167,5,0.5384815670563807,0.5685548670752459,0.140625,0.1472200546745027,0.5463462018157849,1,interleaved,
17,Test,0.1627574143277411,5,0.5427688247405865,0.5384049941013866,0.225,0.20854691683669263,0.5991725948347432,1,interleaved,0.925
18,All,0.03604248218969782,7,0.537102788739255,0.5243251973858142,0.1575,0.1605015056011427,0.5229707393430267,1,blocked,
19,Training,0.06885912183325177,7,0.5365249579101272,0.5235060386075686,0.15,0.15468325442295192,0.5307484471652997,1,blocked,
20,Test,0.018346852066434948,6,0.5394141120557663,0.5276018324987964,0.1875,0.18377451031390593,0.49185990805393515,1,blocked,1.0
21,All,0.13159588891805196,6,0.5243844441887135,0.5434397188498665,0.2525,0.23272013286254,0.5486309105102436,1,early,
22,Training,0.18002058874283708,6,0.5223405632946455,0.5450135557524949,0.25,0.2344861337672351,0.5576816037748018,1,early,
23,Test,-0.010448198418123297,4,0.5325599677649858,0.5371443712393532,0.2625,0.22565612924375986,0.5124281374520102,1,early,1.0
24,All,0.018056150783346776,8,0.5036402317769176,0.5034381665655584,0.2,0.19489073257736625,0.5719164564640016,1,middle,
25,Training,0.03285744278815877,8,0.5093569259052502,0.5136373500651846,0.20625,0.19316942477060906,0.5651891325385738,1,middle,
26,Test,0.02339776195320445,6,0.48077345526358767,0.46264143256705326,0.175,0.20177596380439508,0.5988257521657123,1,middle,1.0
27,All,-0.0017131383247954634,12,0.5191620329937282,0.5114790766249765,0.26,0.22357821319434254,0.5485739641717,1,late,
28,Training,0.00435834390862947,10,0.5231401025998661,0.5165680265272609,0.2625,0.2238740098020199,0.5515188459523224,1,late,
29,Test,0.0012547051442910915,5,0.503249754569177,0.49112327701583924,0.25,0.22239502676363307,0.536794437049211,1,late,0.625
30,All,0.017231195857172515,8,0.5095176495887723,0.5392609235833222,0.14,0.1536873266875463,0.49286141748982254,2,interleaved,
31,Training,0.020011382948977047,6,0.5085295397566657,0.5409030185385946,0.13125,0.14371472446930816,0.48133824017329696,2,interleaved,
32,Test,-0.01999362752907438,8,0.513470088917199,0.5326925437622332,0.175,0.19357773556049895,0.5389541267559249,2,interleaved,0.875
33,All,0.03669041631234163,6,0.5587501163058355,0.5686019352507833,0.26,0.23771069755991406,0.5275984049930994,2,blocked,
34,Training,0.0358609280718528,6,0.5675599403081669,0.5763268510231706,0.26875,0.24363446955316276,0.533896405232138,2,blocked,
35,Test,0.07674506752847764,5,0.5235108202965104,0.5377022721612345,0.225,0.21401560958691918,0.5024064040369453,2,blocked,1.0
36,All,0.0007367183246539475,4,0.5495149606717887,0.5550719489643586,0.205,0.1990044756615344,0.5326866186350334,2,early,
37,Training,0.008087968552075253,4,0.5525823329083834,0.5551279440817142,0.196875,0.19605844157275526,0.5355421240012423,2,early,
38,Test,0.06142800159553248,4,0.5372454717254096,0.5548479684949367,0.2375,0.21078861201665083,0.5212645971701978,2,early,1.0
39,All,0.02407453908692437,7,0.5282710133428916,0.5228304996048393,0.275,0.2583736223354389,0.5934578794647087,2,middle,
40,Training,0.03316210429668794,6,0.5290835163106107,0.5262348665775092,0.26875,0.25015042994301073,0.5899643027460562,2,middle,
41,Test,-0.0022569756526254784,6,0.525021001472015,0.50921303171416,0.3,0.2912663919051517,0.6074321863393193,2,middle,0.975
42,All,0.013689563144189312,8,0.49484183041008023,0.49602113593851827,0.24,0.201875648326989,0.5082346675437094,2,late,
43,Training,0.0061278542795855815,7,0.4986650222362809,0.5048977466190255,0.24375,0.20891962502013378,0.5167679018963571,2,late,
44,Test,0.05604896783485361,6,0.47954906310527773,0.4605146932164894,0.225,0.17369974155440998,0.47410173013311835,2,late,0.95
45,All,-0.0044777579640447405,7,0.4883693514332032,0.5283180242361069,0.195,0.18902888787935418,0.575989887324432,3,interleaved,
46,Training,0.0027551385403085534,6,0.492792290485659,0.5364094454173955,0.165625,0.1673435527532365,0.5633414415683109,3,interleaved,
47,Test,0.017678553389231372,4,0.4706775952233802,0.49595233951095186,0.3125,0.2757702283838249,0.6265836703489167,3,interleaved,0.95
48,All,0.0460125872596879,9,0.49076568584978236,0.47883447561653275,0.22,0.20051286545553204,0.5114466705086903,3,blocked,
49,Training,0.0833952031380894,9,0.49782562935826,0.4929451475291101,0.20625,0.18902783077675595,0.504977551164617,3,blocked,
50,Test,-0.02581006033001714,6,0.4625259118158717,0.42239178796622384,0.275,0.24645300417063645,0.5373231478849839,3,blocked,1.0
51,All,0.02299804103891792,10,0.5029263587401261,0.4918815236927307,0.215,0.18843746512713672,0.5287362984189656,3,early,
52,Training,0.04143415386172144,9,0.5130375364123831,0.5008415169723275,0.20625,0.18204725214497985,0.5288881731428674,3,early,
53,Test,-0.005745590593265631,7,0.4624816480510981,0.45604155057434304,0.25,0.21399831705576408,0.5281287995233583,3,early,0.975
54,All,0.06188157955885468,13,0.5487330646533278,0.5568710996207479,0.2775,0.2385235361723742,0.5928054801381887,3,middle,
55,Training,0.059698469310752976,13,0.5565175681765793,0.5715718520339088,0.253125,0.21875729308977693,0.5870192971357605,3,middle,
56,Test,0.05560862988615556,7,0.5175950505603218,0.4980680899681035,0.375,0.3175885085027634,0.6159502121479015,3,middle,1.0
57,All,0.040054681318688425,5,0.5494261168235545,0.5627298534279978,0.2375,0.20527514108405867,0.5192139121612014,3,late,
58,Training,0.06370449678800857,4,0.5516018729382567,0.5639844145429641,0.2375,0.20672447183752052,0.5340016808484911,3,late,
59,Test,0.016641452344931956,5,0.540723092364746,0.5577116089681324,0.2375,0.19947781807021125,0.46006283741204224,3,late,0.9
60,All,-0.006121370690581595,9,0.5351351974668168,0.5504413536668331,0.265,0.22613277274553056,0.4966724107099907,4,interleaved,
61,Training,-0.00451918024172357,8,0.5406027833116971,0.5569709532622511,0.284375,0.2314325032339463,0.4947794893752297,4,interleaved,
62,Test,0.01734442751669985,8,0.5132648540872957,0.5243229552851613,0.1875,0.20493385079186766,0.5042440960490346,4,interleaved,0.975
63,All,0.025728687083501043,7,0.5226744534826112,0.5158305669716385,0.2425,0.23776920549214217,0.5208396239399171,4,blocked,
64,Training,0.057000139910516806,6,0.5212723871030472,0.5158221085358529,0.23125,0.23255299130272133,0.5204386057576948,4,blocked,
65,Test,0.002187414554118972,6,0.5282827190008667,0.5158644007147816,0.2875,0.25863406224982566,0.5224436966688056,4,blocked,0.975
66,All,0.05047534107367919,5,0.5524941698360721,0.5758968796134639,0.235,0.2241368349745799,0.5842178589118617,4,early,
67,Training,0.06856520123839004,5,0.554842280141919,0.5768397335595665,0.2375,0.21981555041534034,0.583248482781374,4,early,
68,Test,-0.006598098195226077,4,0.543101728612685,0.5721254638290538,0.225,0.24142197321153783,0.5880953634338126,4,early,1.0
69,All,0.009327306650049778,11,0.48821887505036704,0.48884468775533263,0.1875,0.1872467780046867,0.5222339451808707,4,middle,
70,Training,0.018675037119285937,9,0.4867117294227848,0.4905343938790415,0.196875,0.1929530323393999,0.525116811723518,4,middle,
71,Test,-0.011381272633212636,8,0.4942474575606961,0.48208586326049685,0.15,0.16442176066583378,0.510702479010282,4,middle,0.95
72,All,0.007687875910892031,7,0.5063767521756365,0.5332784319733348,0.1675,0.15200129247032573,0.5464300733153766,4,late,
73,Training,0.014043292066025035,6,0.5107621385324882,0.5370934057692347,0.171875,0.15596305440411154,0.5480050225410551,4,late,
74,Test,0.012959134997614892,7,0.48883520674822944,0.5180185367897356,0.15,0.13615424473518256,0.5401302764126624,4,late,0.975
75,All,-0.0016278148348081176,6,0.5144587253335416,0.5599166559646369,0.185,0.1712777375209823,0.49092666328178025,5,interleaved,
76,Training,-0.005024234601642134,6,0.515813359466685,0.5637947933839719,0.196875,0.17950514999671138,0.49916242889337586,5,interleaved,
77,Test,-0.0014287313260865357,6,0.5090401888009687,0.5444041062872969,0.1375,0.13836808761806593,0.45798360083539774,5,interleaved,1.0
78,All,0.023394064405619735,7,0.5190701077282444,0.5429436548203428,0.2375,0.21101515968105994,0.5584891207090404,5,blocked,
79,Training,0.05243324741399975,6,0.5191789937085352,0.5475211534026337,0.234375,0.20662821456973401,0.5582329509966975,5,blocked,
80,Test,0.0057678969079692196,7,0.5186345638070814,0.5246336604911785,0.25,0.22856294012636372,0.5595137995584126,5,blocked,0.975
81,All,0.0065009335531041055,11,0.5165844289128516,0.5157192937730574,0.2,0.17883605749880246,0.5233802146894786,5,early,
82,Training,0.01825757425447909,7,0.5128061172141742,0.5154693686868818,0.203125,0.18346643365768173,0.5226096854576172,5,early,
83,Test,-0.01952263154375874,9,0.5316976757075611,0.5167189941177601,0.1875,0.16031455286328528,0.5264623316169241,5,early,0.875
84,All,0.036139439011442516,11,0.5133367080483506,0.5262830082731051,0.1675,0.16801391281047529,0.499532626809546,5,middle,
85,Training,0.06145093308312113,11,0.5196570159830298,0.5363609577552276,0.165625,0.16289010465626116,0.4916344001949918,5,middle,
86,Test,0.08793264733395696,9,0.4880554763096336,0.4859712103446152,0.175,0.18850914542733163,0.5311255332677625,5,middle,1.0
87,All,0.006012506499050191,7,0.47586946931877333,0.4834281869791397,0.2375,0.2117207927309962,0.5335353281229609,5,late,
88,Training,0.004197061858630902,7,0.4802115622156529,0.4899188787067942,0.2375,0.2073702785477601,0.5229836384876083,5,late,
89,Test,-0.010094302032142347,6,0.45850109773125497,0.4574654200685223,0.2375,0.22912284946394026,0.5757420866643713,5,late,1.0
90,All,0.015432594063690208,5,0.5281355943850483,0.537441236717645,0.2425,0.2133067316328126,0.5234990438332077,6,interleaved,
91,Training,-0.003155069906741522,5,0.5356573615410705,0.5470738030621407,0.228125,0.2073128304231367,0.508684874182416,6,interleaved,
92,Test,0.3026859504132231,5,0.4980485257609597,0.49891097133966184,0.3,0.23728233647151642,0.5827557224363742,6,interleaved,1.0
93,All,0.011508692697041087,4,0.4973467865728413,0.5345138085293203,0.1975,0.17622808408873175,0.5651887726720558,6,blocked,
94,Training,0.03602979386800626,4,0.4975545192289792,0.5372114891969749,0.190625,0.17091704284044415,0.5689348103698475,6,blocked,
95,Test,0.06580064359465382,3,0.49651585594828973,0.5237230858587021,0.225,0.1974722490818822,0.5502046218808891,6,blocked,1.0
96,All,0.006978788210181792,6,0.5414839116791428,0.5452731376884699,0.2025,0.19561550748554646,0.5512331274660993,6,early,
97,Training,0.011687728182956953,6,0.5451806780466798,0.5511202530723615,0.190625,0.18819934623758677,0.550448384836525,6,early,
