,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,0.0004082008348109015,2,0.45147714351184765,0.42578094778986775,0.275,0.21274409336775094,0.5808786420108514,0,interleaved,
1,Training,0.0,2,0.4605006466621249,0.4412511178061417,0.246875,0.19703507716447194,0.5820767996352707,0,interleaved,
2,Test,0.0,1,0.4153831309107386,0.36390026772477246,0.3875,0.27558015818086695,0.5760860115131738,0,interleaved,1.0
3,All,-0.001064720363436184,3,0.4571874362907895,0.40896598593480626,0.195,0.1881919494223489,0.5131556912281454,0,blocked,
4,Training,0.0001572817003724216,3,0.4611974893704881,0.4155358884324388,0.184375,0.18165634120776128,0.4998391162488346,0,blocked,
5,Test,0.0,1,0.4411472239719951,0.3826863759442759,0.2375,0.21433438228069943,0.5664219911453884,0,blocked,1.0
6,All,0.0006563993930057843,3,0.4751253410098417,0.46453314309569904,0.1325,0.12728345774760338,0.5508067550888077,0,early,
7,Training,3.93264557928545e-06,3,0.48135936570564886,0.47386945519864454,0.125,0.11878368139138226,0.5383417660925061,0,early,
8,Test,0.0,1,0.45018924222661305,0.4271878946839173,0.1625,0.1612825631724879,0.6006667110740146,0,early,1.0
9,All,0.0006186074725380615,2,0.4311799864725574,0.4423705658854827,0.095,0.10768929066628209,0.5252720588318834,0,middle,
10,Training,0.0,2,0.44100224626453477,0.4538821888853284,0.090625,0.10446326577911899,0.5267586321998262,0,middle,
11,Test,0.0,1,0.391890947304648,0.3963240738861001,0.1125,0.1205933902149344,0.5193257653601121,0,middle,1.0
12,All,0.00010751959080536315,4,0.4719782564450096,0.4527840161988284,0.28,0.23582103198152776,0.5468185898897504,0,late,
13,Training,-0.00015337332837831846,4,0.4854560516116851,0.4679169459254469,0.253125,0.2308724815542539,0.5588567012270802,0,late,
14,Test,0.0,1,0.41806707577830804,0.39225229729235506,0.3875,0.2556152336906233,0.4986661445404309,0,late,1.0
15,All,0.0,1,0.46592906333871464,0.4621798688639266,0.1275,0.12713741299912076,0.4791239354673549,1,interleaved,
16,Training,0.0,1,0.470061917158242,0.4719452542584722,0.10625,0.11611328416588332,0.46532011949500074,1,interleaved,
17,Test,0.0,1,0.4493976480606055,0.42311832728574394,0.2125,0.17123392833207068,0.534339199356771,1,interleaved,1.0
18,All,0.0010526843450799539,2,0.45550234848926824,0.4306359879318434,0.2025,0.1960110431620719,0.5160611992016717,1,blocked,
19,Training,0.0,2,0.46459782718093967,0.443536926084951,0.1875,0.1837633288760969,0.5028884331839805,1,blocked,
20,Test,0.0,1,0.4191204337225825,0.37903223531941305,0.2625,0.2450019003059722,0.5687522632724367,1,blocked,1.0
21,All,0.02636136086933518,16,0.5553802050703645,0.5196368002111009,0.1075,0.12083448841029149,0.5319856145838305,1,early,
