,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,-0.001993063643719158,5,0.4208077593194946,0.410788004418375,0.2025,0.18007838976327517,0.5601599308602951,0,interleaved,
1,Training,-0.002478578632759335,4,0.42745536625287756,0.4198650958759388,0.18125,0.1689092903400918,0.5539758451266804,0,interleaved,
2,Test,0.005275056518462755,2,0.3942173315859626,0.37447963858811956,0.2875,0.22475478745600852,0.5848962737947542,0,interleaved,0.975
3,All,0.0010358292744987794,9,0.4855780623506607,0.4876484204488203,0.22,0.19120205591026346,0.5525963499268953,0,blocked,
4,Training,0.0014725626921909723,8,0.4943061310968555,0.4975960546864049,0.203125,0.17710259281715737,0.545585533074726,0,blocked,
5,Test,-0.004027842953230144,4,0.4506657873658815,0.4478578834984817,0.2875,0.24759990828268785,0.5806396173355723,0,blocked,0.975
6,All,0.00039504838608100604,5,0.44880032844534523,0.4443710868382169,0.31,0.25530642077846416,0.5637845981228995,0,early,
7,Training,-0.00046215673799941556,4,0.45492878449403007,0.4544972186615242,0.3,0.24550981751405881,0.5603146460315709,0,early,
8,Test,0.017651573292402092,2,0.42428650425060593,0.4038665595449874,0.35,0.29449283383608554,0.5776644064882139,0,early,0.975
9,All,-0.0019716321514435128,12,0.4705870698324196,0.45614318212342364,0.28,0.22956606475647567,0.5508486965858864,0,middle,
10,Training,-0.0010603335714814634,11,0.4797241824303572,0.46855353071238526,0.246875,0.21250841851057983,0.5432190713909306,0,middle,
11,Test,-0.02508960573476714,5,0.4340386194406692,0.4065017877675773,0.4125,0.2977966497400592,0.5813671973657096,0,middle,0.975
12,All,-0.0006931570465632245,6,0.4797284001504769,0.47680838576677637,0.355,0.3123113100414105,0.54077004929559,0,late,
13,Training,-0.00027942799907904503,6,0.4873053401163325,0.48615858086825464,0.334375,0.29306516296014856,0.552973438248259,0,late,
14,Test,-0.01309226932668339,2,0.4494206402870548,0.43940760536086343,0.4375,0.3892958983664582,0.4919564934849146,0,late,1.0
15,All,-0.0005697213473355551,7,0.45066871260670865,0.43757295946438646,0.26,0.23166510808331034,0.5195716584030944,1,interleaved,
16,Training,0.0003423990365598557,7,0.4638247835380413,0.4559464139024536,0.23125,0.21267518799796195,0.5174623651592258,1,interleaved,
17,Test,0.0,1,0.39804442888137764,0.36407914171211797,0.375,0.30762478842470375,0.5280088313785686,1,interleaved,1.0
18,All,-0.0019012958845738815,6,0.4928174086203578,0.4854421926185751,0.28,0.24516885524500565,0.5035643914292471,1,blocked,
19,Training,-0.00029705054383865134,6,0.502610893484996,0.5000891367718308,0.2625,0.23121335456846062,0.500765369064269,1,blocked,
20,Test,0.0,1,0.4536434691618048,0.42685441600555263,0.35,0.30099085795118585,0.5147604808891592,1,blocked,1.0
21,All,-0.0014586608555527598,10,0.4491000876078707,0.41477413215336534,0.22,0.20824522711593485,0.5538014173388426,1,early,
22,Training,0.020684410047051176,9,0.46248985118299824,0.436925214639664,0.2,0.19711919784816734,0.5455063919784362,1,early,
23,Test,0.033200531208499334,2,0.3955410333073608,0.3261698022081708,0.3,0.2527493441870049,0.5869815187804678,1,early,0.975
24,All,-0.00016535266283154452,5,0.438243334106766,0.4215036544599306,0.245,0.2118577174312398,0.5187784429554709,1,middle,
25,Training,-0.0003067937107288925,5,0.44819678871676855,0.4375321569039703,0.234375,0.20198267334862852,0.5206172330632273,1,middle,
26,Test,0.0,1,0.39842951566675594,0.3573896446837719,0.2875,0.25135789376168494,0.5114232825244456,1,middle,1.0
27,All,-0.005468570943071024,5,0.4717386231461445,0.43784091286870974,0.2225,0.2268545569633267,0.5046895105455469,1,late,
28,Training,-0.0015607402874954176,3,0.4795049407310994,0.444426079091013,0.2125,0.2177913413202884,0.49887307780017487,1,late,
29,Test,-0.027603170265099817,4,0.44067335280632475,0.4115002479794967,0.2625,0.26310741953548,0.5279552415270352,1,late,0.95
30,All,0.001059327055025342,11,0.4708133908431808,0.47325243375750176,0.105,0.11907154684341371,0.5356485940798561,2,interleaved,
