,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,-0.00037053349762235823,9,0.47998164392101866,0.4714919921062202,0.1875,0.15663891688476744,0.5539749493849854,0,interleaved,
1,Training,-0.0005982155858774037,9,0.49731827843430537,0.49171119103209826,0.171875,0.14465559340711892,0.5380959054417735,0,interleaved,
2,Test,0.0,1,0.4106351058678719,0.39061519640270836,0.25,0.2045722107953615,0.617491125157833,0,interleaved,1.0
3,All,-0.00039219295893562164,2,0.4434551689503655,0.4591320703938967,0.1925,0.17883130114536003,0.505633787865046,0,blocked,
4,Training,0.0,2,0.4495446109228668,0.4706352411272701,0.16875,0.16054999223400518,0.49841054839988247,0,blocked,
5,Test,0.0,1,0.4190974010603607,0.4131193874604032,0.2875,0.2519565367907791,0.5345267457257001,0,blocked,1.0
6,All,-0.0019682308743512477,8,0.4844039087453146,0.5050994048684266,0.165,0.13587799714457216,0.5320724839819484,0,early,
7,Training,0.0033054338972246054,8,0.4976976606474646,0.5231484574503777,0.146875,0.1254402176617114,0.5191027033788627,0,early,
8,Test,0.0,1,0.4312289011367143,0.4329031945406217,0.2375,0.17762911507601517,0.5839516063942909,0,early,1.0
9,All,0.00598627547189563,17,0.5234948387930427,0.5487463437448473,0.1725,0.1405666140633996,0.536898641924268,0,middle,
10,Training,-0.0005206022421390943,17,0.5426064960999609,0.5677273129356457,0.1625,0.13518032052385062,0.5312121490790618,0,middle,
11,Test,0.0,1,0.4470482095653695,0.47282246698165376,0.2125,0.16211178822159547,0.5596446133050923,0,middle,1.0
12,All,0.0,1,0.5018585375216038,0.49496857742677336,0.175,0.15890627422059952,0.49181453078340864,0,late,
13,Training,0.0,1,0.5068212619107303,0.5010822281984566,0.15625,0.14382424099660637,0.4902058408956177,0,late,
14,Test,0.0,1,0.48200763996509766,0.47051397434004044,0.25,0.2192344071165721,0.49824929033457266,0,late,1.0
15,All,0.0022074643636343923,5,0.43902912987913406,0.41395780265130844,0.2325,0.20681741022549285,0.5196904161906485,1,interleaved,
16,Training,5.8998790525169856e-06,5,0.44798064299933915,0.428663451784152,0.196875,0.18482940683615767,0.5124404792759047,1,interleaved,
17,Test,0.0,1,0.40322307739831414,0.3551352061199341,0.375,0.2947694237828334,0.5486901638496234,1,interleaved,1.0
18,All,0.002736837915691214,8,0.46678966540499855,0.44460730688794325,0.2475,0.22623335362511388,0.5492232667801484,1,blocked,
19,Training,0.00017707681592273654,8,0.4758569786963489,0.45818789415801897,0.240625,0.21855006908393565,0.5439698379462798,1,blocked,
20,Test,0.0,1,0.430520412239597,0.3902849578076405,0.275,0.25696649178982656,0.5702369821156223,1,blocked,1.0
21,All,0.00010052256656234894,3,0.4790614277649328,0.48377767050786274,0.2075,0.1917926868530085,0.590750237333612,1,early,
22,Training,0.0001572817003724216,3,0.49232277954271764,0.49862924927887764,0.190625,0.1732912598904953,0.590064219834616,1,early,
23,Test,0.0,1,0.4260160206537934,0.4243713554238032,0.275,0.2657983947030612,0.593494307329596,1,early,1.0
24,All,-0.0012452182233160674,6,0.4508007689037739,0.4425239950874568,0.1275,0.1384725910217827,0.5029208502021518,1,middle,
25,Training,0.0010317133726986947,6,0.4619114024980709,0.45695226697656005,0.128125,0.13769143965636446,0.5145568978072322,1,middle,
26,Test,0.011127971674253863,2,0.4063582345265862,0.3848109075310436,0.125,0.14159719648345565,0.45637665978182973,1,middle,1.0
27,All,-0.00013555180821531477,2,0.43735857055395966,0.4414420237253921,0.2,0.17167379022880155,0.524729558701609,1,late,
28,Training,-0.00031063105288207,2,0.44244768315421007,0.4508905288089893,0.175,0.15365616979768884,0.5154506148805365,1,late,
29,Test,0.0,1,0.4170021201529584,0.4036480033910035,0.3,0.24374427195325246,0.5618453339858993,1,late,1.0
30,All,0.001080366568426907,14,0.49468736115713,0.4817425279349692,0.235,0.17592159733411872,0.5038957926764835,2,interleaved,
31,Training,-0.000990818676242747,14,0.5129084382387048,0.49953317299685435,0.2125,0.1577935686273077,0.4865942341798464,2,interleaved,
32,Test,0.0,1,0.4218030528308313,0.41057994768742867,0.325,0.24843371216136284,0.5731020266630324,2,interleaved,1.0
33,All,-0.0014381544361288295,3,0.44242743439479054,0.40768640907842835,0.2825,0.24115796748103854,0.5362426356317149,2,blocked,
34,Training,0.0001572817003724216,3,0.4528089238250377,0.42243085810086833,0.25,0.2228043301621188,0.5307684136676718,2,blocked,
35,Test,0.0,1,0.4009014766738022,0.3487086129886681,0.4125,0.3145725167567176,0.5581395234878873,2,blocked,1.0
36,All,-0.0008458647240549931,7,0.47775185871994247,0.4966401555543987,0.1425,0.13936304154198403,0.5074196500211953,2,early,
37,Training,0.0015735409096048652,6,0.4858895172752622,0.5037816329259489,0.140625,0.13588223639320124,0.5042469779695209,2,early,
38,Test,-0.009104704097116901,2,0.44520122449866323,0.4680742460681982,0.15,0.15328626213711516,0.5201103382278932,2,early,0.975
39,All,-8.35864642942432e-05,3,0.42223195490670345,0.43677342711758,0.125,0.12127953955759657,0.4953108582762426,2,middle,
40,Training,-0.00015531567911784808,3,0.4302495808326524,0.4504934666316097,0.1125,0.1122587076947285,0.4897951049671768,2,middle,
41,Test,0.0,1,0.39016145120290757,0.3818932690614617,0.175,0.1573628670090689,0.5173738715125058,2,middle,1.0
42,All,-0.00039219295893562164,2,0.4219381186160493,0.37848074971138146,0.23,0.20559204415283944,0.493702025116403,2,late,
43,Training,0.0,2,0.4313256194492185,0.39297234746327253,0.228125,0.1968683932998177,0.4984957358236814,2,late,
