,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,0.0,1,0.47830086852824877,0.46045231938868086,0.1675,0.16054633049543984,0.4796418252260918,0,interleaved,
1,Training,0.0,1,0.4853585619724599,0.4684899709409501,0.1625,0.15197279448571085,0.47595121869720797,0,interleaved,
2,Test,0.0,1,0.4500700947514042,0.4283017131796041,0.1875,0.19484047453435588,0.4944042513416272,0,interleaved,1.0
3,All,0.0,1,0.49809813463179997,0.5110185443394905,0.065,0.07968496524867322,0.49201168135360646,0,blocked,
4,Training,0.0,1,0.5064052604456448,0.5200054950674613,0.06875,0.07680660192954908,0.49100919156668443,0,blocked,
5,Test,0.0,1,0.46486963137642023,0.4750707414276068,0.05,0.09119841852516977,0.4960216405012945,0,blocked,1.0
6,All,0.0,1,0.4651285713133707,0.42470567893812783,0.23,0.2015165371220261,0.5531175844068511,0,early,
7,Training,0.0,1,0.4702531829804453,0.4291169290975997,0.203125,0.19030023563207193,0.5526630463303732,0,early,
8,Test,0.0,1,0.4446301246450722,0.40706067830024023,0.3375,0.24638174308184269,0.5549357367127621,0,early,1.0
9,All,0.0,1,0.4946786239996391,0.46890545093755365,0.1975,0.16162920786320142,0.48292873430000205,0,middle,
10,Training,0.0,1,0.5051099069791034,0.48328095885377287,0.16875,0.14395876396503807,0.47037195690562755,0,middle,
11,Test,0.0,1,0.4529534920817819,0.41140341927267626,0.3125,0.23231098345585485,0.5331558438774999,0,middle,1.0
12,All,0.0,1,0.47111566657333365,0.4679312694375253,0.055,0.07962773786300442,0.49325842988216423,0,late,
13,Training,0.0,1,0.48287914712510016,0.47791090824740384,0.040625,0.06667857190881667,0.48581695648165846,0,late,
14,Test,0.0,1,0.42406174436626787,0.42801271419801135,0.1125,0.13142440167975544,0.523024323484187,0,late,1.0
15,All,0.0,1,0.4493600242780329,0.4331055258993643,0.1475,0.13678306147799163,0.530707355213518,1,interleaved,
16,Training,0.0,1,0.4592672897208827,0.44648458096550725,0.121875,0.12024382117176902,0.5243880293019986,1,interleaved,
17,Test,0.0,1,0.4097309625066338,0.3795893056347923,0.25,0.20294002270288197,0.5559846588595958,1,interleaved,1.0
18,All,0.0,1,0.47875954866099063,0.43208235297781783,0.2275,0.19318487390140335,0.5240069232436442,1,blocked,
19,Training,0.0,1,0.48671436161210335,0.4458041336077244,0.225,0.18547722543005096,0.5198650240925233,1,blocked,
20,Test,0.0,1,0.4469402968565393,0.37719523045819126,0.2375,0.22401546778681283,0.5405745198481275,1,blocked,1.0
21,All,0.0,1,0.47288721266286493,0.4584574292585626,0.1475,0.143054004031906,0.5303201068314616,1,early,
22,Training,0.0,1,0.48720593897183195,0.4731088241259137,0.13125,0.14220121600496904,0.5368729178502173,1,early,
23,Test,0.0,1,0.4156123074269968,0.39985184978915805,0.2125,0.14646515613965386,0.5041088627564381,1,early,1.0
24,All,0.0,1,0.4612749531958186,0.4504480560033561,0.105,0.12687879201300642,0.5043423651448523,1,middle,
25,Training,0.0,1,0.46851666908703493,0.4626006444948743,0.1,0.11733661963024056,0.4963029113834342,1,middle,
26,Test,0.0,1,0.4323080896309537,0.40183770203728314,0.125,0.16504748154406995,0.5365001801905249,1,middle,1.0
27,All,0.0,1,0.4551139552935519,0.4460270258661742,0.1525,0.14576208458706819,0.48883373756737336,1,late,
28,Training,0.0,1,0.46579663894168816,0.4607365888667042,0.140625,0.13877807933831351,0.48825886028863,1,late,
29,Test,0.0,1,0.4123832207010069,0.38718877386405415,0.2,0.17369810558208684,0.4911332466823467,1,late,1.0
30,All,0.0,1,0.46228218910020596,0.43626062655442527,0.17,0.16953888206142909,0.5164704716991535,2,interleaved,
31,Training,0.0,1,0.4727798476568105,0.4458717194432393,0.1625,0.16041663535187123,0.5224822812749048,2,interleaved,
32,Test,0.0,1,0.42029155487378744,0.39781625499916917,0.2,0.20602786889966057,0.4924232333961481,2,interleaved,1.0
33,All,0.0,1,0.48431495167710537,0.45361529269733775,0.2,0.18119058731020446,0.5333703482591694,2,blocked,
34,Training,0.0,1,0.48972103544250134,0.46410277129726724,0.171875,0.17143122037218714,0.53416234976786,2,blocked,
35,Test,0.0,1,0.4626906166155215,0.41166537829761973,0.3125,0.22022805506227366,0.5302023422244073,2,blocked,1.0
36,All,0.0,1,0.47641461414865566,0.43659537374186924,0.2225,0.17109849508843594,0.516488943363764,2,early,
37,Training,0.0,1,0.4881260964626708,0.4464373614613716,0.203125,0.1616897830550684,0.508556742717352,2,early,
38,Test,0.0,1,0.42956868489259503,0.39722742286385987,0.3,0.2087333432219063,0.5482177459494121,2,early,1.0
39,All,0.0,1,0.47306452905695767,0.45441868475390945,0.1125,0.13496008824389732,0.5435532325779984,2,middle,
40,Training,0.0,1,0.47996769280487045,0.4569702550966818,0.115625,0.14051467987660807,0.5529883912845228,2,middle,
41,Test,0.0,1,0.44545187406530656,0.44421240338282014,0.1,0.1127417217130545,0.5058125977519005,2,middle,1.0
