,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,0.0,1,0.4193180532579297,0.42109875273077263,0.1175,0.10670255994344967,0.5161634595947863,0,interleaved,
1,Training,0.0,1,0.42767591491311824,0.4311761305000196,0.115625,0.1043811328257361,0.5227570364564954,0,interleaved,
2,Test,0.0,1,0.3858866066371755,0.3807892416537846,0.125,0.1159882684143039,0.48978915214794955,0,interleaved,1.0
3,All,0.0,1,0.4602900753299132,0.41649205318760024,0.275,0.2248228440170876,0.5018313140949303,0,blocked,
4,Training,0.0,1,0.4684349621252595,0.42962588341724317,0.253125,0.2118563461139283,0.5034988905778689,0,blocked,
5,Test,0.0,1,0.4277105281485278,0.36395673226902864,0.3625,0.2766888356297248,0.4951610081631756,0,blocked,1.0
6,All,0.0,1,0.4842856194949757,0.5042459276290652,0.27,0.22143952930923505,0.5645814949692141,0,early,
7,Training,0.0,1,0.4948146262189306,0.5155603062830728,0.24375,0.20383255197602018,0.5581075834457533,0,early,
8,Test,0.0,1,0.4421695925991563,0.45898841301303406,0.375,0.29186743864209463,0.5904771410630568,0,early,1.0
9,All,0.00020104503207688478,2,0.4695087929592962,0.4630304430421158,0.1825,0.1734291200030707,0.5795496688163314,0,middle,
10,Training,0.0003145630915259813,2,0.47511058330251804,0.4733096731809693,0.165625,0.16451837518615772,0.5884392309197146,0,middle,
11,Test,0.0,1,0.44710163158640887,0.42191352248670205,0.25,0.20907209927072268,0.5439914204027987,0,middle,1.0
12,All,0.0,1,0.45257112487190615,0.43055816925371565,0.155,0.15802109966925118,0.5438153466300747,0,late,
13,Training,0.0,1,0.45940769567306694,0.4421981988099164,0.14375,0.1420759238026334,0.5266364483780708,0,late,
14,Test,0.0,1,0.4252248416672629,0.38399805102891255,0.2,0.22180180313572237,0.6125309396380897,0,late,1.0
15,All,0.0,1,0.42946949857287975,0.43265800526220644,0.1825,0.1555131283134293,0.5166539698002766,1,interleaved,
16,Training,0.0,1,0.44203352157187054,0.44817141839255203,0.146875,0.1332909426752959,0.5119411507796137,1,interleaved,
17,Test,0.0,1,0.3792134065769163,0.37060435274082426,0.325,0.24440187086596285,0.5355052458829279,1,interleaved,1.0
18,All,0.0,1,0.47101373206852803,0.47996588754509767,0.2225,0.19630086284899684,0.5365540533461003,1,blocked,
19,Training,0.0,1,0.47686319703505675,0.4916615451774013,0.2,0.18072290423225637,0.5408436599677345,1,blocked,
20,Test,0.0,1,0.44761587220241317,0.4331832570158829,0.3125,0.25861269731595876,0.5193956268595634,1,blocked,1.0
21,All,0.0,1,0.47412193604331027,0.44235467487626373,0.1975,0.18065123977932307,0.49984491934429615,1,early,
22,Training,0.0,1,0.48209310376991965,0.4500648279963082,0.184375,0.17418474787379604,0.49740667234536035,1,early,
23,Test,0.0,1,0.44223726513687256,0.411514062396086,0.25,0.20651720740143126,0.5095979073400392,1,early,1.0
24,All,0.0,1,0.46143751742209477,0.44165997481359076,0.27,0.21823176022381524,0.5341447330589835,1,middle,
25,Training,0.0,1,0.46928858930185013,0.4595417738458057,0.234375,0.18770393757257584,0.5322261099100243,1,middle,
26,Test,0.0,1,0.43003322990307274,0.3701327786847312,0.4125,0.340343050828773,0.5418192256548205,1,middle,1.0
27,All,0.0,1,0.4360866262456766,0.44790957188501224,0.17,0.1619666105162294,0.5345495935035985,1,late,
28,Training,0.0,1,0.4437206136011994,0.46169778080257873,0.14375,0.14592127231503016,0.5279429038530795,1,late,
29,Test,0.0,1,0.40555067682358514,0.3927567362147465,0.275,0.22614796332102644,0.5609763521056748,1,late,1.0
30,All,0.0,1,0.4409642088938128,0.4319099876220416,0.2425,0.2060615133861286,0.5014128273523015,2,interleaved,
31,Training,0.0,1,0.4472765588859032,0.44224525396175246,0.246875,0.19771538333262215,0.4990275112993118,2,interleaved,
32,Test,0.0,1,0.4157148089254511,0.3905689222631977,0.225,0.23944603360015435,0.5109540915642605,2,interleaved,1.0
33,All,0.0,1,0.46497185038063016,0.44151200189547607,0.0975,0.12118014797444798,0.5634138277720661,2,blocked,
34,Training,0.0,1,0.4733592176632006,0.45093946426212295,0.096875,0.11763973435279254,0.5621153261250141,2,blocked,
35,Test,0.0,1,0.4314223812503481,0.40380215242888884,0.1,0.13534180246106983,0.568607834360274,2,blocked,1.0
36,All,0.0,1,0.4299615615311206,0.43152205976523816,0.1125,0.11408635992443276,0.518413034912253,2,early,
37,Training,0.0,1,0.4380198938574118,0.4407709264568398,0.090625,0.10905303004381155,0.5295996627376482,2,early,
38,Test,0.0,1,0.39772823222595605,0.3945265929988315,0.2,0.13421967944691773,0.4736665236106724,2,early,1.0
39,All,0.01323301599932129,5,0.4742415806631817,0.4755474455755214,0.0575,0.07527427428671156,0.5028038751557046,2,middle,
40,Training,0.014522599943025407,5,0.48450214712979855,0.48695433383740355,0.046875,0.07097480076241194,0.5017962772378994,2,middle,
41,Test,-0.014484185634052559,2,0.43319931479671436,0.4299198925279929,0.1,0.09247216838391008,0.5068342668269249,2,middle,1.0
42,All,0.0,1,0.48385802250354476,0.4629917266626505,0.2275,0.19323402602834597,0.5366629327040333,2,late,
43,Training,0.0,1,0.48466432007871973,0.469126208516085,0.20625,0.17525270882220098,0.5230071367805348,2,late,
44,Test,0.0,1,0.4806328322028445,0.4384537992489127,0.3125,0.2651592948529258,0.591286116398027,2,late,1.0
45,All,0.0,1,0.4490927852300075,0.44006241030659254,0.1425,0.14891398116765178,0.5551692509144174,3,interleaved,
46,Training,0.0,1,0.4558939348786768,0.44693000616694734,0.14375,0.14709357008782303,0.5470130833208471,3,interleaved,
47,Test,0.0,1,0.42188818663533006,0.41259202686517343,0.1375,0.1561956254869668,0.5877939212886985,3,interleaved,1.0
48,All,0.0,1,0.46014106495407614,0.4473457299983653,0.2475,0.21239781094759663,0.5575622513827067,3,blocked,
49,Training,0.0,1,0.4664261565935908,0.4576239177438305,0.21875,0.19521779281328722,0.5529339147882333,3,blocked,
50,Test,0.0,1,0.4350006983960175,0.40623297901650446,0.3625,0.28111788348483446,0.5760755977606002,3,blocked,1.0
51,All,0.0,1,0.4720292533078742,0.5026668953109585,0.1825,0.16453893765473318,0.5469526985541558,3,early,
52,Training,0.0,1,0.48297485509633603,0.5134465744680929,0.165625,0.1536375951268052,0.539366080161031,3,early,
53,Test,0.0,1,0.4282468461540272,0.4595481786824207,0.25,0.2081443077664451,0.5772991721266555,3,early,1.0
54,All,0.0,1,0.4326107854957565,0.41278873241528546,0.2075,0.19075077963888698,0.5384148178272039,3,middle,
55,Training,0.0,1,0.44432501245632494,0.4251746840446066,0.215625,0.18779175928971567,0.5528187534230181,3,middle,
56,Test,0.0,1,0.3857538776534826,0.36324492589800056,0.175,0.20258686103557216,0.480799075443947,3,middle,1.0
57,All,0.0,1,0.4358675459345422,0.4344872001269829,0.1075,0.1199140862134255,0.5495535078093076,3,late,
58,Training,0.0,1,0.44057406861081216,0.4434158353144671,0.071875,0.09323589925645379,0.5345092081014713,3,late,
59,Test,0.0,1,0.41704145522946234,0.3987726593770458,0.25,0.22662683404131245,0.6097307066406523,3,late,1.0
60,All,0.0,1,0.45532457664022274,0.42624563724826314,0.255,0.21290634736281383,0.5321971467286405,4,interleaved,
61,Training,0.0,1,0.46319951732041076,0.43788181487250777,0.240625,0.19904379225562424,0.5318744098151222,4,interleaved,
62,Test,0.0,1,0.4238248139194706,0.37970092675128475,0.3125,0.26835656779157213,0.5334880943827134,4,interleaved,1.0
63,All,0.0,1,0.4305436175665791,0.4057897311615523,0.25,0.19944448253340843,0.5465614166680437,4,blocked,
64,Training,0.0,1,0.438200911339989,0.4162473410174744,0.234375,0.18834539945449874,0.5342920793156483,4,blocked,
65,Test,0.0,1,0.3999144424729394,0.363959291737864,0.3125,0.24384081484904727,0.5956387660776251,4,blocked,1.0
66,All,0.0,1,0.43043141651010586,0.3801716674245301,0.1825,0.18140138786289264,0.5112761452624145,4,early,
67,Training,0.0,1,0.4399444487575548,0.3897500328596788,0.178125,0.18277957702965336,0.5240510977878184,4,early,
68,Test,0.0,1,0.39237928752031037,0.34185820568393555,0.2,0.1758886311958497,0.460176335160799,4,early,1.0
69,All,0.0,1,0.45870217979911404,0.497178990725005,0.0925,0.10018049673042134,0.5125448887180012,4,middle,
70,Training,0.0,1,0.46724165270238344,0.5047393017665898,0.1,0.10412400275083718,0.5162130205183144,4,middle,
71,Test,0.0,1,0.4245442881860363,0.4669377465586657,0.0625,0.084406472648758,0.49787236151674835,4,middle,1.0
72,All,0.0,1,0.4641310219139673,0.4707314884580808,0.1425,0.14538977800236394,0.5291132061005981,4,late,
73,Training,0.0,1,0.4707066572099184,0.4780461592082591,0.134375,0.13966224511846642,0.5286416564525329,4,late,
74,Test,0.0,1,0.4378284807301631,0.4414728054573677,0.175,0.16829990953795404,0.5309994046928589,4,late,1.0
75,All,0.0,1,0.44635381609118513,0.44840778989355606,0.25,0.21192655163859267,0.5308211318011609,5,interleaved,
76,Training,0.0,1,0.45041080677353373,0.4563456340556666,0.240625,0.1980321371663858,0.5224821198636767,5,interleaved,
77,Test,0.0,1,0.430125853361791,0.41665641324511393,0.2875,0.2675042095274202,0.5641771795510973,5,interleaved,1.0
78,All,0.0,1,0.402291210509325,0.40025796076027914,0.1375,0.11677401525969369,0.5118261886560975,5,blocked,
79,Training,0.0,1,0.40933573977655674,0.41151013727760805,0.128125,0.11065443450084647,0.5069408493124686,5,blocked,
80,Test,0.0,1,0.37411309344039795,0.3552492546909636,0.175,0.14125233829508257,0.5313675460306133,5,blocked,1.0
81,All,0.0,1,0.43468467383984444,0.4106640136645547,0.185,0.1791036676928772,0.5144020478871808,5,early,
82,Training,0.0,1,0.4374790388148702,0.41647082309290023,0.171875,0.17342956982899194,0.5250292518129774,5,early,
83,Test,0.0,1,0.4235072139397415,0.3874367759511722,0.2375,0.20180005914841814,0.47189323218399437,5,early,1.0
84,All,0.0,1,0.45835417814755397,0.46773624335162395,0.205,0.1706869340710535,0.5079130208079161,5,middle,
85,Training,0.0,1,0.4691640428504515,0.48083537476793764,0.1875,0.16358159947333578,0.5093396768230021,5,middle,
86,Test,0.0,1,0.4151147193359639,0.4153397176863688,0.275,0.19910827246192433,0.5022063967475718,5,middle,1.0
87,All,0.0,1,0.4152734812005684,0.40801736272386946,0.215,0.17969353437667798,0.49216430281972334,5,late,
88,Training,0.0,1,0.42129326996165867,0.4152874390060758,0.196875,0.17586450397538136,0.49165496676645865,5,late,
89,Test,0.0,1,0.39119432615620725,0.37893705759504426,0.2875,0.19500965598186454,0.4942016470327827,5,late,1.0
90,All,0.0,1,0.46349653039153066,0.4610203741366194,0.095,0.1095781555322692,0.4875876826151911,6,interleaved,
91,Training,0.0,1,0.47070098262051263,0.46864123953131304,0.10625,0.11518645449241767,0.49540553121148356,6,interleaved,
92,Test,0.0,1,0.43467872147560294,0.43053691255784443,0.05,0.08714495969167528,0.45631628823002146,6,interleaved,1.0
93,All,0.0,1,0.45461038443548685,0.4686285279292154,0.1575,0.1561276722837582,0.5006838502415984,6,blocked,
94,Training,0.0,1,0.4676748264846362,0.4839148583596574,0.15,0.14710591200242182,0.4937987973190084,6,blocked,
95,Test,0.0,1,0.4023526162388894,0.407483206207447,0.1875,0.19221471340910373,0.5282240619319589,6,blocked,1.0
96,All,0.0006186074725380615,2,0.45895881344112177,0.42536227759970485,0.245,0.21105196884318958,0.5388246112082341,6,early,
97,Training,0.0,2,0.4667663387637764,0.4388809848479351,0.24375,0.2007915282521162,0.5362419928815948,6,early,
98,Test,0.0,1,0.42772871215050345,0.3712874486067839,0.25,0.25209373120748313,0.5491550845147913,6,early,1.0
99,All,0.0,1,0.46180805111472706,0.425540507289996,0.2925,0.2194033107102114,0.5446163788978796,6,middle,
100,Training,0.0,1,0.4716272940404629,0.4362331410852981,0.284375,0.21309737886478053,0.5430431769245833,6,middle,
101,Test,0.0,1,0.4225310794117836,0.3827699721087873,0.325,0.24462703809193523,0.5509091867910654,6,middle,1.0
102,All,0.0,1,0.4550904814469532,0.43138670386110656,0.23,0.1958300361478585,0.5215548344845381,6,late,
103,Training,0.0,1,0.46202869169001204,0.4398713412032144,0.228125,0.19117827170183282,0.539579242580617,6,late,
104,Test,0.0,1,0.4273376404747178,0.3974481544926748,0.2375,0.2144370939319611,0.4494572021002229,6,late,1.0
105,All,0.0,1,0.43803094732172393,0.43518314142327424,0.15,0.15516957371186543,0.5151456633301806,7,interleaved,
106,Training,0.0,1,0.4450089503140832,0.4453706539197778,0.134375,0.1451670949151754,0.5244003050585023,7,interleaved,
107,Test,0.0,1,0.4101189353522865,0.39443309143726,0.2125,0.19517948889862552,0.47812709641689366,7,interleaved,1.0
108,All,0.00020204000392081998,2,0.4617615595367972,0.46897471476980285,0.06,0.08797863780395854,0.4986415158736267,7,blocked,
109,Training,0.0,2,0.47141839078467584,0.483559872189909,0.04375,0.07440490254619117,0.4934456861180142,7,blocked,
110,Test,0.0,1,0.4231342345452828,0.41063408508937843,0.125,0.1422735788350281,0.5194248348960767,7,blocked,1.0
111,All,0.0,1,0.4743634548627361,0.459415095563881,0.19,0.17470196162909496,0.5373678476550393,7,early,
112,Training,0.0,1,0.480417726767671,0.4718754602517041,0.165625,0.16474593858095413,0.5327900646531101,7,early,
113,Test,0.0,1,0.4501463672429967,0.4095736368125881,0.2875,0.2145260538216581,0.5556789796627563,7,early,1.0
114,All,0.0,1,0.4471118701228855,0.44958489578090316,0.255,0.20860354292823252,0.5495547422434447,7,middle,
115,Training,0.0,1,0.4524725845242332,0.46051029723264314,0.228125,0.18539942490571462,0.5483272681818078,7,middle,
116,Test,0.0,1,0.42566901251749445,0.40588328997394313,0.3625,0.3014200150183043,0.5544646384899927,7,middle,1.0
117,All,0.0,1,0.4578141998002811,0.4173866004344764,0.15,0.15999250400266102,0.5270197599143163,7,late,
118,Training,0.0,1,0.4616360680106565,0.424303888428261,0.134375,0.15183417596270798,0.5199036453314074,7,late,
119,Test,0.0,1,0.4425267269587797,0.38971744845933787,0.2125,0.19262581616247335,0.5554842182459515,7,late,1.0
120,All,0.0,1,0.46928934546046774,0.41498397586512753,0.2625,0.2230240617474135,0.5405826437513005,8,interleaved,
121,Training,0.0,1,0.4753994263479621,0.42690349883587403,0.2625,0.22248132372550064,0.5461690189392485,8,interleaved,
122,Test,0.0,1,0.4448490219104901,0.36730588398214126,0.2625,0.22519501383506482,0.5182371429995086,8,interleaved,1.0
123,All,-0.0002955948882061032,3,0.49188138306900675,0.46238345363878197,0.26,0.20500031021912363,0.5384914966403741,8,blocked,
124,Training,0.0001572817003724216,3,0.4996153380253888,0.47653775776712715,0.215625,0.18406817385469423,0.5367857377000432,8,blocked,
125,Test,0.0,1,0.4609455632434784,0.4057662371254011,0.4375,0.28872885567684137,0.5453145324016978,8,blocked,1.0
126,All,0.00020204000392081998,2,0.45719553773521354,0.44228313817000514,0.2825,0.2317160235398211,0.5020022764761157,8,early,
127,Training,0.0,2,0.4633639771363552,0.4551289487614717,0.278125,0.22648276326087674,0.495796736955208,8,early,
128,Test,0.0,1,0.43252178013064685,0.39089989580413886,0.3,0.2526490646555985,0.5268244345597463,8,early,1.0
129,All,0.0,1,0.4352376607124205,0.43350638914443596,0.1475,0.1358856172398498,0.5192069135322435,8,middle,
130,Training,0.0,1,0.4403295895768454,0.4416753757305093,0.146875,0.13434289323177476,0.5191184571117613,8,middle,
131,Test,0.0,1,0.414869945254721,0.4008304428001418,0.15,0.1420565132721499,0.5195607392141717,8,middle,1.0
132,All,-6.365564307274786e-05,3,0.49339222025722707,0.4695069069490512,0.2975,0.22903654925947783,0.5287298516846453,8,late,
133,Training,-0.00015531567911784808,3,0.4998144208798736,0.4805266413140486,0.26875,0.2185547694494859,0.5317140371697789,8,late,
134,Test,0.0,1,0.4677034177666404,0.42542796948906175,0.4125,0.2709636684994455,0.5167931097441112,8,late,1.0
135,All,0.0,1,0.4509033366587764,0.43579968632916005,0.2125,0.18684389940377533,0.5642265498270209,9,interleaved,
136,Training,0.0,1,0.45502829535991784,0.4421562529591384,0.175,0.16050767888585682,0.5530505841677174,9,interleaved,
137,Test,0.0,1,0.43440350185421084,0.41037341980924696,0.3625,0.2921887814754494,0.6089304124642348,9,interleaved,1.0
138,All,0.0004021298809141984,3,0.45398469929605856,0.4470921835146737,0.23,0.19952120669568743,0.5184547021683528,9,blocked,
139,Training,0.0006292232926666206,3,0.46526041984452804,0.46309256595380105,0.21875,0.19056536351927997,0.5210068115002203,9,blocked,
140,Test,0.0,1,0.4088818171021808,0.38309065375816453,0.275,0.23534457940131723,0.5082462648408828,9,blocked,1.0
141,All,0.0,1,0.4289210666259731,0.4246336599381139,0.2075,0.19328628330122244,0.5321423102322141,9,early,
142,Training,0.0,1,0.43389068332852176,0.4326234652922237,0.2,0.18227967885368007,0.5250546920511067,9,early,
143,Test,0.0,1,0.4090425998157787,0.3926744385216752,0.2375,0.2373127010913918,0.5604927829566443,9,early,1.0
144,All,0.0,1,0.41684694127036015,0.40712029219897955,0.175,0.16313577436045207,0.5647480755448704,9,middle,
145,Training,0.0,1,0.42623909674879024,0.418979956869299,0.1625,0.15383215851930981,0.5584293679083304,9,middle,
146,Test,0.0,1,0.3792783193566395,0.3596816335177017,0.225,0.20035023772502125,0.59002290609103,9,middle,1.0
147,All,0.0,1,0.42178681705560506,0.4335402619055961,0.12,0.11403654286396177,0.5025361499644829,9,late,
148,Training,0.0,1,0.4292740500672258,0.4438391347629847,0.1125,0.10766529022887768,0.5063712605734237,9,late,
149,Test,0.0,1,0.3918378850091218,0.39234477047604194,0.15,0.1395215534042982,0.4871957075287199,9,late,1.0
150,All,0.0,1,0.4214870604541403,0.411022839094878,0.22,0.18853460322528992,0.504575178570095,10,interleaved,
151,Training,0.0,1,0.4283830915771953,0.41909430725690944,0.20625,0.17829716146357646,0.4918794202318949,10,interleaved,
152,Test,0.0,1,0.3939029359619201,0.3787369664467522,0.275,0.22948437027214377,0.5553582119228953,10,interleaved,1.0
153,All,0.0,1,0.43695644389903726,0.42359794979299925,0.2025,0.16461436950098934,0.5392537155400313,10,blocked,
154,Training,0.0,1,0.44512282919706964,0.4313796362718,0.2,0.16040231201328708,0.5429051452480926,10,blocked,
155,Test,0.0,1,0.4042909027069081,0.3924712038777966,0.2125,0.18146259945179843,0.524647996707786,10,blocked,1.0
156,All,0.0,1,0.43614307763873766,0.44275787010383433,0.1,0.10535990411461345,0.5126065894849554,10,early,
157,Training,0.0,1,0.4511249104145438,0.4580015587326205,0.090625,0.09908106466982709,0.5106184062578082,10,early,
158,Test,0.0,1,0.37621574653551376,0.3817831155886896,0.1375,0.13047526189375883,0.520559322393545,10,early,1.0
159,All,0.0,1,0.483700019671233,0.43363049821563465,0.22,0.19136579121284844,0.5281738304287904,10,middle,
160,Training,0.0,1,0.4948975244167707,0.44631881389624406,0.203125,0.17790360870374836,0.5255933276825913,10,middle,
161,Test,0.0,1,0.43891000068908215,0.3828772354931969,0.2875,0.24521452124924878,0.5384958414135868,10,middle,1.0
162,All,0.0,1,0.451613791122259,0.42584779598625433,0.195,0.19593382558830533,0.5628912912121642,10,late,
163,Training,0.0,1,0.45936123671000517,0.43568524427600436,0.178125,0.184000809014305,0.5672358822746577,10,late,
164,Test,0.0,1,0.4206240087712746,0.38649800282725416,0.2625,0.24366589188430693,0.5455129269621899,10,late,1.0
165,All,0.0,1,0.4892926844597501,0.48552559950290586,0.19,0.18176694070116675,0.5164458471249427,11,interleaved,
166,Training,0.0,1,0.4994962488641196,0.5014298544045798,0.159375,0.16225588893312948,0.5201504986576374,11,interleaved,
167,Test,0.0,1,0.44847842684227174,0.42190857989621017,0.3125,0.25981114777331593,0.5016272409941631,11,interleaved,1.0
168,All,0.0,1,0.4544103867113756,0.4291981423216583,0.25,0.21071839119538097,0.5296858192019748,11,blocked,
169,Training,0.0,1,0.4581114905619333,0.43514191010091496,0.259375,0.21481010734030842,0.547917391734474,11,blocked,
170,Test,0.0,1,0.43960597130914464,0.4054230712046321,0.2125,0.1943515266156714,0.4567595290719776,11,blocked,1.0
171,All,0.0016341294416353036,3,0.4469680636339429,0.42885232200708046,0.155,0.15955267725501676,0.49666346124394084,11,early,
172,Training,-0.00014749654120619458,3,0.4550901960316491,0.4417200350877442,0.1375,0.15235310404818841,0.4946178736305443,11,early,
173,Test,0.0,1,0.4144795340431183,0.3773814696844256,0.225,0.18835097008233015,0.5048458116975266,11,early,1.0
174,All,0.0,1,0.43092120804996803,0.43421751508078865,0.1425,0.14980866545465846,0.5141757902212211,11,middle,
175,Training,0.0,1,0.4407619071670566,0.44777356598749307,0.1375,0.15003434987117167,0.5206581460979891,11,middle,
176,Test,0.0,1,0.3915584115816139,0.3799933114539712,0.1625,0.14890592778860556,0.488246366714149,11,middle,1.0
177,All,0.0,1,0.4321275668047825,0.4117558844133786,0.195,0.17120819797549486,0.5531525222907584,11,late,
178,Training,0.0,1,0.44147075270132957,0.4236319606024471,0.196875,0.17335583660541287,0.5515900358420298,11,late,
179,Test,0.0,1,0.39475482321859395,0.364251579657105,0.1875,0.16261764345582289,0.5594024680856727,11,late,1.0
180,All,0.0,1,0.4226340597711531,0.3825423971179045,0.225,0.1852006209265704,0.5601092091392432,12,interleaved,
181,Training,0.0,1,0.4301102375086325,0.3919413943729032,0.228125,0.18208067609440343,0.5557966725545915,12,interleaved,
182,Test,0.0,1,0.3927293488212355,0.3449464080979094,0.2125,0.1976804002552383,0.5773593554778499,12,interleaved,1.0
183,All,-0.00039219295893562164,2,0.49343685014482397,0.47966499865049583,0.1125,0.12136802314209551,0.5452007590747201,12,blocked,
184,Training,0.0,2,0.5029574511881598,0.4870191856269356,0.125,0.12976517402548698,0.5616903207147482,12,blocked,
185,Test,0.0,1,0.4553544459714803,0.45024825074473657,0.0625,0.0877794196085296,0.47924251251460726,12,blocked,1.0
186,All,0.0,1,0.44984875001018443,0.40181591061295846,0.1925,0.18122033586106723,0.46879452643394964,12,early,
187,Training,0.0,1,0.4532039359463994,0.4082136891402824,0.175,0.1711088401003371,0.4638906115443929,12,early,
188,Test,0.0,1,0.4364280062653247,0.37622479650366286,0.2625,0.22166631890398766,0.48841018599217667,12,early,1.0
189,All,0.0021577062449459174,4,0.420540316321407,0.38721940929646076,0.165,0.1628859058359776,0.5064487733236445,12,middle,
190,Training,0.00047191793347124597,4,0.43034990736602324,0.40092899721364594,0.140625,0.1511861114885728,0.5082745509758725,12,middle,
