,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,0.0,1,0.4560382972040441,0.44682635387542474,0.175,0.15877245183415759,0.4994969154928202,0,interleaved,
1,Training,0.0,1,0.46385047098335386,0.45582998598385094,0.175,0.15570738171080972,0.501151483326051,0,interleaved,
2,Test,0.0,1,0.4247896020868053,0.4108118254417201,0.175,0.17103273232754915,0.49287864415989746,0,interleaved,1.0
3,All,0.0,1,0.4363282915432156,0.45040642385989427,0.2075,0.16958654287699354,0.5187206265751171,0,blocked,
4,Training,0.0,1,0.4485236622575094,0.464863101293253,0.1875,0.15556049850726186,0.5126237423018306,0,blocked,
5,Test,0.0,1,0.38754680868604063,0.39257971412645964,0.2875,0.22569072035592014,0.5431081636682629,0,blocked,1.0
6,All,0.0,1,0.44491270395690785,0.4416686028824302,0.2275,0.1886193349991894,0.4931619249557921,0,early,
7,Training,0.0,1,0.4513417598362197,0.4500250888640732,0.228125,0.18538611985501605,0.4943466144604292,0,early,
8,Test,0.0,1,0.4191964804396608,0.4082426589558586,0.225,0.20155219557588283,0.48842316693724364,0,early,1.0
9,All,0.0,1,0.4634113842481397,0.4405953280023948,0.2925,0.25269933081595924,0.5193305635331762,0,middle,
10,Training,0.0,1,0.47370679579457575,0.45656399646276363,0.25,0.2181717607928161,0.5113775560153024,0,middle,
11,Test,0.0,1,0.4222297380623959,0.37672065416091977,0.4625,0.3908096109085316,0.5511425936046711,0,middle,1.0
12,All,0.0,1,0.45570271831891146,0.4357024398196879,0.22,0.20201938683586917,0.5149059715133651,0,late,
13,Training,0.0,1,0.4657972080038854,0.45056689670185046,0.1875,0.17593563961551215,0.502881911119383,0,late,
14,Test,0.0,1,0.4153247595790156,0.3762446122910382,0.35,0.30635437571729734,0.5630022130892935,0,late,1.0
15,All,0.0,1,0.435680218901884,0.4342766081010278,0.11,0.1293452339783695,0.4807383445494103,1,interleaved,
16,Training,0.0,1,0.4385432448451195,0.4387675664030076,0.090625,0.11555495176427759,0.48108711600281834,1,interleaved,
17,Test,0.0,1,0.42422811512894176,0.41631277489310853,0.1875,0.1845063628347372,0.4793432587357781,1,interleaved,1.0
18,All,0.0,1,0.4541793723575281,0.4395331739892457,0.21,0.18010625244476317,0.5586969628634921,1,blocked,
19,Training,0.0,1,0.4619369783430063,0.44339196141978715,0.21875,0.18218357358707277,0.5737969259443017,1,blocked,
20,Test,0.0,1,0.4231489484156157,0.42409802426707993,0.175,0.1717969678755247,0.49829711054025394,1,blocked,1.0
21,All,0.0,1,0.43544573882585025,0.4062498414661324,0.28,0.2454852440658631,0.5694209803560425,1,early,
22,Training,0.0,1,0.4435438941806213,0.41949336368922285,0.259375,0.22558692298102317,0.5693978812443485,1,early,
23,Test,0.0,1,0.4030531174067663,0.35327575257377075,0.3625,0.3250785284052228,0.5695133768028184,1,early,1.0
24,All,0.0,1,0.4422824350883767,0.44892583850743023,0.12,0.1250794317914878,0.5326893108757149,1,middle,
25,Training,0.0,1,0.4468462270117821,0.45862189873210485,0.1,0.11503272917749556,0.536572629683146,1,middle,
26,Test,0.0,1,0.4240272673947547,0.4101415976087317,0.2,0.16526624224745676,0.5171560356459907,1,middle,1.0
27,All,0.0,1,0.4503292022067439,0.4335076002026994,0.0975,0.12078863562941089,0.5436439410821637,1,late,
28,Training,0.0,1,0.45956324651718333,0.4454274044424647,0.09375,0.11441696284536321,0.539244094910299,1,late,
29,Test,0.0,1,0.41339302496498626,0.38582838324363794,0.1125,0.14627532676560162,0.5612433257696222,1,late,1.0
30,All,0.0,1,0.4671470233611135,0.46746246549508486,0.245,0.22849231273540296,0.5149256103214208,2,interleaved,
31,Training,0.0,1,0.4744666953871256,0.477744779998976,0.2375,0.21343334531595284,0.5038084401482363,2,interleaved,
32,Test,0.0,1,0.43786833525706526,0.4263332074795203,0.275,0.28872818241320347,0.5593942910141584,2,interleaved,1.0
33,All,0.0,1,0.5022109230504987,0.4782679445391531,0.135,0.15353358290629213,0.5544738241031746,2,blocked,
34,Training,0.0,1,0.5069189089147227,0.4819859528208582,0.125,0.14586117587352804,0.5535678142331502,2,blocked,
