,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,0.0015232971066397693,13,0.5406953891532688,0.5310954247359324,0.205,0.17072541539862335,0.5270224327121549,0,interleaved,
1,Training,0.0009459032045427378,13,0.5578967122696354,0.5509663111356872,0.2,0.1641658853653421,0.532909746512708,0,interleaved,
2,Test,0.0,1,0.4718900966878011,0.451611879136913,0.225,0.1969635355317484,0.5034731775099427,0,interleaved,1.0
3,All,0.005332003370781143,6,0.5120363545034783,0.4921049129667422,0.2275,0.1657961913366658,0.48271386524654547,0,blocked,
4,Training,0.0058212721695911195,6,0.5249773963842265,0.5055408778674675,0.215625,0.15208006205014502,0.48446492818638304,0,blocked,
5,Test,0.0,1,0.46027218698048544,0.43836105336384107,0.275,0.2206607084827489,0.47570961348719526,0,blocked,1.0
6,All,0.0020161041960377745,6,0.4691075215029198,0.47743271001823007,0.1025,0.1135071707337849,0.5074407420419149,0,early,
7,Training,0.0015735409096048652,6,0.4776056179235231,0.48946600672339446,0.078125,0.10195298166396301,0.49894761040055363,0,early,
8,Test,0.0,1,0.43511513582050676,0.4292995231975727,0.2,0.15972392701307253,0.54141326860736,0,early,1.0
9,All,0.0,1,0.4388401396488222,0.42812756201931473,0.19,0.1652593523858746,0.5171155741892081,0,middle,
10,Training,0.0,1,0.4454946105913217,0.4401139418754054,0.184375,0.1554200506242875,0.507885553686888,0,middle,
11,Test,0.0,1,0.41222225587882383,0.38018204259495186,0.2125,0.20461655943222318,0.5540356561984883,0,middle,1.0
12,All,8.91751640310102e-05,5,0.5185749537032887,0.5111186313406909,0.1525,0.12868918440387078,0.4922766501842944,0,late,
13,Training,-0.0003067937107288925,5,0.5335326712766809,0.525991484450145,0.1375,0.11726476559239521,0.49031483196915226,0,late,
14,Test,0.0,1,0.4587440834097196,0.4516272189028744,0.2125,0.1743868596497729,0.5001239230448628,0,late,1.0
15,All,0.0,1,0.45183027341186277,0.4524302028243439,0.1275,0.11086102755793932,0.5005155469230975,1,interleaved,
16,Training,0.0,1,0.4564763798900417,0.46085306285288563,0.121875,0.10875048296376433,0.5013410319292175,1,interleaved,
17,Test,0.0,1,0.4332458474991474,0.4187387627101765,0.15,0.11930320593463928,0.49721360689861793,1,interleaved,1.0
18,All,0.0005116972272755262,4,0.46238968127837804,0.4461704832657485,0.185,0.15147303131933676,0.48401942303882156,1,blocked,
19,Training,-0.00015337332837831846,4,0.46567830400959204,0.45309382369402007,0.15625,0.13571168467659792,0.47109433339226287,1,blocked,
20,Test,0.005275056518462755,2,0.44923519035352216,0.41847712155266176,0.3,0.21451841789029227,0.5357197816250565,1,blocked,1.0
21,All,0.00010052256656234894,3,0.43905783101729845,0.41130845501417485,0.14,0.13327300016982105,0.5060945865513642,1,early,
22,Training,0.0001572817003724216,3,0.44612850597745735,0.4204361065882051,0.128125,0.1301230645900168,0.5005965697733686,1,early,
23,Test,0.0,1,0.410775131176663,0.3747978487180538,0.1875,0.1458727424890382,0.5280866536633468,1,early,1.0
24,All,-0.0007692831643181117,2,0.46508744898890153,0.4506790690015903,0.27,0.22811168650567482,0.5721669985966433,1,middle,
