,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,0.0,1,0.45111555174402124,0.4600525719590354,0.245,0.21590765354171887,0.5628596117732717,0,interleaved,
1,Training,0.0,1,0.45995364898426877,0.4708393242880837,0.21875,0.1910935324865287,0.5546214936668175,0,interleaved,
2,Test,0.0,1,0.41576316278303127,0.41690556264284195,0.35,0.3151641377624796,0.595812084199089,0,interleaved,1.0
3,All,-9.951734089657627e-05,3,0.41198259063992226,0.40105161804908396,0.2275,0.19865163439499156,0.5076692929175535,0,blocked,
4,Training,-0.00015531567911784808,3,0.42020660154710254,0.4148816618808322,0.21875,0.18791591457232296,0.5115121228259973,0,blocked,
5,Test,0.0,1,0.379086547011201,0.34573144272209094,0.2625,0.24159451368566592,0.49229797328377833,0,blocked,1.0
6,All,0.001505379369670079,2,0.4856415851615359,0.4774297090199722,0.33,0.27953903525720525,0.6083744435874038,0,early,
7,Training,0.0,2,0.4957896602433405,0.4918676096456774,0.275,0.23539851797370318,0.580648717990613,0,early,
8,Test,0.0,1,0.4450492848343178,0.41967810651715165,0.55,0.4561011043912139,0.7192773459745667,0,early,1.0
9,All,0.0,1,0.46284107817113934,0.43578629367202126,0.295,0.27117563034623077,0.5360801024807492,0,middle,
10,Training,0.0,1,0.4721536329091123,0.4488210469880435,0.259375,0.2502744111763383,0.5278458414548124,0,middle,
11,Test,0.0,1,0.42559085921924733,0.38364728040793233,0.4375,0.3547805070258004,0.5690171465844963,0,middle,1.0
12,All,0.0,1,0.44682409382797295,0.44002960008059405,0.3,0.24767881241357614,0.5637839991584951,0,late,
13,Training,0.0,1,0.4537545571349243,0.4473876700496673,0.290625,0.23681149235428905,0.5620856494690645,0,late,
14,Test,0.0,1,0.4191022406001673,0.41059732020430095,0.3375,0.2911480926507245,0.570577397916218,0,late,1.0
15,All,0.0,1,0.46252758163585006,0.39901656723100515,0.3425,0.2660088989054225,0.5878396041130339,1,interleaved,
16,Training,0.0,1,0.4637033484096549,0.408491431359468,0.321875,0.25103465308911366,0.5772696677337323,1,interleaved,
17,Test,0.0,1,0.45782451454063067,0.36111711071715324,0.425,0.32590588217065797,0.6301193496302405,1,interleaved,1.0
18,All,0.0010526843450799539,2,0.4821163703762428,0.4625548216451655,0.2675,0.22554379590493667,0.5337733807119495,1,blocked,
19,Training,0.0,2,0.4948499000002428,0.480303000210421,0.23125,0.1946628143143911,0.5349446946336613,1,blocked,
20,Test,0.0,1,0.43118225188024256,0.3915621073841437,0.4125,0.34906772226711885,0.5290881250251017,1,blocked,1.0
21,All,0.0,1,0.4357718686245727,0.43140747806988017,0.2175,0.19083887248897524,0.5223254475203611,1,early,
22,Training,0.0,1,0.4399719651713508,0.4426178213984766,0.178125,0.17539360708194116,0.5144642433762059,1,early,
23,Test,0.0,1,0.41897148243746024,0.38656610475549447,0.375,0.25261993411711176,0.5537702640969825,1,early,1.0
24,All,0.0,1,0.4584532691017307,0.4216033414846885,0.36,0.28758038629434185,0.5557098703875907,1,middle,
25,Training,0.0,1,0.4646690098080199,0.4336694435573795,0.328125,0.2662387255656076,0.552967274200362,1,middle,
26,Test,0.0,1,0.43359030627657374,0.3733389331939244,0.4875,0.3729470292092788,0.5666802551365062,1,middle,1.0
27,All,0.0,1,0.44329695151095283,0.4388517734553308,0.2575,0.2309235144844305,0.5395406921164815,1,late,
28,Training,0.0,1,0.4558077103403907,0.45763025419928044,0.225,0.2026939553805634,0.5363582407547172,1,late,
29,Test,0.0,1,0.39325391619320127,0.36373785047953194,0.3875,0.3438417508998991,0.5522704975635385,1,late,1.0
30,All,0.0,1,0.423191151257177,0.42027561654044393,0.195,0.19058349632697347,0.5474756017077169,2,interleaved,
31,Training,0.0,1,0.43133661992478783,0.4297439999626178,0.178125,0.17892508082672967,0.5338220438116374,2,interleaved,
32,Test,0.0,1,0.3906092765867338,0.3824020828517483,0.2625,0.23721715832794868,0.602089833292035,2,interleaved,1.0
33,All,0.0,1,0.4502354901854118,0.43910700822339344,0.2525,0.20190289368857237,0.5468407751309706,2,blocked,
34,Training,0.0,1,0.4598178539904582,0.4543755742158626,0.21875,0.17827152923199602,0.5235078897465122,2,blocked,
35,Test,0.0,1,0.41190603496522654,0.37803274425351674,0.3875,0.2964283515148779,0.6401723166688049,2,blocked,1.0
36,All,-0.0001980392117638856,2,0.4263324374387941,0.422588164623521,0.3475,0.30856904547687186,0.5815529180849651,2,early,
37,Training,0.0,2,0.43155291326245654,0.4370096622922614,0.3125,0.2805541610286402,0.5705779758193951,2,early,
38,Test,0.0,1,0.4054505341441443,0.3649021739485593,0.4875,0.42062858326979846,0.6254526871472458,2,early,1.0
39,All,0.0,1,0.44388589263466294,0.4176074671053253,0.245,0.21534364587746857,0.5790081488960773,2,middle,
40,Training,0.0,1,0.44956047262863663,0.42752501759503614,0.23125,0.2062506351919481,0.5737919841492981,2,middle,
41,Test,0.0,1,0.4211875726587682,0.3779372651464816,0.3,0.2517156886195503,0.599872807883194,2,middle,1.0
42,All,0.0,1,0.452067372928722,0.47154601803640517,0.185,0.1787483115894752,0.5448373989139341,2,late,
43,Training,0.0,1,0.4640156664664652,0.48705307033406886,0.18125,0.17292681086515535,0.5478356874845431,2,late,
44,Test,0.0,1,0.4042741987777494,0.4095178088457505,0.2,0.20203431448675468,0.5328442446314982,2,late,1.0
45,All,0.0,1,0.4664005446555867,0.4550628609237312,0.2675,0.24277818370270482,0.528149821729866,3,interleaved,
46,Training,0.0,1,0.4739496102495538,0.4687599782751869,0.234375,0.21385541650930828,0.526212639570564,3,interleaved,
47,Test,0.0,1,0.4362042822797187,0.4002743915179085,0.4,0.35846925247629086,0.5358985503670745,3,interleaved,1.0
48,All,0.0,1,0.4426506627368864,0.43219603863088635,0.17,0.16048518712884038,0.4816197398100978,3,blocked,
49,Training,0.0,1,0.45055110456300423,0.44327424466580767,0.15625,0.15381118836477697,0.48718196057744995,3,blocked,
50,Test,0.0,1,0.41104889543241513,0.3878832144912008,0.225,0.1871811821850941,0.45937085674068945,3,blocked,1.0
51,All,0.0,1,0.42982148574826107,0.4336608366935556,0.26,0.22481300905161433,0.5860283134388922,3,early,
52,Training,0.0,1,0.43617755331324054,0.443685776843363,0.253125,0.21077325428769106,0.5853865854681275,3,early,
53,Test,0.0,1,0.40439721548834323,0.39356107609432583,0.2875,0.2809720281073074,0.5885952253219509,3,early,1.0
54,All,0.0,1,0.43466917491040696,0.4066484656208506,0.275,0.22242736072287797,0.5537773279846323,3,middle,
55,Training,0.0,1,0.4408463766586038,0.4169943161176855,0.240625,0.20133502606926776,0.537647084271145,3,middle,
56,Test,0.0,1,0.40996036791761964,0.3652650636335112,0.4125,0.30679669933731885,0.6182983028385817,3,middle,1.0
57,All,-0.0016347181934948684,2,0.48555785087762615,0.4744393563106181,0.25,0.22225197685959647,0.5656834390810555,3,late,
58,Training,-0.0022692889561269996,2,0.4970533471930018,0.4907185706131664,0.2,0.1871247661975627,0.5499140932814358,3,late,
59,Test,-0.004772670183370955,2,0.43957586561612333,0.40932249910042484,0.45,0.36276081950773176,0.6287608222795343,3,late,1.0
