,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,0.0,1,0.47645776271469803,0.4553705591936758,0.1075,0.11642575438295079,0.5435642762426935,0,interleaved,
1,Training,0.0,1,0.4830539342545495,0.4615539854918332,0.0875,0.10440837123156063,0.5325897133371467,0,interleaved,
2,Test,0.0,1,0.4500730765552918,0.4306368540010464,0.1875,0.1644952869885114,0.5874625278648814,0,interleaved,1.0
3,All,0.0,1,0.4923968131523481,0.49757793091519537,0.09,0.10328698054524228,0.4986615507779835,0,blocked,
4,Training,0.0,1,0.5022278678718419,0.508679065334995,0.084375,0.10219696076635469,0.515294339041375,0,blocked,
5,Test,0.0,1,0.45307259427437274,0.4531733932359973,0.1125,0.10764705966079258,0.4321303977244176,0,blocked,1.0
6,All,0.0,1,0.4434448491035856,0.44245180247164584,0.145,0.14259398845302365,0.5107301381135521,0,early,
7,Training,0.0,1,0.4501106762722905,0.452127539747632,0.13125,0.1332536230966257,0.5033232498571136,0,early,
8,Test,0.0,1,0.416781540428766,0.4037488533677017,0.2,0.17995544987861545,0.5403576911393054,0,early,1.0
9,All,0.0,1,0.4815926676792973,0.4951762043779154,0.1875,0.17916089016123407,0.5352679541356177,0,middle,
10,Training,0.0,1,0.492222456176199,0.5081108267524198,0.153125,0.15895989398430227,0.536166569986485,0,middle,
11,Test,0.0,1,0.43907351369169106,0.4434377148798978,0.325,0.2599648748689614,0.5316734907321476,0,middle,1.0
12,All,0.0,1,0.4704463240451855,0.46522639142354144,0.23,0.2022409830796794,0.5616523962572353,0,late,
13,Training,0.0,1,0.48064285142168045,0.4788023958029218,0.20625,0.18689535309900301,0.5602641482416568,0,late,
14,Test,0.0,1,0.4296602145392054,0.4109223739060205,0.325,0.2636235030023851,0.5672053883195494,0,late,1.0
15,All,0.0,1,0.4551375898403631,0.4301374605685101,0.2775,0.2309405322662908,0.5666546945619368,1,interleaved,
16,Training,0.0,1,0.463258854728699,0.44237735290662866,0.2625,0.21576494146785247,0.549597069741319,1,interleaved,
17,Test,0.0,1,0.42265253028701977,0.3811778912160363,0.3375,0.2916428954600442,0.6348851938444082,1,interleaved,1.0
18,All,0.0,1,0.4875475195108225,0.4681018788707337,0.2025,0.18717236742092147,0.5521781307522502,1,blocked,
19,Training,0.0,1,0.49767236754315564,0.48206383532679453,0.196875,0.17938407000049064,0.5292862345556463,1,blocked,
20,Test,0.0,1,0.4470481273814898,0.4122540530464905,0.225,0.21832555710264487,0.6437457155386654,1,blocked,1.0
21,All,0.0,1,0.42422210377290703,0.4321860487197835,0.05,0.09465869744857092,0.5347330166105,1,early,
22,Training,0.0,1,0.4336294620768804,0.44394625655429254,0.034375,0.08409327854011724,0.5415578499070632,1,early,
23,Test,0.0,1,0.3865926705570137,0.3851452173817475,0.1125,0.13692037308238564,0.5074336834242473,1,early,1.0
24,All,0.0,1,0.4618703926900181,0.4505572341768692,0.1525,0.15979838017720996,0.5193364094927674,1,middle,
25,Training,0.0,1,0.47150040099683266,0.4604063954009911,0.140625,0.14833846748890803,0.5113340455905562,1,middle,
26,Test,0.0,1,0.4233503594627599,0.41116058928038174,0.2,0.2056380309304177,0.5513458651016123,1,middle,1.0
27,All,0.0,1,0.5288412232002084,0.46747729688223344,0.3375,0.2771718214694824,0.5340007484697786,1,late,
28,Training,0.0,1,0.5341346814133974,0.4792975951841593,0.33125,0.2623581561458307,0.535837275487913,1,late,
29,Test,0.0,1,0.507667390347453,0.42019610367452975,0.3625,0.33642648276408904,0.526654640397241,1,late,1.0
30,All,0.0,1,0.42198639874106314,0.39500122446421004,0.12,0.13623367357721394,0.49652951201985795,2,interleaved,
31,Training,0.0,1,0.42592382961630826,0.4032405865533333,0.09375,0.12263050925613532,0.486673831154142,2,interleaved,
32,Test,0.0,1,0.40623667524008267,0.362043776107717,0.225,0.19064633086152832,0.5359522354827216,2,interleaved,1.0
33,All,0.0,1,0.43959541857759116,0.42204592439848015,0.275,0.22426880979764477,0.5679299505419381,2,blocked,
34,Training,0.0,1,0.45327288022878504,0.4341330451393276,0.271875,0.22325711643364982,0.568863463229965,2,blocked,
35,Test,0.0,1,0.38488557197281564,0.3736974414350902,0.2875,0.2283155832536245,0.5641958997898304,2,blocked,1.0
36,All,0.0,1,0.4598662279963708,0.46931335609370983,0.115,0.12630325379650975,0.52686045867449,2,early,
37,Training,0.0,1,0.46895681520578836,0.48331008753985605,0.084375,0.10663041892822203,0.5116210905590064,2,early,
38,Test,0.0,1,0.42350387915870047,0.41332643030912486,0.2375,0.2049945932696607,0.5878179311364248,2,early,1.0
39,All,0.0,1,0.49292126646564133,0.43426063517993485,0.355,0.2922202217638843,0.5588990583798781,2,middle,
40,Training,0.0,1,0.5012310266140493,0.45073944716719616,0.3375,0.2772638025521414,0.5410120135496858,2,middle,
41,Test,0.0,1,0.45968222587200963,0.3683453872308894,0.425,0.35204589861085583,0.6304472377006473,2,middle,1.0
42,All,0.0,1,0.4589062615767766,0.44308656499266236,0.1675,0.15830452683666002,0.5026331559119626,2,late,
43,Training,0.0,1,0.4668356775437699,0.4502782856644929,0.1625,0.1512112093616322,0.508121795990814,2,late,
44,Test,0.0,1,0.4271885977088033,0.41431968230534,0.1875,0.18667779673677132,0.48067859559655657,2,late,1.0
45,All,0.0,1,0.4128979758258088,0.38017886799616035,0.225,0.1980393838925935,0.5160797562039667,3,interleaved,
46,Training,0.0,1,0.42038815618257536,0.39105767604060154,0.196875,0.18380315177434392,0.5002609970854552,3,interleaved,
47,Test,0.0,1,0.3829372543987424,0.33666363581839587,0.3375,0.25498431236559177,0.5793547926780127,3,interleaved,1.0
48,All,0.0,1,0.42839306964160917,0.413269549031988,0.095,0.11329650582805716,0.558922511781578,3,blocked,
49,Training,0.0,1,0.4383504315056481,0.42507070002605357,0.090625,0.10855822459094391,0.5550924223898697,3,blocked,
50,Test,0.0,1,0.38856362218545315,0.3660649450557255,0.1125,0.1322496307765101,0.5742428693484116,3,blocked,1.0
51,All,0.0,1,0.4465009014155397,0.4634725923495027,0.1525,0.15380023817223598,0.5425131324559257,3,early,
52,Training,0.0,1,0.45714588635419257,0.474671341953662,0.13125,0.14556021627048374,0.5404484340840856,3,early,
53,Test,0.0,1,0.4039209616609282,0.41867759393286585,0.2375,0.18676032577924495,0.5507719259432861,3,early,1.0
54,All,0.0,1,0.45620084154699225,0.46094009149538934,0.06,0.0851076660133868,0.4829085053475923,3,middle,
55,Training,0.0,1,0.4567114232559439,0.46387258613632676,0.046875,0.07586508980316235,0.4843164156921457,3,middle,
56,Test,0.0,1,0.45415851471118573,0.44921011293163937,0.1125,0.1220779708542846,0.4772768639693791,3,middle,1.0
57,All,0.0,1,0.46322838176060926,0.42435191826723306,0.09,0.11223099297402574,0.5196705774459645,3,late,
58,Training,0.0,1,0.46862598138525735,0.43366727630475566,0.084375,0.10552377771325898,0.5107282214838922,3,late,
59,Test,0.0,1,0.4416379832620164,0.3870904861171427,0.1125,0.13905985401709275,0.5554400012942536,3,late,1.0
60,All,0.0,1,0.42015527939753883,0.3646558232444137,0.1975,0.17514698135510123,0.5237648995555692,4,interleaved,
61,Training,0.0,1,0.43245282269235985,0.3767158579311806,0.20625,0.17800630888413785,0.5249637559422377,4,interleaved,
