,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,0.0,1,0.4866068905507098,0.4788199032233132,0.14,0.15984749599260387,0.5113557376429402,0,interleaved,
1,Training,0.0,1,0.49556483766540693,0.4939060276063262,0.121875,0.14570318772984342,0.5058393506769745,0,interleaved,
2,Test,0.0,1,0.4507751020919211,0.4184754056912615,0.2125,0.21642472904364576,0.533421285506803,0,interleaved,1.0
3,All,0.0,1,0.4743407956255735,0.47117399362750506,0.295,0.24686677156456582,0.5624035020389284,0,blocked,
4,Training,0.0,1,0.4792003818829395,0.47994689597360696,0.2625,0.21844847891536298,0.5534559526572769,0,blocked,
5,Test,0.0,1,0.4549024505961093,0.43608238424309764,0.425,0.3605399421613774,0.5981936995655348,0,blocked,1.0
6,All,0.0,1,0.441407218857159,0.45439566665801473,0.235,0.20304889271478951,0.5296814215272981,0,early,
7,Training,0.0,1,0.45217263253556067,0.46994445081212516,0.2125,0.19197407482919254,0.5336460095397076,0,early,
8,Test,0.0,1,0.39834556414355243,0.392200530041573,0.325,0.24734816425717748,0.5138230694776594,0,early,1.0
9,All,0.0,1,0.44880149165236577,0.40068624676578746,0.3425,0.2923371429239467,0.5298689136875122,0,middle,
10,Training,0.0,1,0.4562547410297175,0.41823230879861384,0.315625,0.2739769463590075,0.5368850872659866,0,middle,
11,Test,0.0,1,0.4189884941429589,0.330501998634482,0.45,0.36577792918370367,0.5018042193736146,0,middle,1.0
12,All,0.0,1,0.4442785938309854,0.43120243999116903,0.1925,0.18745662761173257,0.53528356198887,0,late,
13,Training,0.0,1,0.4511413612814444,0.4406401591729357,0.1875,0.17789894209602944,0.5328492402571913,0,late,
14,Test,0.0,1,0.4168275240291498,0.39345156326410236,0.2125,0.2256873696745451,0.545020848915585,0,late,1.0
15,All,0.0,1,0.45605442215039216,0.39870598960590115,0.455,0.3638735316347726,0.6303398444104213,1,interleaved,
16,Training,0.0,1,0.462759616983022,0.40930815278849664,0.44375,0.3457373300673773,0.6275076438590161,1,interleaved,
17,Test,0.0,1,0.4292336428198732,0.3562973368755189,0.5,0.43641833790435386,0.6416686466160426,1,interleaved,1.0
18,All,0.0,1,0.46612758532671766,0.4596461881295537,0.205,0.1838789874481214,0.5298623289851172,1,blocked,
19,Training,0.0,1,0.4712059167308354,0.4685234621262631,0.203125,0.18002938772439553,0.5153294049317507,1,blocked,
20,Test,0.0,1,0.4458142597102464,0.4241370921427162,0.2125,0.1992773863430249,0.5879940251985835,1,blocked,1.0
