,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,-0.0010875840901548152,4,0.4550571034089952,0.4499123547306601,0.145,0.13598765637475396,0.5317923635526985,0,interleaved,
1,Training,-0.00015337332837831846,4,0.46586004017908805,0.46244792181237804,0.128125,0.12524708576813856,0.5191066459147258,0,interleaved,
2,Test,0.0,1,0.41184535632862407,0.3997700864037886,0.2125,0.1789499388012155,0.582535234104589,0,interleaved,1.0
3,All,0.023139918844397703,21,0.48000163666356516,0.45404380963545743,0.2325,0.2079914773754422,0.5201033144436442,0,blocked,
4,Training,0.029911297599266418,21,0.503481237767586,0.485788272743351,0.20625,0.19243651904778025,0.5124301585182139,0,blocked,
5,Test,0.0,1,0.3860832322474814,0.32706595720388326,0.3375,0.27021131068608994,0.550795938145366,0,blocked,1.0
6,All,0.02122031173763949,20,0.5062538837704443,0.5075822444136163,0.1675,0.14210372531550072,0.5324639238648714,0,early,
7,Training,0.027219456498268006,20,0.5272967763037053,0.5260499729214805,0.15625,0.13850525179877632,0.5386309208240216,0,early,
8,Test,0.0,1,0.4220823136374002,0.43371133038215975,0.2125,0.15649761938239842,0.5077959360282703,0,early,1.0
9,All,0.000835413149318577,5,0.45356449608920885,0.44170019134115535,0.2625,0.21912299338250993,0.5239783941382457,0,middle,
10,Training,5.8998790525169856e-06,5,0.4674442396477741,0.45852787024248676,0.24375,0.19923353543871894,0.5256566875659519,0,middle,
11,Test,0.0,1,0.39804552185494785,0.3743894757358298,0.3375,0.29868082515767397,0.517265220427421,0,middle,1.0
12,All,-2.799201247562388e-05,22,0.5451938131047188,0.5598489768254077,0.1825,0.1708297545628732,0.503034336888189,0,late,
13,Training,-0.0010017757856199908,22,0.5646153169294909,0.5848786535111903,0.15625,0.15777505185559187,0.4941032622259547,0,late,
14,Test,0.0,1,0.4675077978056311,0.45973027008227757,0.2875,0.2230485653919986,0.5387586355371263,0,late,1.0
15,All,-0.0008044252328551607,4,0.41719819492468,0.4011389176327995,0.16,0.14923731488418251,0.5052188660836197,1,interleaved,
16,Training,-0.00015337332837831846,4,0.4249719837572421,0.4126042455350607,0.175,0.15182888678541923,0.5072823317662537,1,interleaved,
17,Test,0.0,1,0.3861030395944319,0.355277606023755,0.1,0.13887102727923573,0.49696500335308336,1,interleaved,1.0
18,All,0.0008188125708855305,10,0.4622508178559657,0.456584608481796,0.145,0.14059902684930997,0.4946694318515006,1,blocked,
19,Training,0.002217726859486229,9,0.47204872183564817,0.4664030107569528,0.1375,0.13126116029615884,0.4918494049330636,1,blocked,
20,Test,0.0,2,0.4230592019372363,0.41731099938116867,0.175,0.17795049306191438,0.5059495395252489,1,blocked,0.975
21,All,-0.0047982119742079835,13,0.5211047950274738,0.5162790351771018,0.1725,0.14735375460627545,0.5076737912179842,1,early,
22,Training,0.010396177042169621,13,0.5363169764909772,0.5340194953517163,0.175,0.14283533834862938,0.49787413542396575,1,early,
23,Test,0.0,1,0.46025606917346024,0.4453171944786437,0.1625,0.1654274196368596,0.5468724143940574,1,early,1.0
24,All,7.972974892914125e-06,3,0.49493031575255414,0.4705447845086955,0.2125,0.17067234527983507,0.5058099622520671,1,middle,
25,Training,-0.0003087126779643821,3,0.5055409502997196,0.4799857935057153,0.20625,0.16765265410374056,0.5096670915381536,1,middle,
26,Test,0.0,1,0.45248777756389247,0.43278074852061676,0.2375,0.18275110998421334,0.49038144510772047,1,middle,1.0
27,All,-0.0010637406909093804,14,0.506179282669638,0.5181239493488584,0.1975,0.16979079639665,0.4973746963273333,1,late,
28,Training,-0.0012258983844551498,14,0.5266111483889953,0.5437542472749464,0.178125,0.15215399682204542,0.48542203994143573,1,late,
29,Test,0.0,1,0.42445181979220864,0.4156027576445071,0.275,0.2403379946950684,0.5451853218709235,1,late,1.0
30,All,0.0016018889697410688,4,0.45623400402149206,0.4924839247583158,0.2075,0.19639758674573166,0.5411738048585865,2,interleaved,
31,Training,-0.00015337332837831846,4,0.4637851841364706,0.5045962750214237,0.19375,0.18047629295192325,0.5352738656484423,2,interleaved,
32,Test,0.0,1,0.4260292835615779,0.4440345237058844,0.2625,0.2600827619209653,0.5647735616991633,2,interleaved,1.0
33,All,0.017202475842093327,15,0.5053611913042059,0.4831906485145676,0.205,0.15548853937616883,0.4938895724232687,2,blocked,
34,Training,0.014938317771763404,15,0.5237525115386605,0.4995627809441114,0.196875,0.15286602390762424,0.4957933869711999,2,blocked,
35,Test,0.031055900621117905,2,0.4317959103663871,0.4177021187963924,0.2375,0.1659786012503471,0.4862743142315439,2,blocked,1.0
36,All,0.013771292239261119,13,0.4918964165304668,0.49059308011035446,0.1825,0.1813762383278927,0.5211834024194123,2,early,
37,Training,0.009838591154724411,13,0.5062163227417135,0.5129840934703715,0.146875,0.15435832411225273,0.5149729640933741,2,early,
38,Test,0.0,1,0.4346167916854802,0.40102902667028617,0.325,0.2894478951904527,0.5460251557235651,2,early,1.0
39,All,0.0032078040101538624,5,0.49689157447418497,0.501778866768621,0.13,0.11325935410499674,0.5143760236436143,2,middle,
40,Training,5.8998790525169856e-06,5,0.5092220840639895,0.5186235955421721,0.096875,0.09808897521990378,0.5040739773282652,2,middle,
