,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,0.0,1,0.46185324691606366,0.45527370630811875,0.1775,0.1523358040650351,0.5241840368277718,0,interleaved,
1,Training,0.0,1,0.4654724020567615,0.4611898014328066,0.165625,0.14937526501745618,0.526853678439259,0,interleaved,
2,Test,0.0,1,0.4473766263532727,0.43160932580936706,0.225,0.1641779602553509,0.5135054703818229,0,interleaved,1.0
3,All,0.0,1,0.4572527662284131,0.44832419513342087,0.1625,0.14401413236548613,0.5004267809240233,0,blocked,
4,Training,0.0,1,0.46464454159518986,0.4581016994621507,0.171875,0.14392454044751618,0.5138257941037795,0,blocked,
5,Test,0.0,1,0.42768566476130604,0.40921417781850156,0.125,0.14437250003736596,0.4468307282049981,0,blocked,1.0
6,All,0.0,1,0.48334866806942034,0.4503258873923284,0.1175,0.13667107385067814,0.5364784446160968,0,early,
7,Training,0.0,1,0.4890597022384002,0.459538729103245,0.1125,0.13039146581465394,0.5167440217601029,0,early,
8,Test,0.0,1,0.46050453139350117,0.41347452054866113,0.1375,0.16178950599477498,0.6154161360400716,0,early,1.0
9,All,0.0,1,0.46934200933920395,0.46298468465686393,0.1625,0.14406063810000055,0.4950894917202609,0,middle,
10,Training,0.0,1,0.47781730925194354,0.473467588904495,0.153125,0.136899958004688,0.5038267666183923,0,middle,
11,Test,0.0,1,0.43544080968824567,0.42105306766633965,0.2,0.17270335848125082,0.4601403921277357,0,middle,1.0
12,All,0.0,1,0.4215046582469864,0.429668300574697,0.1375,0.12746359199375004,0.5280682235688807,0,late,
13,Training,0.0,1,0.4277160694880991,0.4383785568327575,0.109375,0.11586683151267371,0.519663323871658,0,late,
14,Test,0.0,1,0.3966590132825359,0.3948272755424552,0.25,0.17385063391805544,0.5616878223577721,0,late,1.0
15,All,0.0,1,0.4651918852572119,0.46003234005799326,0.13,0.14743896504075243,0.49374891208335947,1,interleaved,
16,Training,0.0,1,0.47525784112899666,0.46990072759401064,0.1125,0.13852148478123424,0.4916467729821955,1,interleaved,
17,Test,0.0,1,0.4249280617700732,0.4205587899139237,0.2,0.1831088860788251,0.5021574684880153,1,interleaved,1.0
18,All,0.0,1,0.4363812167916419,0.40197388562489167,0.1,0.12825419788966952,0.518654554159191,1,blocked,
19,Training,0.0,1,0.4422174529714281,0.41218864081046985,0.1125,0.1302126370824415,0.518953938869577,1,blocked,
20,Test,0.0,1,0.41303627207249705,0.36111486488257893,0.05,0.12042044111858166,0.5174570153176477,1,blocked,1.0
21,All,0.0,1,0.47011348508255146,0.47308306075503326,0.045,0.07474895872375502,0.5381462541468415,1,early,
22,Training,0.0,1,0.4773859049625368,0.482548458728796,0.046875,0.07536697443891605,0.5429040441389814,1,early,
23,Test,0.0,1,0.44102380556261006,0.43522146885998225,0.0375,0.07227689586311091,0.5191150941782813,1,early,1.0
24,All,0.0,1,0.46718751986517953,0.47018876909448976,0.1425,0.13194397934678637,0.5222180861697786,1,middle,
25,Training,0.0,1,0.4784853761047658,0.4826151163113962,0.11875,0.11520821070129865,0.5127999932250362,1,middle,
26,Test,0.0,1,0.42199609490683426,0.4204833802268645,0.2375,0.19888705392873715,0.559890457948748,1,middle,1.0
27,All,0.0,1,0.4330364372493446,0.4006427312268619,0.215,0.1943919183428811,0.5474297221704234,1,late,
28,Training,0.0,1,0.4410291408796365,0.40775336105497384,0.2,0.18942488479682426,0.5567098817694084,1,late,
29,Test,0.0,1,0.4010656227281769,0.3722002119144138,0.275,0.21426005252710847,0.5103090837744836,1,late,1.0
30,All,0.0,1,0.48119849391230823,0.47135107470880927,0.1475,0.15074074913936453,0.5542597006626575,2,interleaved,
31,Training,0.0,1,0.4940935037478148,0.4839493221292973,0.1375,0.14761982923504763,0.5574121688919924,2,interleaved,
32,Test,0.0,1,0.4296184545702813,0.42095808502685717,0.1875,0.16322442875663226,0.5416498277453176,2,interleaved,1.0
33,All,0.0,1,0.4569934824999908,0.45390674107730083,0.0675,0.09357660291299787,0.5132656388722272,2,blocked,
34,Training,0.0,1,0.46362547993924413,0.4652344037104042,0.059375,0.08715652242932591,0.5135821528448979,2,blocked,
35,Test,0.0,1,0.430465492742977,0.4085960905448875,0.1,0.11925692484768564,0.5119995829815444,2,blocked,1.0
36,All,0.0,1,0.4695077200239945,0.44437144751921825,0.2775,0.22625057213877356,0.54026025719739,2,early,
37,Training,0.0,1,0.48056054638142465,0.4561839881853135,0.25625,0.2125292158087031,0.5443473169637411,2,early,
38,Test,0.0,1,0.4252964145942737,0.39712128485483766,0.3625,0.28113599745905543,0.5239120181319856,2,early,1.0
39,All,0.0,1,0.4609714164487272,0.4642476151716005,0.095,0.1054924773795347,0.5112103722959728,2,middle,
40,Training,0.0,1,0.4683225126733405,0.4748514230766733,0.071875,0.09345511509846641,0.49921635737771874,2,middle,
41,Test,0.0,1,0.4315670315502739,0.4218323835513093,0.1875,0.15364192650380787,0.559186431968989,2,middle,1.0
42,All,0.0,1,0.49948020079329103,0.4994604216114318,0.145,0.15015666802439268,0.4986947903109896,2,late,
43,Training,0.0,1,0.5079417895512212,0.5096832982051243,0.121875,0.134824664421287,0.4922815090742508,2,late,
