,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,0.0,1,0.5903715229467433,0.6287756356179698,0.3575,0.3255217748195427,0.5717505735608098,0,interleaved,
1,Training,0.0,1,0.6027279004613686,0.6513920146716895,0.321875,0.29782165568364655,0.5523374649665895,0,interleaved,
2,Test,0.0,1,0.5409460128882421,0.5383101194030913,0.5,0.43632225136312713,0.6494030079376908,0,interleaved,1.0
3,All,0.0,1,0.621814133842012,0.6825635886823938,0.2125,0.214631888200719,0.5388217562577925,0,blocked,
4,Training,0.0,1,0.6346266382518084,0.707009035985589,0.2125,0.214476958370469,0.5432949908356086,0,blocked,
5,Test,0.0,1,0.5705641162028264,0.5847817994696127,0.2125,0.21525160752171885,0.5209288179465285,0,blocked,1.0
6,All,0.0,1,0.6619551543721357,0.6999512481583982,0.2725,0.2516164189961112,0.5858400047376652,0,early,
7,Training,0.0,1,0.658223741814517,0.7016362967676109,0.26875,0.2517189206865239,0.5925272082517392,0,early,
8,Test,0.0,1,0.6768808046026098,0.6932110537215476,0.2875,0.2512064122344603,0.559091190681369,0,early,1.0
9,All,0.0,1,0.6635882919013458,0.7702431560932981,0.2,0.18177080251881914,0.48850133607885227,0,middle,
10,Training,0.0,1,0.6747542644533453,0.7883451056425136,0.178125,0.16317722833907866,0.47649521304098846,0,middle,
11,Test,0.0,1,0.6189244016933484,0.6978353578964354,0.2875,0.25614509923778106,0.5365258282303073,0,middle,1.0
12,All,0.0,1,0.5902578368428569,0.5991076373922506,0.42,0.3816819635704367,0.6007999820571743,0,late,
13,Training,0.0,1,0.5976103616177777,0.6133496368605353,0.4,0.36645002301839247,0.5894550359691039,0,late,
14,Test,0.0,1,0.5608477377431739,0.5421396395191116,0.5,0.4426097257786137,0.646179766409457,0,late,1.0
15,All,0.0,1,0.6803553336991254,0.7766872209187202,0.2925,0.28298392755805124,0.565249815324958,1,interleaved,
16,Training,0.0,1,0.6873782908607277,0.7804875057714714,0.26875,0.2611611684925821,0.5589819419132498,1,interleaved,
17,Test,0.0,1,0.6522635050527167,0.7614860815077157,0.3875,0.3702749638199279,0.590321308971791,1,interleaved,1.0
18,All,0.0,1,0.6296072601665401,0.7179285445908574,0.2475,0.23172590844571794,0.5103877369201083,1,blocked,
19,Training,0.0,1,0.6266896562158273,0.7180810887169405,0.24375,0.2333207904640215,0.5201916276666869,1,blocked,
20,Test,0.0,1,0.6412776759693907,0.7173183680865253,0.2625,0.22534638037250346,0.47117217393379407,1,blocked,1.0
21,All,0.0,1,0.6239491609379176,0.6793100899227992,0.2775,0.2691575337915847,0.6001790580703225,1,early,
22,Training,0.0,1,0.6238840027193588,0.6792845960389667,0.26875,0.25471095648045294,0.5917121555464616,1,early,
23,Test,0.0,1,0.6242097938121532,0.6794120654581285,0.3125,0.32694384303611185,0.6340466681657662,1,early,1.0
24,All,0.0,1,0.5452885987441445,0.5623089137858323,0.2925,0.2799982423977988,0.5285999728111916,1,middle,
25,Training,0.0,1,0.5470540713382117,0.568517225563894,0.2625,0.2564467395766556,0.5221172113125726,1,middle,
26,Test,0.0,1,0.5382267083678749,0.5374756666735854,0.4125,0.3742042536823715,0.5545310188056676,1,middle,1.0
27,All,0.0,1,0.6522074625788291,0.7265134139999497,0.315,0.3080147545592582,0.5291079146875404,1,late,
28,Training,0.0,1,0.6630397068821315,0.7384824598240494,0.309375,0.29925152246956355,0.5204589045840456,1,late,
29,Test,0.0,1,0.6088784853656195,0.6786372307035515,0.3375,0.3430676829180367,0.5637039551015194,1,late,1.0
30,All,0.0,1,0.5717138513686753,0.5866372967018522,0.2425,0.22724658384322763,0.572974174258253,2,interleaved,
31,Training,0.0,1,0.5780754196938429,0.5982795126837285,0.2125,0.2055036569287755,0.5481925816473634,2,interleaved,
32,Test,0.0,1,0.546267578068004,0.5400684327743471,0.3625,0.31421829150103614,0.6721005447018116,2,interleaved,1.0
33,All,0.0,1,0.5981007468971288,0.6396234960384583,0.3975,0.37191922635014096,0.6700332616068553,2,blocked,
34,Training,0.0,1,0.6111724913039658,0.6579131491494101,0.384375,0.3557304394441073,0.6698802897951351,2,blocked,
35,Test,0.0,1,0.5458137692697815,0.5664648835946505,0.45,0.4366743739742754,0.6706451488537363,2,blocked,1.0
36,All,0.0,1,0.597252546642854,0.6169652415709146,0.36,0.3536744656011529,0.5622379287671656,2,early,
37,Training,0.0,1,0.5997790868235985,0.624392609346224,0.35625,0.3519201732177759,0.556276568783555,2,early,
38,Test,0.0,1,0.5871463859198757,0.5872557704696769,0.375,0.36069163513466107,0.5860833687016082,2,early,1.0
39,All,0.0,1,0.5948248735208975,0.5940503062687286,0.3475,0.3172397519861242,0.588048293497123,2,middle,
40,Training,0.0,1,0.5973416503162893,0.5972865333052282,0.35,0.3221946478946913,0.5872049132176251,2,middle,
41,Test,0.0,1,0.5847577663393306,0.5811053981227298,0.3375,0.29742016835185553,0.5914218146151144,2,middle,1.0
42,All,0.0,1,0.6055726902814804,0.6676803430027369,0.325,0.2977931312611485,0.5838009770635486,2,late,
43,Training,0.0,1,0.6133571430819473,0.6790214227627626,0.325,0.30013913856676516,0.6008515425496341,2,late,
44,Test,0.0,1,0.5744348790796123,0.6223160239626345,0.325,0.28840910203868164,0.5155987151192063,2,late,1.0
45,All,0.0,1,0.601437463571607,0.6548264861270894,0.2575,0.23127227718507298,0.4849191303794689,3,interleaved,
46,Training,0.0,1,0.6103536268255065,0.6673520407315892,0.24375,0.21264929761479284,0.4624337125064207,3,interleaved,
47,Test,0.0,1,0.5657728105560084,0.6047242677090907,0.3125,0.30576419546619354,0.5748608018716616,3,interleaved,1.0
48,All,0.0,1,0.5954179285604039,0.6696527445331385,0.2925,0.2682876804654725,0.5501515674904621,3,blocked,
49,Training,0.0,1,0.6019707711997668,0.6791531324327515,0.309375,0.27962936510928005,0.5654194484294519,3,blocked,
50,Test,0.0,1,0.5692065580029525,0.631651192934687,0.225,0.22292094189024234,0.48908004373450337,3,blocked,1.0
51,All,0.0,1,0.6262780733010297,0.7021069159433825,0.235,0.21138584639922187,0.5312554318030088,3,early,
52,Training,0.0,1,0.6271159590800796,0.7097934147915056,0.23125,0.20938174319622743,0.5213470668372258,3,early,
53,Test,0.0,1,0.6229265301848304,0.6713609205508895,0.25,0.21940225921119955,0.5708888916661412,3,early,1.0
54,All,0.0,1,0.6037585676568099,0.6058364006990195,0.36,0.3323215243859488,0.6013561945943671,3,middle,
55,Training,0.0,1,0.6122991552169414,0.6214361430678299,0.328125,0.30835965123320264,0.5845412496186754,3,middle,
56,Test,0.0,1,0.5695962174162841,0.5434374312237776,0.4875,0.42816901699693366,0.668615974497134,3,middle,1.0
57,All,0.0,1,0.6344578780189026,0.6932264831289965,0.22,0.197470875559216,0.5774554392200996,3,late,
58,Training,0.0,1,0.6344818941867206,0.6988364123734673,0.209375,0.19031964708559412,0.5699376132055605,3,late,
59,Test,0.0,1,0.6343618133476309,0.6707867661511128,0.2625,0.2260757894537034,0.607526743278256,3,late,1.0
60,All,0.0,1,0.6207942667968456,0.6521754996846585,0.29,0.2820737512182876,0.5782712137390271,4,interleaved,
61,Training,0.0,1,0.6245433556950758,0.6589756218566538,0.265625,0.2602904867637661,0.5546485384437512,4,interleaved,
62,Test,0.0,1,0.6057979112039249,0.6249750109966773,0.3875,0.3692068090363737,0.6727619149201312,4,interleaved,1.0
63,All,0.0,1,0.6156048983808455,0.6505435122639553,0.295,0.2701685769177678,0.5909754019745833,4,blocked,
64,Training,0.0,1,0.6210401930297597,0.6644718512317558,0.290625,0.2627213544442216,0.5996910330635923,4,blocked,
65,Test,0.0,1,0.5938637197851885,0.5948301563927542,0.3125,0.2999574668119526,0.5561128776185473,4,blocked,1.0
66,All,0.0,1,0.6106383461018904,0.675127974276476,0.3225,0.2963375975446974,0.5628491060822564,4,early,
67,Training,0.0,1,0.6226377223115143,0.6956997732471708,0.309375,0.28786401202875184,0.5540215138913348,4,early,
68,Test,0.0,1,0.5626408412633951,0.5928407783936963,0.375,0.33023193960847946,0.5981594748459427,4,early,1.0
69,All,0.0,1,0.6414749710455802,0.6927615956140053,0.3125,0.3036509970502839,0.5937828173388567,4,middle,
70,Training,0.0,1,0.6496765811065885,0.7068510952222603,0.290625,0.2852781236324861,0.5814764971101252,4,middle,
71,Test,0.0,1,0.6086685308015464,0.6364035971809863,0.4,0.3771424907214751,0.6430080982537827,4,middle,1.0
72,All,0.0,1,0.6543354299833127,0.6934799102816481,0.3675,0.34132610005102265,0.6162570909279341,4,late,
73,Training,0.0,1,0.6544771282924651,0.6973181330878134,0.353125,0.32809555381991584,0.6290332839825429,4,late,
74,Test,0.0,1,0.6537686367467033,0.6781270190569872,0.425,0.3942482849754497,0.5651523187094997,4,late,1.0
75,All,0.0,1,0.6362538827399664,0.6845519791773352,0.285,0.2728888447736587,0.6186126004541425,5,interleaved,
76,Training,0.0,1,0.6464092194834583,0.7012256487410158,0.259375,0.24638423121316153,0.5932480373432447,5,interleaved,
77,Test,0.0,1,0.5956325357659985,0.6178573009226136,0.3875,0.3789072990156474,0.7200708528977338,5,interleaved,1.0
78,All,0.0,1,0.5874309710657164,0.6065067750324274,0.3775,0.33771919295566016,0.6368571809570832,5,blocked,
79,Training,0.0,1,0.584465749767288,0.6086735011155646,0.38125,0.3399566340162946,0.6424696132038245,5,blocked,
80,Test,0.0,1,0.5992918562594294,0.5978398706998783,0.3625,0.3287694287131223,0.614407451970118,5,blocked,1.0
81,All,0.0,1,0.69465244675921,0.7724262418639515,0.2375,0.23503719562076447,0.6153749032243996,5,early,
82,Training,0.0,1,0.6959107167611737,0.7772574902988131,0.23125,0.22554790018269238,0.6046703181260249,5,early,
83,Test,0.0,1,0.6896193667513546,0.7531012481245043,0.2625,0.2729943773730528,0.6581932436178984,5,early,1.0
84,All,0.0,1,0.5772571329057737,0.6325598996408148,0.3,0.2839896125150901,0.6425523752348831,5,middle,
85,Training,0.0,1,0.5806380153734769,0.6365983443844382,0.303125,0.28529064604452525,0.649898771229261,5,middle,
86,Test,0.0,1,0.563733603034961,0.6164061206663212,0.2875,0.27878547839734924,0.6131667912573714,5,middle,1.0
87,All,0.0,1,0.6272622573703979,0.676785094033219,0.39,0.36369981643388605,0.641117268820858,5,late,
88,Training,0.0,1,0.6332284600941204,0.6873142451624826,0.3625,0.34063539733071474,0.6267555489619967,5,late,
89,Test,0.0,1,0.6033974464755076,0.6346684895161644,0.5,0.45595749284657144,0.6985641482563023,5,late,1.0
90,All,0.0,1,0.6102538197129616,0.6410139835292543,0.28,0.2588481995741295,0.6074866175331521,6,interleaved,
91,Training,0.0,1,0.6157144340645528,0.6500558694489537,0.246875,0.2336563603116179,0.5929733187270552,6,interleaved,
92,Test,0.0,1,0.5884113623065969,0.6048464398504563,0.4125,0.3596155566241764,0.66553981275754,6,interleaved,1.0
93,All,0.0,1,0.603018287949021,0.6585772624850874,0.2725,0.24792887096339036,0.5617649593421687,6,blocked,
94,Training,0.0,1,0.6118008694725308,0.6718244908217592,0.275,0.24840114363105137,0.5535312355566508,6,blocked,
95,Test,0.0,1,0.5678879618549821,0.6055883491384002,0.2625,0.24603978029274637,0.5946998544842407,6,blocked,1.0
96,All,0.0,1,0.6286858487503799,0.6787630133076594,0.3475,0.3239733353027327,0.6333186747321558,6,early,
