,Trials,adjRand,nClusters,pe,pe (probes),verb decoder Accuracy,verb decoder Accuracy Prob,verb 2 AFC decoder Prob,batch,Condition,cluster re-use
0,All,0.0,1,0.4400434127540383,0.4449209412044891,0.14,0.12252808438183214,0.5350827904085896,0,interleaved,
1,Training,0.0,1,0.44770028961610125,0.4539149343186063,0.13125,0.11530049257674713,0.5382871640326022,0,interleaved,
2,Test,0.0,1,0.40941590530578664,0.40894496874802017,0.175,0.15143845160217217,0.5222652959125393,0,interleaved,1.0
3,All,0.0,1,0.474523566790826,0.4414230090399661,0.1475,0.14602244536098585,0.47833597606789946,0,blocked,
4,Training,0.0,1,0.4821055150583505,0.4508442869322383,0.125,0.13266536363363945,0.4640067427014397,0,blocked,
5,Test,0.0,1,0.4441957737207281,0.4037378974708776,0.2375,0.19945077227037153,0.5356529095337385,0,blocked,1.0
6,All,0.0,1,0.46330107257512954,0.44125357141375005,0.2575,0.20203276814487567,0.5023353592625002,0,early,
7,Training,0.0,1,0.47469583926173425,0.45403569720796355,0.25,0.19749235887279454,0.4973041450527572,0,early,
8,Test,0.0,1,0.4177220058287103,0.3901250682368962,0.2875,0.2201944052332001,0.522460216101472,0,early,1.0
9,All,0.0,1,0.45193914149937126,0.4268163326991086,0.1975,0.19455310543979007,0.5275833353185355,0,middle,
10,Training,0.0,1,0.4653050383442011,0.4404453824805466,0.16875,0.17282689582266872,0.5289213513516163,0,middle,
11,Test,0.0,1,0.3984755541200519,0.37230013357335634,0.3125,0.2814579439082753,0.5222312711862122,0,middle,1.0
12,All,0.0,1,0.44650564655074754,0.43730158463800733,0.145,0.13079043647927183,0.5172954756726692,0,late,
13,Training,0.0,1,0.4559016582756728,0.4519701491922075,0.140625,0.12801135038787617,0.5145571719606814,0,late,
14,Test,0.0,1,0.40892159965104624,0.3786273264212071,0.1625,0.14190678084485445,0.5282486905206207,0,late,1.0
15,All,0.0,1,0.47523305606192345,0.45560100850108326,0.1925,0.16070483333484617,0.4986828552162864,1,interleaved,
16,Training,0.0,1,0.4808227220222659,0.46190984764698007,0.20625,0.16081166991937534,0.4965670628767165,1,interleaved,
17,Test,0.0,1,0.452874392220554,0.43036565191749626,0.1375,0.16027748699672945,0.5071460245745661,1,interleaved,1.0
18,All,0.0,1,0.5001983687852213,0.4716756231153033,0.1875,0.17403886996206733,0.5825606270244978,1,blocked,
19,Training,0.0,1,0.5077853044786422,0.48609237679377293,0.153125,0.15101021766121323,0.5757412404862974,1,blocked,
20,Test,0.0,1,0.46985062601153715,0.4140086084014246,0.325,0.26615347916548393,0.6098381731773002,1,blocked,1.0
21,All,0.0,1,0.450988427279902,0.4539474283764007,0.135,0.13302595201199777,0.5457487914512826,1,early,
22,Training,0.0,1,0.4588243377676822,0.4630965129856337,0.121875,0.12922536830871836,0.5497710288148203,1,early,
23,Test,0.0,1,0.4196447853287809,0.41735108993946896,0.1875,0.1482282868251154,0.5296598419971319,1,early,1.0
24,All,0.0,1,0.4980448331957232,0.47733268321125555,0.2,0.1704011643625985,0.5283796060841945,1,middle,
25,Training,0.0,1,0.5065858620925309,0.4849294335324531,0.184375,0.16159816302239488,0.5298580867008914,1,middle,
26,Test,0.0,1,0.4638807176084928,0.4469456819264653,0.2625,0.20561316972341298,0.5224656836174073,1,middle,1.0
27,All,0.0,1,0.4598744121110099,0.4383163385664827,0.0775,0.11592039653205426,0.5306312320236656,1,late,
28,Training,0.0,1,0.4663495113772997,0.4505236324099071,0.05625,0.10025476311755446,0.5293928413490907,1,late,
29,Test,0.0,1,0.4339740150458503,0.3894871631927851,0.1625,0.17858293019005345,0.5355847947219655,1,late,1.0
30,All,0.0,1,0.4661141475008751,0.4713129419418493,0.205,0.17022181510989567,0.5194287490087636,2,interleaved,
31,Training,0.0,1,0.4758439048523579,0.4846182021911735,0.209375,0.166053092226155,0.5154937174833373,2,interleaved,
32,Test,0.0,1,0.427195118094944,0.4180919009445529,0.1875,0.1868967066448585,0.5351688751104686,2,interleaved,1.0
33,All,0.0,1,0.4607688613252309,0.4694500912543155,0.03,0.07741178288096266,0.5352984526896735,2,blocked,
34,Training,0.0,1,0.473122621603747,0.48115203829020803,0.03125,0.07703245472858403,0.5341091783914649,2,blocked,
35,Test,0.0,1,0.41135382021116634,0.4226423031107456,0.025,0.07892909549047719,0.5400555498825079,2,blocked,1.0
36,All,0.0,1,0.4756398426862169,0.46063521764060184,0.115,0.13348184594031579,0.5094565555561441,2,early,
37,Training,0.0,1,0.4815060467859898,0.46417365896580665,0.115625,0.13009392596619002,0.5139653423331236,2,early,
38,Test,0.0,1,0.4521750262871255,0.44648145233978254,0.1125,0.147033525836819,0.4914214084482257,2,early,1.0
39,All,0.0,1,0.5137197168655265,0.4674764911409882,0.23,0.19214856111183784,0.5204744517927794,2,middle,
40,Training,0.0,1,0.5192200283592276,0.4755450049280373,0.225,0.1837873352522284,0.5176083268198561,2,middle,
41,Test,0.0,1,0.4917184708907218,0.4352024359927915,0.25,0.2255934645502756,0.5319389516844721,2,middle,1.0
42,All,0.0,1,0.4879312931953834,0.5117835512298388,0.215,0.14962382239120164,0.5160372701828674,2,late,
43,Training,0.0,1,0.4929917515915656,0.516103375726867,0.2,0.14230786340203067,0.5166409061298616,2,late,
44,Test,0.0,1,0.4676894596106544,0.49450425324172553,0.275,0.17888765834788561,0.5136227263948905,2,late,1.0
45,All,0.0,1,0.48086537379170297,0.43467689831088124,0.2175,0.18569392876790555,0.5126275596921794,3,interleaved,
46,Training,0.0,1,0.4890656887174585,0.44342039296685154,0.2,0.17572502641323534,0.5053020199534916,3,interleaved,
47,Test,0.0,1,0.4480641140886806,0.3997029196869997,0.2875,0.2255695381865864,0.5419297186469315,3,interleaved,1.0
48,All,0.0,1,0.457628579341545,0.47884757156164787,0.035,0.07344260687489693,0.460786756310517,3,blocked,
49,Training,0.0,1,0.46847369232767233,0.4877628972029003,0.03125,0.06965328246785389,0.46800474219976546,3,blocked,
50,Test,0.0,1,0.41424812739703554,0.44318626899663816,0.05,0.08859990450306905,0.4319148127535232,3,blocked,1.0
51,All,0.0,1,0.500733934391703,0.5015748647640246,0.085,0.09551529510747553,0.5026125329171571,3,early,
52,Training,0.0,1,0.5073265692944698,0.5097690350149281,0.1,0.09810669728451435,0.5111618679820871,3,early,
53,Test,0.0,1,0.47436339478063544,0.46879818376041016,0.025,0.08514968639932025,0.46841519265743725,3,early,1.0
54,All,0.0,1,0.4585104724027714,0.4384034686120032,0.105,0.13404105435633426,0.5561634412826121,3,middle,
55,Training,0.0,1,0.4634447006152673,0.4469651288905473,0.10625,0.13563949067473324,0.5555083372925523,3,middle,
56,Test,0.0,1,0.43877355955278746,0.40415682749782694,0.1,0.12764730908273828,0.5587838572428512,3,middle,1.0
57,All,0.0,1,0.4791795236778337,0.4851952576925367,0.045,0.07536619736408255,0.49097497185841277,3,late,
58,Training,0.0,1,0.4895185359026014,0.49610870870611096,0.05,0.07240299961429181,0.4839559227690044,3,late,
59,Test,0.0,1,0.4378234747787626,0.4415414536382394,0.025,0.08721898836324551,0.5190511682160468,3,late,1.0
60,All,0.0,1,0.44895269733905446,0.4233338413746091,0.23,0.19156514115336182,0.5649302274295258,4,interleaved,
61,Training,0.0,1,0.45706028861108505,0.4303435464457387,0.225,0.18622436105260584,0.575633953051176,4,interleaved,
62,Test,0.0,1,0.4165223322509321,0.3952950210900912,0.25,0.21292826155638583,0.5221153249429247,4,interleaved,1.0
